Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
LXP Serum SKII 50ml ,Sản phẩm thường,SKII-Dior-Shu-Son,4979006065091,4979006065091,Có,7044,7350,7300,8200,7350,7400,Chai,7044,0,7044,0,7044,0,7044,0,7044,0
LXP Nước hoa hồng SKII 200g,Sản phẩm thường,SKII-Dior-Shu-Son,4979006065107,4979006065107,Có,2300,2400,2400,2700,2400,2450,Chai,2300,0,2300,0,2300,0,2300,0,2300,0
"Kem dưỡng trắng da, trị nám SKII Derm Brightener 75g",Sản phẩm thường,SKII-Dior-Shu-Son,4979006065121,4979006065121,Có,2121,2200,2200,2600,2200,2250,Hộp,2121,0,2121,0,2121,0,2121,0,2121,0
Kem chống nắng WS Dermdefinition UV Lotion SKII 30g,Sản phẩm thường,SKII-Dior-Shu-Son,4979006065138,4979006065138,Có,2213,2230,2230,2450,2230,2250,tuýp,2213,0,2213,0,2213,0,2213,0,2213,0
Mặt nạ trắng da SKII -  Whiterning source derm Revival Mask ,Sản phẩm thường,SKII-Dior-Shu-Son,4979006065169,4979006065169,Có,2400,2500,2500,2750,2500,2520,Hộp,2400,1,2400,0,2400,0,2400,0,2400,0
Bộ kem trị nám SKII 28 ngày,Sản phẩm thường,SKII-Dior-Shu-Son,4979006065183,4979006065183,Có,3340,3420,3400,3700,3420,3450,set,3340,0,3340,0,3340,0,3340,0,3340,0
Mặt nạ mắt SKII,Sản phẩm thường,SKII-Dior-Shu-Son,4979006065213,4979006065213,Có,1180,1240,1240,1500,1240,1300,Hộp ,1180,0,1180,0,1180,0,1180,0,1180,0
SKII Facial Treatment UV Protection SPF25 PA++ 30g,Sản phẩm thường,SKII-Dior-Shu-Son,4979006065220,4979006065220,Có,1700,1800,1800,1950,1800,1850,Chai,1700,0,1700,0,1700,0,1700,0,1700,0
SRM SKII Facial Treatment Cleanser 120g,Sản phẩm thường,SKII-Dior-Shu-Son,4979006065237,4979006065237,Có,1210,1180,1170,1450,1180,1200,Tuýp,1210,5,1210,5,1210,5,1210,0,1210,0
Bộ SKII Full Line,Sản phẩm thường,SKII-Dior-Shu-Son,4979006066937,4979006066937,Có,1370,1700,1700,1700,1700,1500,set,1370,0,1370,0,1370,0,1370,0,1370,0
Xịt khoáng SKII Mid-Day Miracle Essence 50ml (ngày),Sản phẩm thường,SKII-Dior-Shu-Son,4979006066999,4979006066999,Có,1620,1650,1650,1750,1650,1660,chai,1620,1,1620,0,1620,0,1620,0,1620,0
Xịt khoáng SKII Mid-Night Miracle Essence 50ml (đêm),Sản phẩm thường,SKII-Dior-Shu-Son,4979006067002,4979006067002,Có,500000,1500,1500,1650,1500,1520,Chai,500000,1,500000,0,500000,1,500000,0,500000,0
Kem dưỡng mắt SKII Eye Cream R.N.A 15g,Sản phẩm thường,SKII-Dior-Shu-Son,4979006067057,4979006067057,Có,2526,2550,2550,2900,2550,2580,Hộp,2526,0,2526,0,2526,0,2526,0,2526,0
Kem dưỡng SKII Power R.N.A 50g,Sản phẩm thường,SKII-Dior-Shu-Son,4979006067064,4979006067064,Có,2620,2850,2850,3150,2850,2900,Chai,2620,0,2620,0,2620,0,2620,0,2620,0
Kem dưỡng SKII Power R.N.A 80g,Sản phẩm thường,SKII-Dior-Shu-Son,4979006067071,4979006067071,Có,3868,4050,4050,4350,4050,4100,chai,3868,0,3868,0,3868,0,3868,0,3868,0
Serum SKII Radical New Age Essence 30ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006067095,4979006067095,Có,3148,3250,3250,3450,3250,3300,chai,3148,0,3148,0,3148,0,3148,0,3148,0
Serum SKII Radical New Age Essence 50ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006067101,4979006067101,Có,4095,4250,4250,4550,4250,4270,chai,4095,0,4095,0,4095,0,4095,0,4095,0
Phấn Clear Beauty SKII ,Sản phẩm thường,SKII-Dior-Shu-Son,4979006067705,4979006067705,Có,345340,390000,390000,500000,390000,400000,hộp,345340,0,345340,0,345340,0,345340,0,345340,0
Ruột phấn SKII color 420,Sản phẩm thường,SKII-Dior-Shu-Son,4979006067736,4979006067736,Có,2265,2310,2310,2600,2310,2350,Hộp ,2265,0,2265,0,2265,0,2265,0,2265,0
7965-SKII tẩy trang Gel Facial Treatment Cleansing 80g,Sản phẩm thường,SKII-Dior-Shu-Son,4979006067965,4979006067965,Có,1221,1300,1280,1700,1300,1310,Hộp,1221,1,1221,0,1221,0,1221,0,1221,0
Bộ SKII Full Line,Sản phẩm thường,SKII-Dior-Shu-Son,4979006068436,4979006068436,Có,1370,1500,1500,1700,1500,1500,set,1370,0,1370,0,1370,0,1370,0,1370,0
SKII Genoptics Aura Essence 75ml (Dưỡng trắng),Sản phẩm thường,SKII-Dior-Shu-Son,4979006068542,4979006068542,Có,6900,7100,7100,7500,7100,7200,Chai,6900,0,6900,0,6900,0,6900,0,6900,0
Serum SKII Genoptic Sport Essence 30ML,Sản phẩm thường,SKII-Dior-Shu-Son,4979006068559,4979006068559,Có,2367,2500,2490,2700,2500,2520,chai,2367,0,2367,3,2367,0,2367,0,2367,0
Serum SKII Genoptics Spot Essence 50ML,Sản phẩm thường,SKII-Dior-Shu-Son,4979006068566,4979006068566,Có,3491,3570,3550,3850,3570,3590,chai,3491,2,3491,1,3491,1,3491,0,3491,0
SKII Genoptics Aura Essence 30ml (Dưỡng trắng),Sản phẩm thường,SKII-Dior-Shu-Son,4979006068573,4979006068573,Có,3560,3700,3700,3900,3700,3750,chai,3560,0,3560,0,3560,0,3560,0,3560,0
SKII Genoptic Sport Essence 75ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006068641,4979006068641,Có,3550,3700,3700,4000,3700,3700,Chai,3550,0,3550,0,3550,0,3550,0,3550,0
SKII Genoptics Aura Essence 50ml (Dưỡng trắng),Sản phẩm thường,SKII-Dior-Shu-Son,4979006068665,4979006068665,Có,5134,5250,5250,5500,5250,5300,chai,5134,0,5134,0,5134,0,5134,0,5134,0
SKII Facial Treatment Oil 50ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006070033,4979006070033,Có,3510,3600,3600,3750,3600,3650,chai,3510,0,3510,0,3510,0,3510,0,3510,0
Nước Thần SKII Facial Treatment Essence 230ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006070064,4979006070064,Có,3980,3850,3820,4550,3850,3880,chai,3980,3,3980,2,3980,2,3980,0,3980,0
Nước Thần SKII Facial Treatment Essence 160ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006070071,4979006070071,Có,3436,2900,2900,3900,2900,2950,chai,3436,3,3436,1,3436,2,3436,0,3436,0
Nước Thần SKII Facial Treatment Essence 75ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006070088,4979006070088,Có,1390,1450,1450,1550,1450,1450,chai,1390,0,1390,0,1390,0,1390,0,1390,0
Nước Thần SKII Facial Treatment Essence 215ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006070705,4979006070705,Có,2920,3450,3450,3750,3450,3450,chai,2920,0,2920,0,2920,0,2920,0,2920,0
SKII Serum trắng da trị nám 30ml +,Sản phẩm thường,SKII-Dior-Shu-Son,4979006071580,4979006071580,Có,3600,3950,3950,4000,3950,3950,Hộp,3600,0,3600,0,3600,0,3600,0,3600,0
Bộ SKII Full line Trial Kit đỏ,Sản phẩm thường,SKII-Dior-Shu-Son,4979006072273,4979006072273,Có,1500,1600,1600,1850,1600,1600,set,1500,0,1500,0,1500,0,1500,0,1500,0
SKII Serum R.N.A Power 50ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006072310,4979006072310,Có,3790,3920,3920,4100,3920,3950,chai,3790,0,3790,0,3790,0,3790,0,3790,0
Bộ SKII Trial kit -R,Sản phẩm thường,SKII-Dior-Shu-Son,4979006072518,4979006072518,Có,1619,1700,1700,1900,1700,1720,set,1619,0,1619,0,1619,0,1619,0,1619,0
SKII Set Genoptics Sport Essence 30ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006073089,4979006073089,Có,2440,2550,2550,2800,2550,2580,set,2440,0,2440,0,2440,0,2440,0,2440,0
SKII Atmosphere CC Cream SPF50+ PA++++ 30g,Sản phẩm thường,SKII-Dior-Shu-Son,4979006073133,4979006073133,Có,1910,2030,2010,2250,2030,2050,Set,1910,2,1910,5,1910,1,1910,0,1910,0
SKII Genoptics Sport Essence Kit,Sản phẩm thường,SKII-Dior-Shu-Son,4979006073447,4979006073447,Có,2480,2600,2600,2800,2600,2650,chai,2480,0,2480,0,2480,0,2480,0,2480,0
KCN SKII Atmosphere Airy Light UV Emulsion SPF30 PA+++ 30g,Sản phẩm thường,SKII-Dior-Shu-Son,4979006073461,4979006073461,Có,1740,1850,1850,2050,1850,1850,Chai,1740,0,1740,2,1740,3,1740,0,1740,0
Kem dưỡng mắt SKII có cây lăn,Sản phẩm thường,SKII-Dior-Shu-Son,4979006073652,4979006073652,Có,3080,3080,3080,3400,3080,3100,hộp,3080,0,3080,0,3080,0,3080,0,3080,0
Kem SKII R.N.A. Power Eye Radical New Age (Set),Sản phẩm thường,SKII-Dior-Shu-Son,4979006073812,4979006073812,Có,1850,1950,1950,2500,1950,1950,set,1850,0,1850,0,1850,0,1850,0,1850,0
Bộ SKII change Destiny,Sản phẩm thường,SKII-Dior-Shu-Son,4979006074529,4979006074529,Có,1690,1720,1720,1900,1720,1720,set,1690,0,1690,0,1690,0,1690,0,1690,0
Nước thần SKII 230ml Limited Hoa anh đào,Sản phẩm thường,SKII-Dior-Shu-Son,4979006074635,4979006074635,Có,3642,3720,3720,3950,3720,3750,Chai,3642,0,3642,0,3642,0,3642,0,3642,0
SKII Full Line Trial Kit Limited Edition (Sakura),Sản phẩm thường,SKII-Dior-Shu-Son,4979006074666,4979006074666,Có,1612,1700,1700,1950,1700,1720,set,1612,0,1612,0,1612,0,1612,0,1612,0
Kem CLH SKII R.N.A Power Airy Milky Lotion 50g,Sản phẩm thường,SKII-Dior-Shu-Son,4979006077162,4979006077162,Có,2800,2850,2850,3150,2850,2900,Hộp,2800,0,2800,0,2800,2,2800,0,2800,0
Kem CLH SKII R.N.A Power Airy Milky Lotion 80g,Sản phẩm thường,SKII-Dior-Shu-Son,4979006077179,4979006077179,Có,3872,4000,4000,4400,4000,4000,Hộp,3872,3,3872,1,3872,1,3872,0,3872,0
KCN SKII Atmosphere Airy Light UV Cream SPF50+ PA++++ 30g,Sản phẩm thường,SKII-Dior-Shu-Son,4979006078480,4979006078480,Có,2057,2000,2000,2350,2000,2050,tuýp,2057,2,2057,2,2057,1,2057,0,2057,0
SKII Airy Milky Lotion 50g,Sản phẩm thường,SKII-Dior-Shu-Son,4979006078770,4979006078770,Có,2623,2750,2750,3000,2750,2730,Hộp,2623,0,2623,0,2623,0,2623,0,2623,0
Set 4 SKII Pitera chim hạc,Sản phẩm thường,SKII-Dior-Shu-Son,4979006079630,4979006079630,Có,1650,1720,1720,1950,1720,1750,Set,1650,0,1650,0,1650,0,1650,0,1650,0
SKII RNA Power Youth Essence 30ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006079807,4979006079807,Có,2904,2950,2950,3300,2950,2980,chai,2904,2,2904,4,2904,5,2904,0,2904,0
SKII RNA Youth Essence 75ml ,Sản phẩm thường,SKII-Dior-Shu-Son,4979006079814,4979006079814,Có,5198,5350,5350,6500,5350,5400,chai,5198,0,5198,1,5198,0,5198,0,5198,0
SKII RNA Youth Essence 50ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006079869,4979006079869,Có,3788,3950,3950,4450,3950,4000,chai,3788,2,3788,3,3788,3,3788,0,3788,0
Set SKII lớn 230,Sản phẩm thường,SKII-Dior-Shu-Son,4979006080179,4979006080179,Có,6302,6500,6500,7200,6500,6500,set,6302,0,6302,0,6302,0,6302,0,6302,0
Set SKII Pitera Full Line (4 món),Sản phẩm thường,SKII-Dior-Shu-Son,4979006080667,4979006080667,Có,1608,1700,1700,1900,1700,1720,Set,1608,0,1608,0,1608,0,1608,0,1608,0
Set SKII nước thần 230ml + kem dưỡng 15g,Sản phẩm thường,SKII-Dior-Shu-Son,4979006080933,4979006080933,Có,3610,3750,3750,4500,3750,3770,hộp,3610,0,3610,0,3610,0,3610,0,3610,0
Nước thần 230ml SKII Karan 230ml + set QT,Sản phẩm thường,SKII-Dior-Shu-Son,4979006081367,4979006081367,Có,3550,3650,3650,3950,3650,3650,Chai,3550,0,3550,0,3550,0,3550,0,3550,0
Set SKII Pitera x Karan,Sản phẩm thường,SKII-Dior-Shu-Son,4979006081480,4979006081480,Có,1600,1700,1700,1950,1700,1730,Set,1600,0,1600,0,1600,0,1600,0,1600,0
Set 5 SKII Nước Thần Facial Treatment Essence 230ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006081527,4979006081527,Có,3590,3750,3750,4200,3750,3750,Set,3590,0,3590,0,3590,0,3590,0,3590,0
Nước thần SKII 230ml màu đỏ,Sản phẩm thường,SKII-Dior-Shu-Son,4979006081862,4979006081862,Có,3392,3520,3500,3950,3520,3540,chai,3392,0,3392,0,3392,0,3392,0,3392,0
Nước thần SKII 230ml + kem dưỡng đêm ,Sản phẩm thường,SKII-Dior-Shu-Son,4979006081893,4979006081893,Có,3600,3750,3750,4100,3750,3750,Set,3600,0,3600,0,3600,0,3600,0,3600,0
Set SKII Genoptics Aura Essence + nước thần 30ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006081916,4979006081916,Có,3845,3980,3980,4350,3980,3950,chai,3845,0,3845,0,3845,0,3845,0,3845,0
1923 -Serum Spot Esence SKII 30ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006081923,4979006081923,Có,2255,2350,2350,3000,2350,2380,Set,2255,0,2255,0,2255,0,2255,0,2255,0
SKII RNA Power 3QD Essence 25g,Sản phẩm thường,SKII-Dior-Shu-Son,4979006082562,4979006082562,Có,3798,3900,3900,4250,3900,3950,tuýp,3798,2,3798,2,3798,3,3798,0,3798,0
Serum SKII trẻ hóa da 30ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006083569,4979006083569,Có,2862,2950,2950,3300,2950,3000,Hộp,2862,0,2862,0,2862,0,2862,0,2862,0
Set SKII Pitera Power kit RNA set 3,Sản phẩm thường,SKII-Dior-Shu-Son,4979006083576,4979006083576,Có,1790,1750,1730,2050,1750,1780,Set,1790,1,1790,0,1790,0,1790,0,1790,0
Set SKII PITERA Aura Kit (3 món),Sản phẩm thường,SKII-Dior-Shu-Son,4979006083606,4979006083606,Có,1791,1750,1730,2050,1750,1780,Set,1791,4,1791,4,1791,3,1791,0,1791,0
Set SKII Pritera Aura kit set 3,Sản phẩm thường,SKII-Dior-Shu-Son,4979006084139,4979006084139,Có,1557,1650,1650,1850,1650,1670,Set,1557,0,1557,0,1557,0,1557,0,1557,0
8526-Set nước thần Fantasista Utamaro ,Sản phẩm thường,SKII-Dior-Shu-Son,4979006088526,4979006088526,Có,3550,3620,3600,4200,3620,3630,Set,3550,0,3550,0,3550,0,3550,0,3550,0
Set SKII (RNA Milky lotion 50g + Gentle Cleanser 20g + Clear Lotion 30ml),Sản phẩm thường,SKII-Dior-Shu-Son,4979006088540,4979006088540,Có,2980,,,3450,,,Set,2980,1,2980,2,2980,2,2980,0,2980,0
Serum SKII R.N.A. Power Youth Essence 50ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006089318,4979006089318,Có,4245,4380,4380,4950,4380,4400,Set,4245,0,4245,0,4245,0,4245,0,4245,0
Nước hoa hồng SKII 160ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006090895,4979006090895,Có,1684,1220,1220,1900,1220,1250,chai,1684,2,1684,3,1684,1,1684,0,1684,0
SKII Facial Treatment Clear Lotion 230ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006090901,4979006090901,Có,2168,1700,1680,2450,1700,1720,Chai,2168,3,2168,3,2168,3,2168,0,2168,0
Nước hoa hồng dưỡng da SKII 215ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006581232,4979006581232,Có,750000,2250,2250,2250,2250,2100,chai,750000,0,750000,0,750000,0,750000,0,750000,0
SKII Facial Treatment Clear Lotion 215ml,Sản phẩm thường,SKII-Dior-Shu-Son,4979006584875,4979006584875,Có,750000,1600,1600,1750,1600,1600,chai,750000,0,750000,0,750000,0,750000,0,750000,0
Kem trị nám đêm Transino 50g,Sản phẩm thường,SKII-Dior-Shu-Son,4987107611383,4987107611383,Có,1000,1030,1030,1350,1030,1100,Hộp,1000,0,1000,0,1000,0,1000,0,1000,0
Nước hoa hồng trắng da trị nám transino,Sản phẩm thường,SKII-Dior-Shu-Son,4987107612298,4987107612298,Có,600000,650000,620000,850000,650000,650000,chai,600000,0,600000,0,600000,0,600000,0,600000,0
Kem chống nắng trị nám Transino,Sản phẩm thường,SKII-Dior-Shu-Son,4987107612304,4987107612304,Có,620000,700000,630000,800000,700000,700000,tuýp,620000,0,620000,0,620000,0,620000,0,620000,0
Kem dưỡng đêm Transino,Sản phẩm thường,SKII-Dior-Shu-Son,4987107613271,4987107613271,Có,650000,700000,700000,950000,700000,700000,Hộp,650000,0,650000,0,650000,0,650000,0,650000,0
4544-Mặt nạ Transino 4M,Sản phẩm thường,SKII-Dior-Shu-Son,4987107614544,4987107614544,Có,260000,270000,270000,350000,270000,280000,Hộp,260000,0,260000,0,260000,0,260000,0,260000,0
Tinh chất Transino Whitening Essence EX 30g,Sản phẩm thường,SKII-Dior-Shu-Son,4987107616883,4987107616883,Có,710000,740000,730000,950000,740000,745000,Tuýp,710000,0,710000,0,710000,1,710000,0,710000,0
Tinh chất Transino Whitening Essence EX 50g,Sản phẩm thường,SKII-Dior-Shu-Son,4987107616890,4987107616890,Có,995000,1020,1000,1250,1020,1030,Hộp,995000,0,995000,0,995000,0,995000,0,995000,0
Whiterning Clear Lotion Transino 175ml,Sản phẩm thường,SKII-Dior-Shu-Son,4987107618337,4987107618337,Có,780000,820000,820000,1050,820000,830000,chai,780000,1,780000,0,780000,1,780000,0,780000,0
8351-Kem trị nám transino đêm 35g,Sản phẩm thường,SKII-Dior-Shu-Son,4987107618351,4987107618351,Có,650000,690000,680000,900000,690000,700000,Hộp(6),650000,0,650000,0,650000,0,650000,0,650000,0
Sữa dưỡng trị nám trắng da Transino,Sản phẩm thường,SKII-Dior-Shu-Son,4987107618580,4987107618580,Có,570000,595000,590000,800000,595000,600000,hộp,570000,3,570000,2,570000,0,570000,0,570000,0
CC transino ,Sản phẩm thường,SKII-Dior-Shu-Son,4987107618597,4987107618597,Có,480000,500000,500000,650000,500000,500000,Tuýp,480000,0,480000,0,480000,0,480000,0,480000,0
Kem Transino chống nắng ban ngày 40ml,Sản phẩm thường,SKII-Dior-Shu-Son,4987107619044,4987107619044,Có,560000,680000,580000,800000,680000,700000,tuýp,560000,0,560000,0,560000,0,560000,0,560000,0
0026-Tẩy trang Transino 120g,Sản phẩm thường,SKII-Dior-Shu-Son,4987107620026,4987107620026,Có,480000,500000,500000,700000,500000,520000,Chai,480000,1,480000,0,480000,0,480000,0,480000,0
0040-SRM Transino 100g,Sản phẩm thường,SKII-Dior-Shu-Son,4987107620040,4987107620040,Có,400000,420000,420000,550000,420000,430000,Chai,400000,0,400000,0,400000,0,400000,0,400000,0
Phấn nén transino ,Sản phẩm thường,SKII-Dior-Shu-Son,4987107623461,4987107623461,Có,550000,565000,560000,700000,565000,570000,Hộp,550000,0,550000,0,550000,2,550000,0,550000,0
4796-Mặt nạ Transino 4M,Sản phẩm thường,SKII-Dior-Shu-Son,4987107624796,4987107624796,Có,280000,,,450000,,,Hộp,280000,0,280000,0,280000,0,280000,0,280000,0
6486-SRM Transino 100g,Sản phẩm thường,SKII-Dior-Shu-Son,4987107626486,4987107626486,Có,380000,400000,395000,500000,400000,405000,Tuýp,380000,0,380000,0,380000,0,380000,0,380000,0
6530-Transino Whitening Repair Cream EX 35g,Sản phẩm thường,SKII-Dior-Shu-Son,4987107626530,4987107626530,Có,690000,740000,730000,980000,740000,750000,hũ,690000,0,690000,0,690000,1,690000,0,690000,0
6547-Transino Whitening UV Protector 30ml,Sản phẩm thường,SKII-Dior-Shu-Son,4987107626547,4987107626547,Có,590000,610000,600000,850000,610000,620000,tuýp,590000,7,590000,3,590000,2,590000,0,590000,0
Son môi Chulip xanh lá cây,Sản phẩm thường,SKII-Dior-Shu-Son,4987241137176,4987241137176,Có,110000,115000,115000,135000,115000,115000,cái,110000,0,110000,0,110000,0,110000,0,110000,0
Son Chulip màu tím,Sản phẩm thường,SKII-Dior-Shu-Son,4987241137183,4987241137183,Có,99375,120000,120000,135000,120000,120000,cái,99375,0,99375,0,99375,0,99375,0,99375,0
Son dưỡng môi Chulip,Sản phẩm thường,SKII-Dior-Shu-Son,4987241137190,4987241137190,Có,105000,120000,120000,135000,120000,120000,cây,105000,0,105000,0,105000,0,105000,0,105000,0
Son môi Chulip cam,Sản phẩm thường,SKII-Dior-Shu-Son,4987241137206,4987241137206,Có,110000,115000,115000,135000,115000,115000,cái,110000,0,110000,0,110000,0,110000,0,110000,0
Son chulip màu vàng,Sản phẩm thường,SKII-Dior-Shu-Son,4987241137213,4987241137213,Có,105000,120000,120000,135000,120000,120000,cây,105000,0,105000,0,105000,0,105000,0,105000,0
Son Chulip hồng,Sản phẩm thường,SKII-Dior-Shu-Son,4987241137220,4987241137220,Có,115000,110000,110000,135000,110000,110000,cái,115000,0,115000,0,115000,0,115000,0,115000,0
Kem dưỡng Obagi Power X Lift 50g,Sản phẩm thường,SKII-Dior-Shu-Son,4987241140251,4987241140251,Có,2300,2500,2500,3000,2500,2450,Hộp,2300,0,2300,0,2300,0,2300,0,2300,0
Son dưỡng môi Chulip,Sản phẩm thường,SKII-Dior-Shu-Son,4987241140312,4987241140312,Có,105000,120000,120000,135000,120000,120000,cây,105000,0,105000,0,105000,0,105000,0,105000,0
Son Chulip màu hồng,Sản phẩm thường,SKII-Dior-Shu-Son,4987241143511,4987241143511,Có,110000,120000,120000,135000,120000,120000,cái,110000,0,110000,0,110000,0,110000,0,110000,0
Son môi Chulip đào,Sản phẩm thường,SKII-Dior-Shu-Son,4987241143535,4987241143535,Có,112000,115000,115000,140000,115000,115000,cái,112000,0,112000,0,112000,0,112000,0,112000,0
Son dưỡng môi Chulip,Sản phẩm thường,SKII-Dior-Shu-Son,4987241145249,4987241145249,Có,105000,120000,120000,135000,120000,120000,cây,105000,0,105000,0,105000,0,105000,0,105000,0
Son dưỡng môi có màu Tone UP CC cam ,Sản phẩm thường,SKII-Dior-Shu-Son,4987241148356,4987241148356,Có,60000,70000,70000,100000,70000,75000,Cây ,60000,0,60000,0,60000,0,60000,0,60000,0
Son dưỡng môi có màu Tone UP CC hồng,Sản phẩm thường,SKII-Dior-Shu-Son,4987241148363,4987241148363,Có,60000,70000,70000,100000,70000,75000,Cây,60000,0,60000,0,60000,0,60000,0,60000,0
Son Loreal,Sản phẩm thường,SKII-Dior-Shu-Son,4992944212129,4992944212129,Có,120000,200000,200000,300000,200000,210000,cây,120000,0,120000,0,120000,0,120000,0,120000,0
Kem massage SKII cấp ẩm,Sản phẩm thường,SKII-Dior-Shu-Son,7187211800,7187211800,Có,500000,750000,750000,1000,750000,700000,Hop,500000,0,500000,0,500000,0,500000,0,500000,0
Son Shu Uemura 551,Sản phẩm thường,SKII-Dior-Shu-Son,shu551,shu551,Có,625000,640000,640000,750000,640000,640000,Cây,625000,0,625000,0,625000,0,625000,0,625000,0
