Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
0544-Nghệ giải rượu ông già  240v,Sản phẩm thường,Thuốc - TPCN,4562193140544,4562193140544,Có,250000,315000,305000,500000,315000,320000,Hộp,250000,0,250000,0,250000,0,250000,0,250000,0
Keo ong và sữa ong chúa Propolis Noguchi 90 viên,Sản phẩm thường,Thuốc - TPCN,4562193140568,4562193140568,Có,320000,380000,370000,500000,380000,390000,Hộp,320000,4,320000,3,320000,2,320000,0,320000,0
0575 - Thuốc bổ não Ginkgo ông già 30 viên,Sản phẩm thường,Thuốc - TPCN,4562193140575,4562193140575,Có,360000,415000,410000,550000,415000,420000,Hộp,360000,4,360000,6,360000,3,360000,0,360000,0
Thuốc bổ sinh lý Nam hiệu ông già 150 viên,Sản phẩm thường,Thuốc - TPCN,4562193140667,4562193140667,Có,370000,400000,400000,600000,400000,420000,Hộp,370000,3,370000,0,370000,0,370000,0,370000,0
0698-Dầu gan cá mập  NOGUCHI 90 viên,Sản phẩm thường,Thuốc - TPCN,4562193140698,4562193140698,Có,300000,320000,320000,600000,320000,330000,Hộp,300000,0,300000,2,300000,4,300000,0,300000,0
TPCN Viên hàu tươi Noguchi ông già 60v,Sản phẩm thường,Thuốc - TPCN,4562193140834,4562193140834,Có,320000,380000,370000,500000,380000,390000,Hộp,320000,0,320000,0,320000,0,320000,0,320000,0
2925-Tỏi đen nguyên củ ,Sản phẩm thường,Thuốc - TPCN,4562193642925,4562193642925,Có,70000,80000,75000,100000,80000,85000,hũ(10),70000,0,70000,0,70000,0,70000,0,70000,0
0096-Tảo xanh Spirulina 300 viên,Sản phẩm thường,Thuốc - TPCN,4562282910096,4562282910096,Có,480000,510000,500000,600000,510000,520000,Hộp,480000,0,480000,0,480000,0,480000,0,480000,0
"Bột tảo, nghệ giải rượu bia",Sản phẩm thường,Thuốc - TPCN,4562282910126,4562282910126,Có,400000,450000,450000,600000,450000,450000,Hộp,400000,0,400000,0,400000,0,400000,0,400000,0
0553-TPCN Tảo GRAS 300 viên ,Sản phẩm thường,Thuốc - TPCN,4562282910553,4562282910553,Có,390000,455000,450000,550000,455000,460000,Hộp,390000,0,390000,2,390000,0,390000,0,390000,0
0600-Viên uống nghệ giải rượu ISDG 450 viên,Sản phẩm thường,Thuốc - TPCN,4562355170600,4562355170600,Có,450000,470000,470000,600000,470000,485000,Hộp,450000,0,450000,0,450000,0,450000,0,450000,0
Viên uống bổ sung DHA & EPA Plus DPA 120V,Sản phẩm thường,Thuốc - TPCN,4562355190165,4562355190165,Có,300000,480000,480000,500000,480000,500000,Hộp,300000,0,300000,0,300000,0,300000,0,300000,0
Sụn cá mập 1200mg 240 viên ,Sản phẩm thường,Thuốc - TPCN,4562415180037,4562415180037,Có,400000,430000,430000,600000,430000,440000,Hộp,400000,0,400000,0,400000,0,400000,0,400000,0
6897-Viên giải rượu Shugoshin Hộp 10 gói,Sản phẩm thường,Thuốc - TPCN,456897,456897,Có,354000,370000,370000,480000,370000,380000,Hộp,354000,0,354000,0,354000,0,354000,0,354000,0
Thuốc bổ xương khớp Glucosamine & Chondroitin EX 470v,Sản phẩm thường,Thuốc - TPCN,4571103150399,4571103150399,Có,750000,850000,850000,1100,850000,850000,Hộp,750000,0,750000,0,750000,0,750000,0,750000,0
0955-Thuốc bổ sung canxi EX 1560mg 360 viên,Sản phẩm thường,Thuốc - TPCN,4571103150955,4571103150955,Có,540000,605000,600000,800000,605000,610000,Hộp,540000,0,540000,0,540000,0,540000,0,540000,0
2850-Viên uống chống nắng Hineko The Sun AA+,Sản phẩm thường,Thuốc - TPCN,4571132622850,4571132622850,Có,710000,730000,720000,950000,730000,740000,hộp,710000,1,710000,0,710000,0,710000,0,710000,0
6078-Khớp MSM 360 viên ,Sản phẩm thường,Thuốc - TPCN,4571133876078,4571133876078,Có,400000,430000,430000,600000,430000,440000,Hộp,400000,0,400000,0,400000,0,400000,0,400000,0
4314-Thuốc giảm mỡ bụng Onaka 60 viên,Sản phẩm thường,Thuốc - TPCN,4571139244314,4571139244314,Có,265000,285000,280000,450000,285000,290000,Hộp,265000,5,265000,3,265000,6,265000,0,265000,0
1240- Bột nghệ giải rượu Orihiro 70mg,Sản phẩm thường,Thuốc - TPCN,4571157251240,4571157251240,Có,88000,98000,95000,150000,98000,100000,Gói,88000,7,88000,12,88000,5,88000,0,88000,0
1691-Dầu cá Orihiro 180 viên,Sản phẩm thường,Thuốc - TPCN,4571157251691,4571157251691,Có,350000,370000,370000,500000,370000,385000,Hộp,350000,0,350000,2,350000,2,350000,0,350000,0
Viên uống sụn vi cá mập Orihiro 360v,Sản phẩm thường,Thuốc - TPCN,4571157251707,4571157251707,Có,385000,400000,395000,600000,400000,405000,hộp,385000,2,385000,4,385000,3,385000,0,385000,0
Tỏi ORIHIRO loại 90 viên,Sản phẩm thường,Thuốc - TPCN,4571157256092,4571157256092,Có,215000,260000,260000,350000,260000,260000,gói,215000,0,215000,0,215000,0,215000,0,215000,0
Viên gừng ngâm dấm ORIHIRO,Sản phẩm thường,Thuốc - TPCN,4571157256276,4571157256276,Có,190000,210000,210000,300000,210000,220000,gói,190000,0,190000,0,190000,0,190000,0,190000,0
Viên uống Glucosamin Orihiro 360v,Sản phẩm thường,Thuốc - TPCN,4571157256283,4571157256283,Có,200000,260000,260000,320000,260000,270000,Hộp,200000,0,200000,0,200000,0,200000,0,200000,0
6290-TPCN Glucosamin xương khớp 900v,Sản phẩm thường,Thuốc - TPCN,4571157256290,4571157256290,Có,435000,455000,450000,600000,455000,460000,Hộp(20),435000,0,435000,4,435000,4,435000,0,435000,0
6405 Tỏi đen Orihiro,Sản phẩm thường,Thuốc - TPCN,4571157256405,4571157256405,Có,250000,260000,260000,350000,260000,300000,gói,250000,0,250000,0,250000,0,250000,0,250000,0
Thuốc bổ xương khớp orihiro 270 viên ,Sản phẩm thường,Thuốc - TPCN,4571157256474,4571157256474,Có,420000,450000,450000,650000,450000,460000,Hộp,420000,0,420000,0,420000,0,420000,0,420000,0
Bột men tiêu hóa Orihiro 16 gói,Sản phẩm thường,Thuốc - TPCN,4571157256481,4571157256481,Có,128000,140000,135000,190000,140000,145000,bịch,128000,5,128000,2,128000,1,128000,0,128000,0
TPCN bổ não Orihiro DHA&EPA 180v,Sản phẩm thường,Thuốc - TPCN,4571157256573,4571157256573,Có,400000,425000,420000,550000,425000,430000,Hộp,400000,1,400000,0,400000,2,400000,0,400000,0
6658-Viên nhai bổ sung sắt & Folic Acid Orihiro ,Sản phẩm thường,Thuốc - TPCN,4571157256658,4571157256658,Có,105000,115000,110000,150000,115000,120000,gói,105000,0,105000,0,105000,0,105000,0,105000,0
6665-Viên nhai bổ sung canxi & lợi khuẩn Orihiro,Sản phẩm thường,Thuốc - TPCN,4571157256665,4571157256665,Có,105000,115000,110000,150000,115000,120000,gói,105000,0,105000,0,105000,2,105000,0,105000,0
6672-Viên nhai bổ sung Vitamin & khoáng chất Orihiro,Sản phẩm thường,Thuốc - TPCN,4571157256672,4571157256672,Có,105000,115000,110000,150000,115000,120000,gói,105000,0,105000,0,105000,0,105000,0,105000,0
6740-Viên nhai bổ sung vitamin C Orihiro ,Sản phẩm thường,Thuốc - TPCN,4571157256740,4571157256740,Có,105000,115000,110000,150000,115000,120000,gói,105000,0,105000,0,105000,0,105000,0,105000,0
6757-Viên nhai chống ánh sáng xanh Orihiro,Sản phẩm thường,Thuốc - TPCN,4571157256757,4571157256757,Có,105000,115000,110000,150000,115000,120000,gói,105000,0,105000,0,105000,4,105000,0,105000,0
Thuốc tăng cường sức khỏe cho nam Orihiro 120 viên,Sản phẩm thường,Thuốc - TPCN,4571157256863,4571157256863,Có,400000,435000,430000,600000,435000,440000,Hộp,400000,1,400000,0,400000,0,400000,0,400000,0
Bột Collagen Orihiro 60000mg,Sản phẩm thường,Thuốc - TPCN,4571157256887,4571157256887,Có,340000,350000,345000,500000,350000,355000,Gói,340000,1,340000,0,340000,0,340000,0,340000,0
6894-Gan cá mập Orihiro 360+30 viên,Sản phẩm thường,Thuốc - TPCN,4571157256894,4571157256894,Có,400000,415000,415000,600000,415000,420000,Hộp,400000,0,400000,0,400000,0,400000,0,400000,0
9116-Đột quỵ Orihiro 4000FU 60v,Sản phẩm thường,Thuốc - TPCN,4571157259116,4571157259116,Có,450000,510000,500000,750000,510000,520000,hộp,450000,4,450000,5,450000,4,450000,0,450000,0
Thuốc bổ não DHA + sụn cá mập,Sản phẩm thường,Thuốc - TPCN,4571179862585,4571179862585,Có,400000,430000,430000,600000,430000,450000,Hộp,400000,0,400000,0,400000,0,400000,0,400000,0
Thực phẩm bảo vệ sức khỏe Maca Toutyukaso 360V,Sản phẩm thường,Thuốc - TPCN,4571258600275,4571258600275,Có,1323,1420,1400,1890,1420,1440,Hộp,1323,0,1323,0,1323,0,1323,0,1323,0
Thực phẩm bảo vệ sức khỏe Maca Toutyukaso 120V,Sản phẩm thường,Thuốc - TPCN,4571258600367,4571258600367,Có,553000,620000,600000,790000,620000,640000,Hộp,553000,0,553000,0,553000,0,553000,0,553000,0
0080-Thuốc tăng chiều cao Height Extension EX,Sản phẩm thường,Thuốc - TPCN,4571262290080,4571262290080,Có,440000,455000,450000,600000,455000,460000,hũ,440000,4,440000,0,440000,0,440000,0,440000,0
3983-Miếng dán từ trường  24M 145MT,Sản phẩm thường,Thuốc - TPCN,4571292673983,4571292673983,Có,260000,295000,295000,380000,295000,295000,Hộp,260000,0,260000,0,260000,0,260000,0,260000,0
4348-TPCN Viên nghệ Max 180 viên,Sản phẩm thường,Thuốc - TPCN,4571292674348,4571292674348,Có,370000,390000,390000,500000,390000,395000,Hộp,370000,0,370000,0,370000,0,370000,0,370000,0
7233-Băng đầu gối M'S One,Sản phẩm thường,Thuốc - TPCN,4571292677233,4571292677233,Có,650000,700000,700000,850000,700000,720000,Cái,650000,1,650000,0,650000,0,650000,0,650000,0
TPCN Glucosamin xương khớp 30v,Sản phẩm thường,Thuốc - TPCN,4571324292038,4571324292038,Có,600000,620000,620000,750000,620000,650000,Gói,600000,0,600000,0,600000,0,600000,0,600000,0
0093-TPCN chống đột quỵ 3000FU 60 viên,Sản phẩm thường,Thuốc - TPCN,4571427590093,4571427590093,Có,400000,420000,420000,550000,420000,430000,Hộp,400000,0,400000,0,400000,0,400000,0,400000,0
0109-TPCN chống đột quỵ 3000FU 30 viên,Sản phẩm thường,Thuốc - TPCN,4571427590109,4571427590109,Có,200000,215000,215000,350000,215000,230000,Hộp,200000,0,200000,0,200000,0,200000,0,200000,0
1016-Viên uống chống nắng Super The Sun ,Sản phẩm thường,Thuốc - TPCN,4573117641016,4573117641016,Có,800000,770000,770000,950000,770000,780000,Hộp,800000,0,800000,0,800000,0,800000,0,800000,0
1041-Đông trùng hạ thảo 30 gói,Sản phẩm thường,Thuốc - TPCN,4573124461041,4573124461041,Có,1426,1550,1550,2300,1550,1570,Hộp,1426,0,1426,0,1426,0,1426,0,1426,0
Umino Fucoidan dạng viên ,Sản phẩm thường,Thuốc - TPCN,4573220790052,4573220790052,Có,1100,1300,1300,1650,1300,1350,chai,1100,0,1100,0,1100,0,1100,0,1100,0
8389-TPCN Royal Fucoidan 300 viên,Sản phẩm thường,Thuốc - TPCN,4573222058389,4573222058389,Có,320000,350000,330000,200000,350000,360000,Hộp,320000,0,320000,0,320000,0,320000,0,320000,0
TPCN Linh chi đỏ 450v,Sản phẩm thường,Thuốc - TPCN,4573259341232,4573259341232,Có,1210,1270,1250,1650,1270,1280,Hộp,1210,2,1210,5,1210,5,1210,0,1210,0
TPCN Đông trùng hạ thảo Royal Gold 420v,Sản phẩm thường,Thuốc - TPCN,4573259344561,4573259344561,Có,1210,1270,1250,1750,1270,1280,hộp,1210,0,1210,0,1210,0,1210,0,1210,0
TPCN King Fucoidan 120v,Sản phẩm thường,Thuốc - TPCN,4573450130017,4573450130017,Có,3800,3900,3850,5500,3900,3950,hộp,3800,5,3800,0,3800,1,3800,0,3800,0
0024-Tăng cường sinh lý Nam Fuji Sumo 100 viên,Sản phẩm thường,Thuốc - TPCN,4580022290024,4580022290024,Có,790000,820000,810000,980000,820000,830000,Hộp,790000,2,790000,0,790000,2,790000,0,790000,0
0010-TPCN Gold Fucoidan nhãn đỏ 150 viên,Sản phẩm thường,Thuốc - TPCN,4580070160010,4580070160010,Có,2500,2650,2650,3350,2650,2700,Hộp,2500,0,2500,0,2500,1,2500,0,2500,0
0011-TPCN Gold Fucoidan nhãn xanh 180 viên,Sản phẩm thường,Thuốc - TPCN,4580070160011,4580070160011,Có,1228,1400,1400,1900,1400,1420,Hộp,1228,0,1228,0,1228,0,1228,0,1228,0
1219-Viên uống enzym giảm cân ban ngày 120 viên,Sản phẩm thường,Thuốc - TPCN,4580159011219,4580159011219,Có,180000,190000,185000,280000,190000,195000,Gói,180000,5,180000,3,180000,4,180000,0,180000,0
Viên uống Enzyme giảm cân ban đêm,Sản phẩm thường,Thuốc - TPCN,4580159011417,4580159011417,Có,180000,190000,185000,280000,190000,195000,Gói,180000,0,180000,2,180000,4,180000,0,180000,0
6502-Thuốc bổ xương khớp 1560mg 270v,Sản phẩm thường,Thuốc - TPCN,4580229326502,4580229326502,Có,650000,680000,670000,850000,680000,685000,hộp,650000,0,650000,0,650000,1,650000,0,650000,0
6519-TPCN xương khớp 1560mg DX 270 viên ,Sản phẩm thường,Thuốc - TPCN,4580229326519,4580229326519,Có,650000,695000,690000,900000,695000,700000,Hộp,650000,0,650000,0,650000,0,650000,0,650000,0
6526-Thuốc xương khớp 1560mg 405 viên,Sản phẩm thường,Thuốc - TPCN,4580229326526,4580229326526,Có,540000,600000,580000,850000,600000,610000,Hộp,540000,0,540000,0,540000,0,540000,0,540000,0
Nước uống nghệ giải rượu D-Price (lẻ),Sản phẩm thường,Thuốc - TPCN,4580343717873,4580343717873,Có,20000,30000,30000,50000,30000,32000,Chai,20000,0,20000,0,20000,0,20000,0,20000,0
7880-Nước uống nghệ giải rượu D Price 100ml,Sản phẩm thường,Thuốc - TPCN,4580343717880,4580343717880,Có,200000,350000,350000,400000,350000,250000,Lốc (10),200000,0,200000,0,200000,0,200000,0,200000,0
8881-Viên uống mọc tóc Biotin EX 90 viên,Sản phẩm thường,Thuốc - TPCN,4580698818881,4580698818881,Có,630000,650000,645000,850000,650000,660000,Hủ,630000,2,630000,2,630000,2,630000,0,630000,0
TPCN Men thải độc ruột BB lab,Sản phẩm thường,Thuốc - TPCN,4582255386116,4582255386116,Có,1050,1100,1100,1450,1100,1150,hộp,1050,0,1050,0,1050,0,1050,0,1050,0
2101-Serum SilkFibroin,Sản phẩm thường,Thuốc - TPCN,4582296042101,4582296042101,Có,2100,2200,2200,2500,2200,2250,Hộp,2100,1,2100,0,2100,0,2100,0,2100,0
TPCN King Power sinh lý nam 240v,Sản phẩm thường,Thuốc - TPCN,4582394340314,4582394340314,Có,2200,2400,2400,3500,2400,2500,hộp,2200,0,2200,0,2200,0,2200,0,2200,0
Men uống thải độc tố 1L,Sản phẩm thường,Thuốc - TPCN,4582394340406,4582394340406,Có,1800,1950,1950,2400,1950,2000,Chai,1800,0,1800,0,1800,0,1800,0,1800,0
0048-Viên uống trắng da Fresa 90 viên,Sản phẩm thường,Thuốc - TPCN,4582570250048,4582570250048,Có,1014,1080,1060,1450,1080,1100,Hộp,1014,3,1014,3,1014,1,1014,0,1014,0
TPCN Fucoidan Premium 120v,Sản phẩm thường,Thuốc - TPCN,4589445721115,4589445721115,Có,3510,3700,3700,5300,3700,3800,Hộp,3510,0,3510,0,3510,0,3510,0,3510,0
TPCN Fucoidan Premium 30v ,Sản phẩm thường,Thuốc - TPCN,4589445721689,4589445721689,Có,1267,1350,1350,1650,1350,1400,Hộp ,1267,0,1267,0,1267,0,1267,0,1267,0
TPCN Linh chi đỏ 30v,Sản phẩm thường,Thuốc - TPCN,4589445723584,4589445723584,Có,552500,600000,600000,850000,600000,610000,Hộp ,552500,0,552500,0,552500,0,552500,0,552500,0
0047-B Hachi Protein bổ máu ,Sản phẩm thường,Thuốc - TPCN,4589533550047,4589533550047,Có,1550,1600,1600,1900,1600,1650,Hộp,1550,0,1550,0,1550,0,1550,0,1550,0
0054 -Thanh lọc máu Hachi skin Power monnali 30gói ,Sản phẩm thường,Thuốc - TPCN,4589533550054,4589533550054,Có,2500,2600,2600,3250,2600,2650,Hộp,2500,0,2500,0,2500,0,2500,0,2500,0
0139-Giảm cân B- hachi clear 60 gói,Sản phẩm thường,Thuốc - TPCN,4589533550139,4589533550139,Có,1500,1550,1550,1850,1550,1600,Hộp,1500,0,1500,0,1500,0,1500,0,1500,0
0237-Bổ não SBI 90 viên,Sản phẩm thường,Thuốc - TPCN,4589712370237,4589712370237,Có,400000,430000,420000,650000,430000,440000,Hộp,400000,0,400000,2,400000,1,400000,0,400000,0
Thuốc tăng chiều cao GH 270V,Sản phẩm thường,Thuốc - TPCN,4589788400012,4589788400012,Có,593000,610000,605000,850000,610000,615000,hũ,593000,3,593000,3,593000,4,593000,0,593000,0
0016-Viên giải rượu Shugoshin gói 45 viên,Sản phẩm thường,Thuốc - TPCN,4589834060016,4589834060016,Có,239000,255000,255000,200000,255000,265000,Gói,239000,0,239000,0,239000,0,239000,0,239000,0
Nano Fucoidan Premium 900ml,Sản phẩm thường,Thuốc - TPCN,460000025,460000025,Có,4000,4300,4250,5500,4300,4350,chai,4000,0,4000,0,4000,0,4000,0,4000,0
Thuốc bổ não 90 viên,Sản phẩm thường,Thuốc - TPCN,460000038,460000038,Có,1300,1400,1400,1550,1400,1400,hộp,1300,0,1300,0,1300,0,1300,0,1300,0
3581-Tăm nha khoa 30 cái,Sản phẩm thường,Thuốc - TPCN,4900662733581,4900662733581,Có,28000,33000,33000,40000,33000,35000,Gói,28000,0,28000,0,28000,0,28000,0,28000,0
8321-Miếng băng đầu gối MatsuKiyo,Sản phẩm thường,Thuốc - TPCN,4900723618321,4900723618321,Có,250000,300000,300000,400000,300000,310000,Hộp,250000,0,250000,0,250000,0,250000,0,250000,0
4509-Lăn nách 8x4 hương hoa linh lan và cam,Sản phẩm thường,Thuốc - TPCN,4901301374509,4901301374509,Có,82000,88000,87000,120000,88000,90000,chai ,82000,2,82000,0,82000,1,82000,0,82000,0
1080-Tăm nha khoa 10 cái,Sản phẩm thường,Thuốc - TPCN,4901387051080,4901387051080,Có,28000,33000,33000,40000,33000,350000,Gói,28000,0,28000,0,28000,0,28000,0,28000,0
4168-Tinh dầu dưỡng hoa trà,Sản phẩm thường,Thuốc - TPCN,4901508974168,4901508974168,Có,260000,270000,265000,350000,270000,275000,hộp,260000,0,260000,0,260000,0,260000,0,260000,0
1434-Gel Massage tan mỡ Premium India Esthe,Sản phẩm thường,Thuốc - TPCN,4901525001434,4901525001434,Có,220000,235000,235000,300000,235000,240000,Tuýp,220000,0,220000,0,220000,0,220000,0,220000,0
4961-Gel Massage tan mỡ Premium Hot India Esthe,Sản phẩm thường,Thuốc - TPCN,4901525004961,4901525004961,Có,205000,225000,215000,300000,225000,230000,Tuýp,205000,0,205000,0,205000,0,205000,0,205000,0
2206-Gel Massage tan mỡ bụng India Esthe ,Sản phẩm thường,Thuốc - TPCN,4901525062206,4901525062206,Có,220000,235000,235000,300000,235000,240000,Tuýp,220000,0,220000,0,220000,0,220000,0,220000,0
Miếng dán ấm ngực Pigeon,Sản phẩm thường,Thuốc - TPCN,4902508150743,4902508150743,Có,115000,125000,125000,160000,125000,125000,Hộp,115000,0,115000,0,115000,0,115000,0,115000,0
4163-Viên uống bổ sung Canxi cho bà bầu 60 viên,Sản phẩm thường,Thuốc - TPCN,4902508204163,4902508204163,Có,270000,,,450000,,,Hộp,270000,5,270000,0,270000,1,270000,0,270000,0
8057-Miếng dán từ trường chống đau vai gáy 48M,Sản phẩm thường,Thuốc - TPCN,4902522668057,4902522668057,Có,410000,430000,420000,550000,430000,450000,Hộp,410000,0,410000,0,410000,0,410000,0,410000,0
Miếng băng gối có từ trường chống đau nhức,Sản phẩm thường,Thuốc - TPCN,4902522669399,4902522669399,Có,420000,500000,500000,650000,500000,500000,Cái,420000,0,420000,0,420000,0,420000,0,420000,0
Thuốc chống xơ vữa động mạch 180 viên,Sản phẩm thường,Thuốc - TPCN,4902522671804,4902522671804,Có,500000,545000,540000,700000,545000,550000,hộp,500000,0,500000,0,500000,0,500000,0,500000,0
Miếng dán giảm đau từ trường 12m,Sản phẩm thường,Thuốc - TPCN,4902522672634,4902522672634,Có,140000,160000,160000,220000,160000,165000,hộp,140000,0,140000,0,140000,0,140000,0,140000,0
Miếng dán giảm đau 24m,Sản phẩm thường,Thuốc - TPCN,4902522672641,4902522672641,Có,325000,250000,250000,450000,250000,255000,hộp,325000,0,325000,0,325000,0,325000,0,325000,0
Sữa ong chúa + Q10 + mầm đậu nành,Sản phẩm thường,Thuốc - TPCN,4902590601550,4902590601550,Có,320000,340000,340000,500000,340000,340000,hộp,320000,0,320000,0,320000,0,320000,0,320000,0
Thuốc tiền mãn kinh,Sản phẩm thường,Thuốc - TPCN,4902590606067,4902590606067,Có,300000,850000,850000,1200,850000,850000,Hộp,300000,0,300000,0,300000,0,300000,0,300000,0
Collagen Meiji vàng ( trên 40 tuổi),Sản phẩm thường,Thuốc - TPCN,4902777451619,4902777451619,Có,430000,430000,430000,550000,430000,440000,gói,430000,0,430000,0,430000,0,430000,0,430000,0
Sụn vi cá mập Maruman 423mg,Sản phẩm thường,Thuốc - TPCN,4902907350928,4902907350928,Có,450000,530000,530000,600000,530000,530000,hộp,450000,0,450000,0,450000,0,450000,0,450000,0
8662-Thuốc mụn Pair 60 viên,Sản phẩm thường,Thuốc - TPCN,4903301068662,4903301068662,Có,175000,210000,200000,280000,210000,215000,Hộp,175000,4,175000,0,175000,1,175000,0,175000,0
8891-Thuốc trị mụn Pair 120 viên,Sản phẩm thường,Thuốc - TPCN,4903301068891,4903301068891,Có,350000,390000,380000,550000,390000,400000,Hộp,350000,3,350000,2,350000,2,350000,0,350000,0
0037-Thuốc trị mụn Pair 112 viên,Sản phẩm thường,Thuốc - TPCN,4903301170037,4903301170037,Có,350000,390000,380000,550000,390000,400000,Hộp,350000,0,350000,2,350000,2,350000,0,350000,0
0044-Thuốc đặc trị mụn Pair,Sản phẩm thường,Thuốc - TPCN,4903301170044,4903301170044,Có,480000,530000,520000,650000,530000,540000,Hộp,480000,5,480000,3,480000,2,480000,0,480000,0
0936-Thuốc đau đầu Bufferin 40 viên,Sản phẩm thường,Thuốc - TPCN,4903301190936,4903301190936,Có,200000,230000,230000,300000,230000,240000,Hộp,200000,0,200000,0,200000,0,200000,0,200000,0
3573-Thuốc nhỏ mắt 40EX xanh dương,Sản phẩm thường,Thuốc - TPCN,4903301393573,4903301393573,Có,50000,53000,52000,90000,53000,55000,Hộp,50000,0,50000,0,50000,0,50000,0,50000,0
1947-Thuốc nhỏ mắt 40 Mild xanh lá,Sản phẩm thường,Thuốc - TPCN,4903301671947,4903301671947,Có,50000,53000,52000,90000,53000,55000,Hộp ,50000,0,50000,0,50000,0,50000,0,50000,0
2793-Thuốc chống đột quỵ 2000FU Unimat Riken 60v,Sản phẩm thường,Thuốc - TPCN,4903361672793,4903361672793,Có,350000,370000,370000,500000,370000,385000,hộp,350000,0,350000,0,350000,0,350000,0,350000,0
Viên nghệ chống say rượu,Sản phẩm thường,Thuốc - TPCN,4904883902627,4904883902627,Có,450000,500000,500000,650000,500000,500000,hộp,450000,0,450000,0,450000,0,450000,0,450000,0
Viên uống Glucosamin Chondroitin A 270 viên,Sản phẩm thường,Thuốc - TPCN,4905308591242,4905308591242,Có,450000,520000,520000,700000,520000,520000,hộp,450000,0,450000,0,450000,0,450000,0,450000,0
2082-Viên uống bổ gan Garureban-G 300 viên,Sản phẩm thường,Thuốc - TPCN,4909720522082,4909720522082,Có,680000,730000,720000,900000,730000,740000,Hộp,680000,2,680000,4,680000,2,680000,0,680000,0
2298- Viên uống  bổ sung chất sơ 70g,Sản phẩm thường,Thuốc - TPCN,4909882122298,4909882122298,Có,350000,405000,400000,550000,405000,410000,Hộp,350000,0,350000,0,350000,0,350000,0,350000,0
0516-Thuốc bổ thận Sixteen,Sản phẩm thường,Thuốc - TPCN,4933094020516,4933094020516,Có,530000,585000,580000,750000,585000,590000,Hộp,530000,2,530000,4,530000,3,530000,0,530000,0
Maca cho phụ nữ,Sản phẩm thường,Thuốc - TPCN,4933094020752,4933094020752,Có,300000,250000,250000,550000,250000,250000,Hộp,300000,0,300000,0,300000,0,300000,0,300000,0
8006-Fucoidan AHCC 120 viên,Sản phẩm thường,Thuốc - TPCN,4940738018006,4940738018006,Có,2800,3050,2950,3800,3050,3200,Hộp,2800,3,2800,0,2800,0,2800,0,2800,0
Miếng dán salonpad,Sản phẩm thường,Thuốc - TPCN,4940794442975,4940794442975,Có,170000,190000,190000,250000,190000,190000,Hộp,170000,0,170000,0,170000,0,170000,0,170000,0
Lăn chống đau nhức sụn khớp,Sản phẩm thường,Thuốc - TPCN,4944525370018,4944525370018,Có,150000,200000,200000,250000,200000,200000,hộp,150000,0,150000,0,150000,0,150000,0,150000,0
0341-Viên uống giảm cân Minami 10kg+20% mỡ,Sản phẩm thường,Thuốc - TPCN,4945904010341,4945904010341,Có,310000,335000,330000,450000,335000,340000,hộp,310000,2,310000,6,310000,3,310000,0,310000,0
0778-Thuốc bổ não DHA + EPA 120 viên,Sản phẩm thường,Thuốc - TPCN,4945904010778,4945904010778,Có,300000,325000,320000,500000,325000,330000,Hộp,300000,3,300000,0,300000,0,300000,0,300000,0
1133-Giảm cân Minami 12kg ,Sản phẩm thường,Thuốc - TPCN,4945904011133,4945904011133,Có,295000,315000,310000,500000,315000,320000,Hộp(24),295000,6,295000,0,295000,4,295000,0,295000,0
Sữa ong chúa Minami 90 viên,Sản phẩm thường,Thuốc - TPCN,4945904014196,4945904014196,Có,400000,430000,430000,600000,430000,440000,Hộp,400000,0,400000,0,400000,0,400000,0,400000,0
6138-Viên uống hỗ trợ điều trị Gout Nhật Bản Minami 240 viên,Sản phẩm thường,Thuốc - TPCN,4945904016138,4945904016138,Có,385000,400000,395000,600000,400000,405000,Hộp,385000,1,385000,3,385000,1,385000,0,385000,0
8255-Viên uống Enzyme rau củ Minami 93 ngày,Sản phẩm thường,Thuốc - TPCN,4945904018255,4945904018255,Có,300000,315000,315000,427500,315000,325000,gói,300000,0,300000,0,300000,0,300000,0,300000,0
8378-Miếng đai lưng trị thoát vị đĩa đệm Sigmax ,Sản phẩm thường,Thuốc - TPCN,4946452008378,4946452008378,Có,1370,1450,1450,1650,1450,1470,Cái,1370,0,1370,1,1370,0,1370,0,1370,0
Thuốc bổ xương khớp Asahi 1600mg,Sản phẩm thường,Thuốc - TPCN,4946842636082,4946842636082,Có,750000,780000,780000,900000,780000,790000,hộp,750000,0,750000,0,750000,0,750000,0,750000,0
7294-Glucosamin Asahi 2000mg,Sản phẩm thường,Thuốc - TPCN,4946842637294,4946842637294,Có,400000,430000,430000,600000,430000,450000,Hộp,400000,0,400000,0,400000,0,400000,0,400000,0
