Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
Set rượu Sake Nishino Seki Hiya và Hana 720ml,Sản phẩm thường,Rượu - Thuốc lá,4945252697492,4945252697492,Có,751500,780000,780000,1000,780000,790000,Set,751500,7,751500,6,751500,7,751500,0,751500,0
"Set rượu Sake Nishino Seki 
Hana - Nigori 720ml",Sản phẩm thường,Rượu - Thuốc lá,4945252807211,4945252807211,Có,765600,810000,800000,1000,810000,820000,Set,765600,8,765600,6,765600,6,765600,0,765600,0
Rượu Sake Nishino Seki Hana 300ml,Sản phẩm thường,Rượu - Thuốc lá,4945252893016,4945252893016,Có,156640,175000,175000,230000,175000,180000,Chai,156640,5,156640,3,156640,5,156640,0,156640,0
Rượu Sake Nishinoseki Hana 720ml,Sản phẩm thường,Rượu - Thuốc lá,4945252897250,4945252897250,Có,295680,308000,308000,400000,308000,310000,Chai (12),295680,7,295680,6,295680,8,295680,0,295680,0
Bia Kirin 135ml vàng 5%,Sản phẩm thường,Rượu - Thuốc lá,49575330,49575330,Có,27000,30000,29000,35000,30000,31000,Block (6x5),27000,0,27000,0,27000,0,27000,0,27000,0
Rượu Sumo,Sản phẩm thường,Rượu - Thuốc lá,4965481305746,4965481305746,Có,1600,1700,1700,2000,1700,1750,Chai,1600,0,1600,0,1600,0,1600,0,1600,0
Rượu Geisha ,Sản phẩm thường,Rượu - Thuốc lá,4965481306019,4965481306019,Có,1600,1700,1700,2000,1700,1750,Chai ,1600,0,1600,0,1600,0,1600,0,1600,0
Sake vẩy vàng 1.8 lít Kanbee ,Sản phẩm thường,Rượu - Thuốc lá,4969333548718,4969333548718,Có,430000,480000,480000,750000,480000,500000,chai (6),430000,0,430000,0,430000,0,430000,0,430000,0
2189-Sake vẩy vàng chai xanh 1.8L,Sản phẩm thường,Rượu - Thuốc lá,4969333632189,4969333632189,Có,400000,450000,450000,750000,450000,480000,Chai(6),400000,0,400000,0,400000,2,400000,0,400000,0
Rượu Mars Maltage Cosmo,Sản phẩm thường,Rượu - Thuốc lá,4976881501164,4976881501164,Có,1600,1700,1700,2000,1700,1750,Chai,1600,0,1600,0,1600,0,1600,0,1600,0
0255-Rượu Sake Yatsushika 500ml hình chuột,Sản phẩm thường,Rượu - Thuốc lá,4979835700255,4979835700255,Có,630000,680000,670000,900000,680000,690000,chai(6),630000,18,630000,2,630000,7,630000,0,630000,0
0262-Rượu Shochu Yatsushika 500ml vàng hình chuột,Sản phẩm thường,Rượu - Thuốc lá,4979835700262,4979835700262,Có,670000,720000,700000,950000,720000,730000,chai(6),670000,18,670000,8,670000,0,670000,0,670000,0
Rượu Sake Vẩy Vàng Kanenosawa 300ml,Sản phẩm thường,Rượu - Thuốc lá,4984753314484,4984753314484,Có,430200,450000,450000,600000,450000,470000,Chai,430200,3,430200,0,430200,0,430200,0,430200,0
Rượu Sake vẩy vàng Kanenosawa 720ml,Sản phẩm thường,Rượu - Thuốc lá,4984753314491,4984753314491,Có,790200,810000,800000,950000,810000,820000,Chai,790200,0,790200,2,790200,1,790200,0,790200,0
Bia Asahi 135ml lon lẻ ,Sản phẩm thường,Rượu - Thuốc lá,49893588,49893588,Có,22500,24584,23750,32000,24584,25000,Lon (24),22500,72,22500,42,22500,240,22500,0,22500,0
2555-Rượu Shochu Reiwa 720ml hình hô lô & chuột,Sản phẩm thường,Rượu - Thuốc lá,4990389032555,4990389032555,Có,850000,900000,880000,1100,900000,920000,chai(6),850000,1,850000,0,850000,0,850000,0,850000,0
Rượu vang Hokkaido 750ml,Sản phẩm thường,Rượu - Thuốc lá,4990583306025,4990583306025,Có,530000,600000,600000,1050,600000,600000,Chai( 8),530000,0,530000,0,530000,0,530000,0,530000,0
2806-Rượu SoChu Đồng Tiền 720ml,Sản phẩm thường,Rượu - Thuốc lá,4995507032806,4995507032806,Có,500000,550000,550000,750000,550000,570000,Chai,500000,0,500000,0,500000,3,500000,0,500000,0
Rượu Black Label 12,Sản phẩm thường,Rượu - Thuốc lá,5000267024233,5000267024233,Có,680000,750000,750000,900000,750000,780000,chai,680000,0,680000,0,680000,0,680000,0,680000,0
Rượu Chivas 21,Sản phẩm thường,Rượu - Thuốc lá,5000299211243,5000299211243,Có,2300,2400,2350,2800,2400,2450,Chai(6),2300,4,2300,6,2300,1,2300,0,2300,0
Rượu Chivas 12 - 700ml Nâu ,Sản phẩm thường,Rượu - Thuốc lá,5000299212387,5000299212387,Có,590000,630000,620000,900000,630000,640000,Chai(12),590000,6,590000,4,590000,15,590000,0,590000,0
Rượu Chivas 18,Sản phẩm thường,Rượu - Thuốc lá,5000299225028,5000299225028,Có,1150,1250,1250,1800,1250,1300,Chai(6),1150,0,1150,0,1150,0,1150,0,1150,0
Rượu Chivas 18 Regal Nhật ,Sản phẩm thường,Rượu - Thuốc lá,5000299225752,5000299225752,Có,1450,1400,1360,1700,1400,1420,Chai (6),1450,7,1450,6,1450,5,1450,0,1450,0
Rượu Chivas 25 năm,Sản phẩm thường,Rượu - Thuốc lá,5000299284926,5000299284926,Có,4900,5200,5100,6000,5200,5300,chai,4900,2,4900,2,4900,3,4900,0,4900,0
Rượu Chivas Regal,Sản phẩm thường,Rượu - Thuốc lá,5000299601693,5000299601693,Có,820000,890000,880000,1250,890000,900000,Chai(12),820000,16,820000,6,820000,6,820000,0,820000,0
Rượu Ballantines 17 - 700ml ,Sản phẩm thường,Rượu - Thuốc lá,5010106110126,5010106110126,Có,1350,1450,1400,1850,1450,1480,Chai,1350,1,1350,0,1350,0,1350,0,1350,0
Rượu Ballantines 21,Sản phẩm thường,Rượu - Thuốc lá,5010106110386,5010106110386,Có,2150,2250,2200,2750,2250,2280,Chai,2150,0,2150,0,2150,0,2150,0,2150,0
Rượu Ballantines' 12 năm,Sản phẩm thường,Rượu - Thuốc lá,5010106113974,5010106113974,Có,600000,700000,650000,950000,700000,730000,chai,600000,6,600000,4,600000,9,600000,0,600000,0
Rượu Macallan 12 Sherry Oak Cask 700ml,Sản phẩm thường,Rượu - Thuốc lá,5010314017408,5010314017408,Có,1800,1900,1850,2300,1900,1920,chai,1800,2,1800,2,1800,9,1800,0,1800,0
Rượu Macalian 12 Fine Oak,Sản phẩm thường,Rượu - Thuốc lá,5010314048907,5010314048907,Có,1800,1850,1850,2200,1850,1850,Chai,1800,0,1800,0,1800,0,1800,0,1800,0
Rượu Macallan 17,Sản phẩm thường,Rượu - Thuốc lá,5010314081300,5010314081300,Có,3200,3300,3300,3600,3300,3300,chai,3200,0,3200,0,3200,0,3200,0,3200,0
Rượu Macalian Amber ,Sản phẩm thường,Rượu - Thuốc lá,5010314101107,5010314101107,Có,2200,2300,2300,2600,2300,2350,Chai,2200,0,2200,0,2200,0,2200,0,2200,0
Rượu Macallan 12 Double Cask 700ml,Sản phẩm thường,Rượu - Thuốc lá,5010314302863,5010314302863,Có,1840,1860,1850,1980,1860,1870,Chai(12),1840,11,1840,5,1840,9,1840,0,1840,0
Rượu Macallan 18,Sản phẩm thường,Rượu - Thuốc lá,5010719187003,5010719187003,Có,5950,6200,6200,6500,6200,6250,Chai,5950,0,5950,0,5950,0,5950,0,5950,0
Rượu Chivas Regal Nhật không hộp,Sản phẩm thường,Rượu - Thuốc lá,501639,501639,Có,830000,900000,850000,1250,900000,960000,Chai,830000,0,830000,0,830000,11,830000,0,830000,0
5913-Máy TLM IQOS 3 New Navy,Sản phẩm thường,Rượu - Thuốc lá,7622100825913,7622100825913,Có,2400,2550,2500,3400,2550,2600,cái,2400,0,2400,0,2400,0,2400,0,2400,0
TLM Marlboro Tropical Menthol cam,Sản phẩm thường,Rượu - Thuốc lá,7622100826132,7622100826132,Có,102000,,,130000,,,hộp,102000,0,102000,0,102000,0,102000,0,102000,0
0428-TLM Heets Green Label ( xanh lá)  0435,Sản phẩm thường,Rượu - Thuốc lá,7622100840428,7622100840428,Có,95000,100000,100000,110000,100000,105000,Gói(10),95000,0,95000,0,95000,0,95000,0,95000,0
0466-TLM Heets Amber Label ( cam) 0473,Sản phẩm thường,Rượu - Thuốc lá,7622100840466,7622100840466,Có,95000,100000,100000,110000,100000,105000,Gói(10),95000,0,95000,0,95000,0,95000,0,95000,0
TLM HEETS Silver Label (bạc),Sản phẩm thường,Rượu - Thuốc lá,7622100840480,7622100840480,Có,90000,95000,95000,120000,95000,100000,Hộp,90000,0,90000,0,90000,0,90000,0,90000,0
1258-TLM Heets Green Zing ( xanh mạ) 1265,Sản phẩm thường,Rượu - Thuốc lá,7622100841258,7622100841258,Có,95000,100000,100000,110000,100000,105000,Gói(10),95000,0,95000,0,95000,0,95000,0,95000,0
Máy thuốc lá điện tử IQOS màu Ruby,Sản phẩm thường,Rượu - Thuốc lá,7622100841319,7622100841319,Có,2600,3000,3000,3400,3000,3050,Cái ,2600,0,2600,0,2600,0,2600,0,2600,0
8430-Máy TLM ‭IQOS 3 New Black,Sản phẩm thường,Rượu - Thuốc lá,7622100858430,7622100858430,Có,2540,2950,2900,3400,2950,3000,Cái,2540,0,2540,0,2540,0,2540,0,2540,0
8447-Máy TLM IQOS 3 New White,Sản phẩm thường,Rượu - Thuốc lá,7622100858447,7622100858447,Có,2800,2950,2900,3400,2950,3000,Cái,2800,0,2800,0,2800,0,2800,0,2800,0
Máy thuốc lá IQOS MULTI trắng ,Sản phẩm thường,Rượu - Thuốc lá,7622100858454,7622100858454,Có,2065,2180,2180,2500,2180,2150,Cái,2065,0,2065,0,2065,0,2065,0,2065,0
Máy thuốc lá IQOS MULTI màu đen ,Sản phẩm thường,Rượu - Thuốc lá,7622100858461,7622100858461,Có,2065,2180,2180,2500,2180,2150,Cái,2065,0,2065,0,2065,0,2065,0,2065,0
TLM Parliament Blue ( Nga),Sản phẩm thường,Rượu - Thuốc lá,7622100925835,7622100925835,Có,75000,80000,80000,100000,80000,85000,Hộp,75000,0,75000,0,75000,0,75000,0,75000,0
Thuốc lá Parliament Blue ,Sản phẩm thường,Rượu - Thuốc lá,7622100925866,7622100925866,Có,750000,780000,780000,870000,780000,790000,Cây,750000,0,750000,0,750000,0,750000,0,750000,0
TLM HEETS Purple Label (tím),Sản phẩm thường,Rượu - Thuốc lá,7622100925989,7622100925989,Có,61000,66000,66000,85000,66000,71000,Hộp,61000,0,61000,0,61000,0,61000,0,61000,0
0051-TLM Heets Silver Label ( xám) 0497,Sản phẩm thường,Rượu - Thuốc lá,88020051,88020051,Có,95000,100000,100000,110000,100000,105000,Gói(10),95000,0,95000,0,95000,0,95000,0,95000,0
0099-TLM Heets Purple Label (tím) 6977,Sản phẩm thường,Rượu - Thuốc lá,88020099,88020099,Có,95000,100000,100000,110000,100000,105000,Gói,95000,0,95000,0,95000,0,95000,0,95000,0
Thuốc lá máy Kent Glo,Sản phẩm thường,Rượu - Thuốc lá,8888075017374,8888075017374,Có,67000,75000,75000,100000,75000,80000,Gói,67000,0,67000,0,67000,0,67000,0,67000,0
Rượu Chivas 21 The Signature Blend Limited,Sản phẩm thường,Rượu - Thuốc lá,9211243,9211243,Có,2250,2430,2380,2900,2430,2450,Chai(6),2250,3,2250,7,2250,5,2250,0,2250,0
9999-Rượu Chivas Regal LMT,Sản phẩm thường,Rượu - Thuốc lá,999999999,999999999,Có,900000,980000,970000,1400,980000,1000,Chai(12),900000,3,900000,0,900000,3,900000,0,900000,0
Rượu Hibiki 30 năm ,Sản phẩm thường,Rượu - Thuốc lá,hi30,hi30,Có,95000,97000,97000,98500,97000,97500,Chai,95000,0,95000,0,95000,0,95000,0,95000,0
Rượu Hibiki 30 LMT,Sản phẩm thường,Rượu - Thuốc lá,hi30lmt,hi30lmt,Có,115000,117000,117000,120000,117000,117500,Chai,115000,0,115000,0,115000,0,115000,0,115000,0
Rượu Hennessy XO ,Sản phẩm thường,Rượu - Thuốc lá,X000P7JGCL,X000P7JGCL,Có,4000,4150,4150,4600,4150,4200,Chai,4000,0,4000,0,4000,0,4000,0,4000,0
