Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
Túi giữ nhiệt Uniqlo,Sản phẩm thường,Hàng gia dụng,0020021,0020021,Có,100000,115000,115000,150000,115000,120000,Cái,100000,0,100000,0,100000,0,100000,0,100000,0
Cây xịt phòng sơ cua,Sản phẩm thường,Hàng gia dụng,010101,010101,Có,80000,75000,75000,70000,75000,70000,cái,80000,0,80000,0,80000,0,80000,0,80000,0
Pin Panasonic 3A set 2,Sản phẩm thường,Hàng gia dụng,013,013,Có,5000,6500,6500,10000,6500,70000,Set (30),5000,59,5000,16,5000,0,5000,0,5000,0
Ổ cắm  điện Toshiba DC1262E,Sản phẩm thường,Hàng gia dụng,013397,013397,Có,100000,115000,115000,150000,115000,120000,Cái,100000,25,100000,5,100000,1,100000,0,100000,0
2308v- Vá inox lớn ,Sản phẩm thường,Hàng gia dụng,016017112308,016017112308,Có,160000,175000,175000,250000,175000,185000,Cái,160000,0,160000,0,160000,0,160000,0,160000,0
Bộ chiết mỹ phẩm Silcot,Sản phẩm thường,Hàng gia dụng,018361,018361,Có,20000,30000,30000,60000,30000,32000,Set,20000,0,20000,0,20000,0,20000,0,20000,0
9620 Găng tay cao su Nice Hand ,Sản phẩm thường,Hàng gia dụng,019620,019620,Có,70000,80000,75000,100000,80000,82000,cái,70000,91,70000,90,70000,3,70000,0,70000,0
6627- Ly gốm Sianature,Sản phẩm thường,Hàng gia dụng,020211056627,020211056627,Có,92000,105000,105000,150000,105000,110000,Cái,92000,0,92000,0,92000,0,92000,0,92000,0
Đũa Nhật có miếng kê ,Sản phẩm thường,Hàng gia dụng,0252,0252,Có,30000,35000,35000,45000,35000,37000,Cặp ,30000,0,30000,1,30000,0,30000,0,30000,0
5581 Tăm răng,Sản phẩm thường,Hàng gia dụng,025581,025581,Có,45000,50000,50000,65000,50000,45000,gói,45000,0,45000,0,45000,0,45000,0,45000,0
Bình nước Uniqlo 0.3L,Sản phẩm thường,Hàng gia dụng,0503,0503,Có,100000,120000,120000,150000,120000,120000,chai,100000,0,100000,0,100000,0,100000,0,100000,0
Khóa dây,Sản phẩm thường,Hàng gia dụng,100112,100112,Có,50000,120000,120000,250000,120000,200000,Cái,50000,0,50000,0,50000,0,50000,0,50000,0
6159-Nắp chống văng dầu IKEA,Sản phẩm thường,Hàng gia dụng,10165849206159,10165849206159,Có,78000,90000,90000,150000,90000,95000,Cái,78000,0,78000,0,78000,0,78000,0,78000,0
1075-Muỗng múc cơm Mini,Sản phẩm thường,Hàng gia dụng,1075,1075,Có,20000,25000,25000,30000,25000,25000,cái,20000,0,20000,0,20000,0,20000,0,20000,0
Săm xe đạp Panasonic,Sản phẩm thường,Hàng gia dụng,1083,1083,Có,200000,230000,230000,280000,230000,235000,Cái,200000,19,200000,5,200000,0,200000,0,200000,0
9761-Khay gọt rau củ,Sản phẩm thường,Hàng gia dụng,109761,109761,Có,28000,33000,33000,40000,33000,35000,cái,28000,8,28000,0,28000,0,28000,0,28000,0
Vá Tfal - Dụng cụ bếp,Sản phẩm thường,Hàng gia dụng,111111,111111,Có,100000,100000,100000,150000,100000,100000,Cái,100000,4,100000,0,100000,0,100000,0,100000,0
Hộp Hoa Văn Đựng Đồ Ăn,Sản phẩm thường,Hàng gia dụng,12241,12241,Có,70000,78000,75000,110000,78000,80000,Hộp,70000,4,70000,0,70000,0,70000,0,70000,0
2290-Bàn chải ĐR em bé 6-12 tuổi,Sản phẩm thường,Hàng gia dụng,1252290,1252290,Có,55000,60000,60000,80000,60000,62000,Cây,55000,0,55000,0,55000,0,55000,0,55000,0
1300v-Dao gọt trái cây loại ,Sản phẩm thường,Hàng gia dụng,1411300,1411300,Có,30000,35000,35000,45000,35000,40000,Cái,30000,0,30000,0,30000,0,30000,0,30000,0
Bàn chải Lion Between ,Sản phẩm thường,Hàng gia dụng,142713,142713,Có,14000,33000,33000,40000,33000,35000,cái,14000,0,14000,0,14000,0,14000,0,14000,0
5247-Móc khóa ,Sản phẩm thường,Hàng gia dụng,15247,15247,Có,35000,40000,40000,50000,40000,45000,Cái,35000,0,35000,0,35000,0,35000,0,35000,0
Dây đeo cổ,Sản phẩm thường,Hàng gia dụng,16000112,16000112,Có,20000,100000,100000,150000,100000,100000,cái,20000,0,20000,0,20000,0,20000,0,20000,0
2494-Túi zip đựng thực phẩm,Sản phẩm thường,Hàng gia dụng,182494,182494,Có,32450,62000,62000,45000,62000,73000,Túi,32450,0,32450,0,32450,0,32450,0,32450,0
1828-Đồ bật nắp rượu Ikea,Sản phẩm thường,Hàng gia dụng,1828,1828,Có,230000,250000,250000,350000,250000,260000,cái,230000,0,230000,0,230000,0,230000,0,230000,0
19720-Muỗng cơm Ikea,Sản phẩm thường,Hàng gia dụng,19720,19720,Có,45000,50000,50000,70000,50000,55000,cái,45000,11,45000,13,45000,13,45000,0,45000,0
6011-Bàn chải ĐR Dental Pro ,Sản phẩm thường,Hàng gia dụng,206011,206011,Có,33000,50000,50000,80000,50000,55000,cái,33000,0,33000,0,33000,0,33000,0,33000,0
Pin sạc 3A ( 4 viên ) ,Sản phẩm thường,Hàng gia dụng,222023,222023,Có,200000,220000,220000,270000,220000,220000,cái,200000,0,200000,0,200000,0,200000,0,200000,0
Pin sạc 2A lẻ,Sản phẩm thường,Hàng gia dụng,222024,222024,Có,58000,65000,65000,75000,65000,67000,cục ,58000,28,58000,0,58000,0,58000,0,58000,0
Pin sạc 3A lẻ,Sản phẩm thường,Hàng gia dụng,222025,222025,Có,50000,58000,58000,70000,58000,60000,cái,50000,9,50000,1,50000,0,50000,0,50000,0
Pin sạc 2A set đôi,Sản phẩm thường,Hàng gia dụng,222026,222026,Có,115000,125000,125000,150000,125000,130000,Set,115000,0,115000,0,115000,0,115000,0,115000,0
Bàn chải đánh răng Lion ,Sản phẩm thường,Hàng gia dụng,228639,228639,Có,55000,60000,60000,80000,60000,65000,cái,55000,0,55000,0,55000,0,55000,0,55000,0
1191-Bông ngoáy tai 200 cây,Sản phẩm thường,Hàng gia dụng,2298706801191,2298706801191,Có,26000,30000,30000,40000,30000,32000,Hộp,26000,0,26000,0,26000,0,26000,0,26000,0
1207-v Bông ngoáy tai 200 cây than củi nhỏ,Sản phẩm thường,Hàng gia dụng,2298706801207,2298706801207,Có,28000,33000,33000,40000,33000,33000,Hộp,28000,0,28000,0,28000,0,28000,0,28000,0
Cọ chà với xà bông,Sản phẩm thường,Hàng gia dụng,258957,258957,Có,28000,32000,31000,40000,32000,33000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
7414v Thìa cán dài set 4,Sản phẩm thường,Hàng gia dụng,287414,287414,Có,28000,32000,32000,45000,32000,35000,set,28000,7,28000,5,28000,0,28000,0,28000,0
Túi đựng bình giữ nhiệt Thermos,Sản phẩm thường,Hàng gia dụng,290919,290919,Có,0,50000,50000,100000,50000,50000,Cái,0,0,0,0,0,0,0,0,0,0
Tăm bông,Sản phẩm thường,Hàng gia dụng,2946390873009,2946390873009,Có,36000,42000,42000,50000,42000,45000,hộp,36000,0,36000,20,36000,0,36000,0,36000,0
Dù cán dài Cainz,Sản phẩm thường,Hàng gia dụng,2987,2987,Có,150000,170000,170000,250000,170000,60000,Cái,150000,0,150000,0,150000,0,150000,0,150000,0
Hộp thủy tinh Pyrex size lớn,Sản phẩm thường,Hàng gia dụng,31268,31268,Có,100000,105000,105000,130000,105000,110000,Cái ,100000,3,100000,0,100000,0,100000,0,100000,0
Hộp thủy tinh Pyrex chữ nhật trung,Sản phẩm thường,Hàng gia dụng,31269,31269,Có,100000,105000,105000,120000,105000,110000,Cái,100000,0,100000,0,100000,0,100000,0,100000,0
Hộp thủy tinh Pyrex tròn size nhỏ,Sản phẩm thường,Hàng gia dụng,31270,31270,Có,50000,60000,60000,100000,60000,65000,Cái,50000,0,50000,1,50000,0,50000,0,50000,0
Miếng chống trượt cho xe hơi,Sản phẩm thường,Hàng gia dụng,32118,32118,Có,28000,33000,33000,40000,33000,35000,cái,28000,0,28000,0,28000,0,28000,0,28000,0
Địu Toga Size L,Sản phẩm thường,Hàng gia dụng,3292287400124,3292287400124,Có,450000,460000,460000,500000,460000,470000,cái,450000,0,450000,0,450000,0,450000,0,450000,0
Dán hạ sốt xanh dương,Sản phẩm thường,Hàng gia dụng,33119,33119,Có,80000,110000,110000,140000,110000,100000,Hộp,80000,0,80000,0,80000,0,80000,0,80000,0
4324-Găng tay cao su DAISO ngắn,Sản phẩm thường,Hàng gia dụng,354324,354324,Có,27000,32000,30000,40000,32000,35000,Cặp ,27000,17,27000,0,27000,0,27000,0,27000,0
7485v-Bút kẻ môi,Sản phẩm thường,Hàng gia dụng,367485,367485,Có,28000,35000,35000,45000,35000,35000,Cây,28000,12,28000,0,28000,0,28000,0,28000,0
Bàn chải đánh răng em bé,Sản phẩm thường,Hàng gia dụng,39000001,39000001,Có,29000,30000,30000,50000,30000,35000,cái,29000,0,29000,0,29000,0,29000,0,29000,0
Lọc nước sơ cua maxtra BRITA,Sản phẩm thường,Hàng gia dụng,4006387086954,4006387086954,Có,0,,,300000,,,cái,0,0,0,0,0,3,0,0,0,0
Biến áp quạt,Sản phẩm thường,Hàng gia dụng,41,41,Có,60000,70000,70000,80000,70000,80000,cái,60000,0,60000,0,60000,6,60000,0,60000,0
Râu sơ cua Robot Toshiba ,Sản phẩm thường,Hàng gia dụng,41456272,41456272,Có,140000,180000,180000,240000,180000,180000,Cái,140000,0,140000,0,140000,0,140000,0,140000,0
Bàn chải sơ cua Oral-B (2),Sản phẩm thường,Hàng gia dụng,4210201359708,4210201359708,Có,125000,130000,130000,160000,130000,135000,cái,125000,0,125000,0,125000,0,125000,0,125000,0
Đầu bàn chải Oral- B,Sản phẩm thường,Hàng gia dụng,4210201380467,4210201380467,Có,120000,160000,160000,280000,160000,130000,set,120000,0,120000,0,120000,0,120000,0,120000,0
Túi giặt đồ,Sản phẩm thường,Hàng gia dụng,450000071,450000071,Có,33000,34000,33500,45000,34000,35000,cái,33000,3,33000,5,33000,0,33000,0,33000,0
Đèn pin ,Sản phẩm thường,Hàng gia dụng,4500049,4500049,Có,25000,35000,35000,50000,35000,30000,cái,25000,0,25000,0,25000,0,25000,0,25000,0
Thơm xe hơi set 3,Sản phẩm thường,Hàng gia dụng,450013,450013,Có,140000,155000,155000,200000,155000,160000,Set,140000,0,140000,0,140000,0,140000,0,140000,0
Thơm xe hơi ,Sản phẩm thường,Hàng gia dụng,450014,450014,Có,75000,85000,80000,100000,85000,85000,cái,75000,0,75000,0,75000,0,75000,0,75000,0
Cục đổi điện máy muỗi,Sản phẩm thường,Hàng gia dụng,450026,450026,Có,38000,40000,39000,50000,40000,41000,cái,38000,190,38000,19,38000,27,38000,0,38000,0
Đầu bàn chải OralB lẻ,Sản phẩm thường,Hàng gia dụng,450063,450063,Có,50000,56000,55000,80000,56000,57000,cái,50000,38,50000,14,50000,16,50000,0,50000,0
Khăn mặt cotton 2 lớp mẫu hoa quả,Sản phẩm thường,Hàng gia dụng,4510085524682,4510085524682,Có,36400,42000,40000,55000,42000,44000,Cái,36400,10,36400,10,36400,10,36400,0,36400,0
"Cái vá nghiền khoai tây, trái cây",Sản phẩm thường,Hàng gia dụng,4510679000110,4510679000110,Có,30360,37000,35000,45000,37000,38000,Cái,30360,2,30360,0,30360,0,30360,0,30360,0
Khay đựng cốc chén sơn mài hình chữ nhật (mẫu 1),Sản phẩm thường,Hàng gia dụng,4510783013594,4510783013594,Có,26000,50000,50000,40000,50000,50000,Cái,26000,0,26000,0,26000,0,26000,0,26000,0
Khay đựng cốc chén sơn mài hình tròn,Sản phẩm thường,Hàng gia dụng,4510783013600,4510783013600,Có,26000,38000,38000,40000,38000,42000,Cái,26000,0,26000,0,26000,0,26000,0,26000,0
Khay đựng cốc chén sơn mài hình chữ nhật (mẫu 2),Sản phẩm thường,Hàng gia dụng,4510783022572,4510783022572,Có,26000,70000,70000,40000,70000,70000,Cái,26000,0,26000,0,26000,0,26000,0,26000,0
Dụng cụ đón gót giày inox,Sản phẩm thường,Hàng gia dụng,4513454100784,4513454100784,Có,32500,39000,37000,50000,39000,42000,Cái,32500,3,32500,0,32500,4,32500,0,32500,0
Bàn nạo inox mài nhỏ thực phẩm có tay cầm,Sản phẩm thường,Hàng gia dụng,4513454100814,4513454100814,Có,32500,38000,36000,50000,38000,40000,Cái,32500,8,32500,6,32500,6,32500,0,32500,0
Dụng cụ ép tỏi bằng inox cao cấp,Sản phẩm thường,Hàng gia dụng,4513454300207,4513454300207,Có,98800,110000,105000,155000,110000,115000,Cái,98800,4,98800,4,98800,6,98800,0,98800,0
7385v-Miếng rửa chén scotch Brite ,Sản phẩm thường,Hàng gia dụng,4519001167385,4519001167385,Có,28000,32000,32000,38000,32000,35000,Cái,28000,3,28000,0,28000,0,28000,0,28000,0
Bộ kim chỉ bỏ túi kèm hộp đựng,Sản phẩm thường,Hàng gia dụng,4520297020216,4520297020216,Có,31200,34000,33000,45000,34000,35000,Cái,31200,2,31200,5,31200,1,31200,0,31200,0
Áo mưa size L,Sản phẩm thường,Hàng gia dụng,4520297070761,4520297070761,Có,41250,48000,47000,60000,48000,49000,Cái,41250,0,41250,1,41250,3,41250,0,41250,0
Băng cá nhân AID Helper 30 cái,Sản phẩm thường,Hàng gia dụng,4520297080517,4520297080517,Có,28000,31000,30000,40000,31000,32000,Hộp,28000,0,28000,15,28000,0,28000,0,28000,0
1752-Bông ngoáy tai Babies Rus 180 cái,Sản phẩm thường,Hàng gia dụng,4521794011752,4521794011752,Có,40000,45000,45000,70000,45000,50000,Hộp,40000,0,40000,0,40000,0,40000,0,40000,0
Giỏ đựng đồ giặt,Sản phẩm thường,Hàng gia dụng,4522831445349,4522831445349,Có,500000,550000,550000,700000,550000,600000,Cái,500000,0,500000,0,500000,0,500000,0,500000,0
Túi giữ nhiệt 82x105mm Dorency ,Sản phẩm thường,Hàng gia dụng,4529276122132,4529276122132,Có,37000,50000,50000,80000,50000,55000,Gói(24),37000,2,37000,0,37000,0,37000,0,37000,0
Túi giữ nhiệt làm ấm cơ thể  Dorency  10 gói,Sản phẩm thường,Hàng gia dụng,4529276122217,4529276122217,Có,30000,38000,35000,50000,38000,40000,Gói (48),30000,76,30000,30,30000,30,30000,0,30000,0
0399-Đũa gỗ 1 đôi,Sản phẩm thường,Hàng gia dụng,4531762920399,4531762920399,Có,28000,35000,35000,40000,35000,35000,Cái,28000,2,28000,0,28000,0,28000,0,28000,0
3369-Áo mưa Daiso xanh đen ,Sản phẩm thường,Hàng gia dụng,4531762923369,4531762923369,Có,50000,60000,60000,90000,60000,65000,cái,50000,0,50000,0,50000,0,50000,0,50000,0
Miếng dán khử từ điện thoại máy tính mèo tài lộc,Sản phẩm thường,Hàng gia dụng,4532292011366,4532292011366,Có,185000,200000,195000,300000,200000,210000,Cái,185000,6,185000,0,185000,0,185000,0,185000,0
Miếng dán khử từ điện thoại máy tính chó  shibainu,Sản phẩm thường,Hàng gia dụng,4532292902275,4532292902275,Có,185000,200000,195000,300000,200000,210000,cái,185000,32,185000,10,185000,10,185000,0,185000,0
Dụng cụ gắp đá 16cm,Sản phẩm thường,Hàng gia dụng,4533738095155,4533738095155,Có,23650,28000,28000,30000,28000,26000,cái,23650,0,23650,0,23650,0,23650,0,23650,0
Mút rửa chén tròn tạo bọt 4 cái,Sản phẩm thường,Hàng gia dụng,4535792258989,4535792258989,Có,85470,95000,95000,120000,95000,98000,cái,85470,0,85470,0,85470,0,85470,0,85470,0
Bàn chải ĐR bản to loại cứng vừa,Sản phẩm thường,Hàng gia dụng,4538604000448,4538604000448,Có,33800,40000,38000,55000,40000,42000,Cái,33800,126,33800,43,33800,22,33800,0,33800,0
Bàn chải ĐR Dent Inn ,Sản phẩm thường,Hàng gia dụng,4538604000455,4538604000455,Có,33800,38000,37000,50000,38000,40000,Cái,33800,3,33800,32,33800,27,33800,0,33800,0
Bàn chải ĐR Nafco ,Sản phẩm thường,Hàng gia dụng,4538604400156,4538604400156,Có,28000,32000,32000,50000,32000,33000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
Đũa gỗ 22.5cm (3 đôi),Sản phẩm thường,Hàng gia dụng,4539732101014,4539732101014,Có,26290,32000,32000,40000,32000,35000,set,26290,0,26290,0,26290,0,26290,0,26290,0
1614-Lược Hair Comb,Sản phẩm thường,Hàng gia dụng,4543369021614,4543369021614,Có,28000,33000,33000,40000,33000,35000,Cái,28000,1,28000,0,28000,0,28000,0,28000,0
Móc gỗ treo quần áo,Sản phẩm thường,Hàng gia dụng,4545244207229,4545244207229,Có,29700,33000,33000,40000,33000,35000,cái,29700,0,29700,1,29700,0,29700,0,29700,0
Áo mưa em bé 85cm - nhiều màu,Sản phẩm thường,Hàng gia dụng,4545244218058,4545244218058,Có,36080,42000,40000,60000,42000,45000,Cái ,36080,0,36080,0,36080,0,36080,0,36080,0
7257-Găng tay ngắn Summer Glove,Sản phẩm thường,Hàng gia dụng,4545244927257,4545244927257,Có,28000,33000,33000,40000,33000,35000,cái,28000,0,28000,0,28000,0,28000,0,28000,0
Cối nghiền nhỏ đk 10cm,Sản phẩm thường,Hàng gia dụng,4545244927363,4545244927363,Có,31500,35000,35000,55000,35000,38000,cái,31500,0,31500,0,31500,0,31500,0,31500,0
Bình detox thủy tinh 380ml (loại 2 nắp),Sản phẩm thường,Hàng gia dụng,4546490705071,4546490705071,Có,37700,41000,40000,55000,41000,42000,Cái,37700,5,37700,5,37700,5,37700,0,37700,0
Bộ 5 đôi đũa hoa xanh,Sản phẩm thường,Hàng gia dụng,4546490800769,4546490800769,Có,42250,50000,47000,65000,50000,55000,Cái,42250,14,42250,19,42250,8,42250,0,42250,0
Bộ 5 đôi đũa hoa đỏ,Sản phẩm thường,Hàng gia dụng,4546490800776,4546490800776,Có,42250,51000,51000,65000,51000,54000,Cái,42250,22,42250,21,42250,22,42250,0,42250,0
Tấm lót nồi silicon chịu nhiệt (Hình trái tim),Sản phẩm thường,Hàng gia dụng,4546490801704,4546490801704,Có,40370,42000,42000,50000,42000,45000,cái,40370,2,40370,0,40370,0,40370,0,40370,0
155 Dụng cụ bào cắt rau củ,Sản phẩm thường,Hàng gia dụng,4546521114155,4546521114155,Có,33765,40000,37000,50000,40000,42000,cái,33765,0,33765,0,33765,0,33765,0,33765,0
0379-Bông ngoáy tai Muji 200 cái,Sản phẩm thường,Hàng gia dụng,4547315570379,4547315570379,Có,60000,65000,65000,100000,65000,70000,Hộp,60000,0,60000,0,60000,0,60000,0,60000,0
0393-Bông ngoáy tai Muji 90 cái,Sản phẩm thường,Hàng gia dụng,4547315570393,4547315570393,Có,28000,40000,40000,60000,40000,42000,Gói,28000,0,28000,0,28000,0,28000,0,28000,0
Màng bọc thực phẩm 30cm x50m,Sản phẩm thường,Hàng gia dụng,4547691702340,4547691702340,Có,27000,35000,35000,50000,35000,38000,cái,27000,0,27000,0,27000,0,27000,0,27000,0
4186-Hộp găng tay cao su 100m,Sản phẩm thường,Hàng gia dụng,4547691784186,4547691784186,Có,150000,170000,170000,220000,170000,175000,hộp,150000,0,150000,0,150000,0,150000,0,150000,0
1658-Mút rửa chén Kikulon,Sản phẩm thường,Hàng gia dụng,4548404101658,4548404101658,Có,28000,35000,33000,40000,35000,36000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
2181-Mút rửa chén Kikulon vàng,Sản phẩm thường,Hàng gia dụng,4548404102181,4548404102181,Có,28000,32000,30000,40000,32000,33000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
0047-Bông tắm Kikulon,Sản phẩm thường,Hàng gia dụng,4548404200047,4548404200047,Có,20000,28000,28000,50000,28000,30000,Gói,20000,0,20000,0,20000,0,20000,0,20000,0
1646-Mút rửa chén set đôi Kikulon,Sản phẩm thường,Hàng gia dụng,4548404601646,4548404601646,Có,28000,37000,35000,45000,37000,40000,Set,28000,7,28000,1,28000,1,28000,0,28000,0
Pin + sạc Panasonic Eneloop 3A,Sản phẩm thường,Hàng gia dụng,4549077482143,4549077482143,Có,600000,650000,650000,750000,650000,630000,Set,600000,0,600000,0,600000,0,600000,0,600000,0
0501v-Phong bì 25 cái Daiso,Sản phẩm thường,Hàng gia dụng,4549131030501,4549131030501,Có,28000,33000,33000,45000,33000,35000,Cái,28000,1,28000,2,28000,0,28000,0,28000,0
6808v-Ống hút ,Sản phẩm thường,Hàng gia dụng,4549131056808,4549131056808,Có,28000,35000,35000,45000,35000,37000,Gói,28000,0,28000,2,28000,0,28000,0,28000,0
Tăm bông 110 cây Shower,Sản phẩm thường,Hàng gia dụng,4549131078206,4549131078206,Có,27000,30000,30000,40000,30000,32000,hộp,27000,0,27000,0,27000,0,27000,0,27000,0
Tăm bông 200 cây Spiral,Sản phẩm thường,Hàng gia dụng,4549131078213,4549131078213,Có,27000,30000,30000,40000,30000,32000,hộp,27000,0,27000,0,27000,0,27000,0,27000,0
Tăm bông hồng 200c,Sản phẩm thường,Hàng gia dụng,4549131087505,4549131087505,Có,27000,30000,30000,40000,30000,32000,hộp,27000,0,27000,0,27000,0,27000,0,27000,0
4398v- Kèn đồ chơi em bé ,Sản phẩm thường,Hàng gia dụng,4549131094398,4549131094398,Có,28000,35000,35000,50000,35000,35000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
Còi xếp em bé,Sản phẩm thường,Hàng gia dụng,4549131094404,4549131094404,Có,28000,35000,35000,45000,35000,37000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
0693v-Bàn chải ĐR set ba ,Sản phẩm thường,Hàng gia dụng,4549131100693,4549131100693,Có,28000,35000,35000,45000,35000,37000,Set,28000,0,28000,0,28000,0,28000,0,28000,0
Túi lọc trà,Sản phẩm thường,Hàng gia dụng,4549131106855,4549131106855,Có,30000,35000,35000,45000,35000,40000,cái,30000,0,30000,0,30000,0,30000,0,30000,0
3273v- Dụng cụ bào rau củ ,Sản phẩm thường,Hàng gia dụng,4549131113273,4549131113273,Có,28000,32000,31000,45000,32000,33000,Cái,28000,24,28000,23,28000,12,28000,0,28000,0
5986-Móc khóa hồng Daiso,Sản phẩm thường,Hàng gia dụng,4549131125986,4549131125986,Có,28000,35000,,45000,35000,,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
6884v-Miếng chắn bếp gas Daiso 90x50cm,Sản phẩm thường,Hàng gia dụng,4549131126884,4549131126884,Có,0,37000,35000,55000,37000,40000,Cái,0,0,0,0,0,0,0,0,0,0
3189-v Trùm tóc ,Sản phẩm thường,Hàng gia dụng,4549131133189,4549131133189,Có,28000,33000,33000,50000,33000,35000,cái,28000,0,28000,1,28000,0,28000,0,28000,0
3615v- Set đũa ăn ,Sản phẩm thường,Hàng gia dụng,4549131133615,4549131133615,Có,28000,35000,35000,45000,35000,35000,set,28000,4,28000,0,28000,0,28000,0,28000,0
1749v-Cây lăn bụi lớn Daiso,Sản phẩm thường,Hàng gia dụng,4549131151749,4549131151749,Có,28000,40000,40000,60000,40000,35000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
9409v-Thìa inox 5 cái Daiso,Sản phẩm thường,Hàng gia dụng,4549131169409,4549131169409,Có,28000,35000,32000,45000,35000,37000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
3154v-Mút rửa Daiso,Sản phẩm thường,Hàng gia dụng,4549131173154,4549131173154,Có,28000,35000,35000,50000,35000,37000,Gói,28000,0,28000,0,28000,0,28000,0,28000,0
7502-Kéo Daiso 19.5cm,Sản phẩm thường,Hàng gia dụng,4549131187502,4549131187502,Có,28000,33000,32000,50000,33000,34000,Cái,28000,0,28000,2,28000,0,28000,0,28000,0
8769v-Cọ rữa bình trà Daiso,Sản phẩm thường,Hàng gia dụng,4549131188769,4549131188769,Có,28000,33000,33000,40000,33000,37000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
6198-Set dao nĩa Daiso,Sản phẩm thường,Hàng gia dụng,4549131206198,4549131206198,Có,28000,33000,33000,40000,33000,35000,Set,28000,1,28000,0,28000,0,28000,0,28000,0
4055v-Muỗng inox 5 cái Daiso,Sản phẩm thường,Hàng gia dụng,4549131214055,4549131214055,Có,28000,33000,32000,40000,33000,35000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
4062v-Muỗng inox 5 cái Daiso ,Sản phẩm thường,Hàng gia dụng,4549131214062,4549131214062,Có,28000,35000,32000,45000,35000,37000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
4079v-Muỗng inox 4 cái Daiso ,Sản phẩm thường,Hàng gia dụng,4549131214079,4549131214079,Có,28000,33000,32000,50000,33000,35000,Cái,28000,1,28000,0,28000,0,28000,0,28000,0
8885v-Miếng chắn bếp gas Daiso 50x120cm,Sản phẩm thường,Hàng gia dụng,4549131228885,4549131228885,Có,0,37000,35000,55000,37000,40000,Cái,0,1,0,0,0,0,0,0,0,0
5647-Móc khóa đỏ Daiso,Sản phẩm thường,Hàng gia dụng,4549131235647,4549131235647,Có,28000,37000,35000,45000,37000,40000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
7320-Đèn pin LED Bicycle ,Sản phẩm thường,Hàng gia dụng,4549131237320,4549131237320,Có,28000,37000,35000,50000,37000,40000,Cái,28000,3,28000,3,28000,0,28000,0,28000,0
7337-Đèn pin 5LED Bicycle ,Sản phẩm thường,Hàng gia dụng,4549131237337,4549131237337,Có,28000,37000,35000,50000,37000,40000,Cái,28000,1,28000,0,28000,0,28000,0,28000,0
7344-Đèn pin 5LED Blue,Sản phẩm thường,Hàng gia dụng,4549131237344,4549131237344,Có,28000,37000,35000,50000,37000,40000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
6245v-Hộp đựng sữa ,Sản phẩm thường,Hàng gia dụng,4549131266245,4549131266245,Có,28000,35000,35000,45000,35000,37000,Cái ,28000,0,28000,0,28000,0,28000,0,28000,0
6252v- Bình đựng thức ăn cho bé Cerbiatto ,Sản phẩm thường,Hàng gia dụng,4549131266252,4549131266252,Có,28000,35000,35000,50000,35000,35000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
Bộ dụng cụ đa năng Daiso,Sản phẩm thường,Hàng gia dụng,4549131267945,4549131267945,Có,28000,35000,32000,45000,35000,37000,bộ,28000,0,28000,0,28000,0,28000,0,28000,0
9307-Pin 2A Black ,Sản phẩm thường,Hàng gia dụng,4549131269307,4549131269307,Có,28000,35000,33000,50000,35000,37000,Set,28000,0,28000,0,28000,0,28000,0,28000,0
9314-Pin 3A Black GP,Sản phẩm thường,Hàng gia dụng,4549131269314,4549131269314,Có,28000,37000,35000,45000,37000,40000,Set,28000,0,28000,0,28000,0,28000,0,28000,0
Tăm bông hoa anh đào 120c,Sản phẩm thường,Hàng gia dụng,4549131271805,4549131271805,Có,27000,30000,30000,40000,30000,32000,Hộp,27000,0,27000,0,27000,0,27000,0,27000,0
8392v- Găng tay Nilon 27cm Daiso,Sản phẩm thường,Hàng gia dụng,4549131278392,4549131278392,Có,28000,32000,32000,60000,32000,35000,Hộp,28000,0,28000,0,28000,0,28000,0,28000,0
