Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
Nước tẩy nhà bếp,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301017598,4901301017598,Có,65000,70000,70000,100000,70000,75000,chai,65000,0,65000,1,65000,5,65000,0,65000,0
Chai tẩy rửa bồn cầu Toilet Haiter KAO 500ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301018755,4901301018755,Có,57850,67000,65000,85000,67000,70000,Cái,57850,1,57850,8,57850,10,57850,0,57850,0
Nước rửa nhà vệ sinh mùi bạc hà,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301032621,4901301032621,Có,90000,90000,90000,140000,90000,105000,chai,90000,0,90000,0,90000,0,90000,0,90000,0
Nước tẩy rửa nhà bếp Magic Cleaning KAO 400ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301036155,4901301036155,Có,80000,90000,85000,100000,90000,95000,Chai,80000,0,80000,0,80000,0,80000,0,80000,0
7967-Xịt giữ nếp áo Kao 200ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301217967,4901301217967,Có,97500,105000,105000,150000,105000,110000,chai,97500,0,97500,0,97500,0,97500,0,97500,0
3097-Chai giữ nếp áo Kao 400ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301233097,4901301233097,Có,117000,125000,125000,180000,125000,135000,chai,117000,1,117000,0,117000,0,117000,0,117000,0
Tẩy nhà vs Aroma hồng chai 400ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301282255,4901301282255,Có,65000,75000,75000,100000,75000,80000,Chai (12),65000,0,65000,0,65000,0,65000,0,65000,0
Tẩy nhà vs Aroma hồng bịch 350ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301282262,4901301282262,Có,35000,45000,45000,60000,45000,47000,Bịch,35000,0,35000,0,35000,0,35000,0,35000,0
Nước giặt Kao,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301284884,4901301284884,Có,110000,125000,125000,150000,125000,120000,chai,110000,0,110000,0,110000,0,110000,0,110000,0
8417-NRC Kao Orange 240ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301288417,4901301288417,Có,35000,45000,40000,60000,45000,47000,chai(24),35000,0,35000,2,35000,11,35000,0,35000,0
8431-NRC Kao 770ml Cam,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301288431,4901301288431,Có,70000,80000,75000,130000,80000,82000,Chai(12),70000,3,70000,15,70000,5,70000,0,70000,0
8449-NRC Kao Cam 1380ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301288448,4901301288448,Có,130000,145000,140000,190000,145000,150000,Chai(6),130000,8,130000,11,130000,9,130000,0,130000,0
8455-NRC Kao PinkGrapeFruit 240ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301288455,4901301288455,Có,35000,42000,40000,60000,42000,45000,chai(24),35000,0,35000,19,35000,6,35000,0,35000,0
8479-NRC Kao 770ml hương Cam,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301288479,4901301288479,Có,70000,80000,75000,130000,80000,82000,Chai(12),70000,0,70000,5,70000,4,70000,0,70000,0
8486-NRC Kao Bưởi Đỏ 1380ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301288486,4901301288486,Có,130000,145000,140000,190000,145000,150000,Chai(6),130000,10,130000,8,130000,5,130000,0,130000,0
8493-NRC Kao MuscatGrapes 240ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301288493,4901301288493,Có,35000,42000,40000,60000,42000,45000,chai(24),35000,0,35000,18,35000,9,35000,0,35000,0
8516-NRC Kao 770ml nho xanh,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301288516,4901301288516,Có,70000,80000,75000,130000,80000,82000,Chai(12),70000,2,70000,22,70000,2,70000,0,70000,0
8523-NRC Kao Nho Xanh 1380ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301288523,4901301288523,Có,130000,145000,140000,190000,145000,150000,Chai(6),130000,9,130000,9,130000,7,130000,0,130000,0
8530-NRC Kao trà xanh 240ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301288530,4901301288530,Có,35000,45000,40000,60000,45000,47000,chai(24),35000,2,35000,6,35000,8,35000,0,35000,0
8554-NRC Kao trà xanh 770ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301288554,4901301288554,Có,70000,80000,75000,130000,80000,82000,Chai(12),70000,0,70000,5,70000,16,70000,0,70000,0
8561-NRC Kao bạc hà 240ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301288561,4901301288561,Có,35000,42000,40000,60000,42000,45000,chai(24),35000,4,35000,13,35000,6,35000,0,35000,0
8585-NRC Kao 770ml bạc hà,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301288585,4901301288585,Có,70000,80000,75000,130000,80000,82000,Chai(12),70000,16,70000,3,70000,11,70000,0,70000,0
8592-NRC Kao Bạc Hà 1380ml ,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301288592,4901301288592,Có,130000,145000,140000,190000,145000,150000,Chai(6),130000,14,130000,11,130000,6,130000,0,130000,0
Nước rửa chén Kao 770ml đào,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301289117,4901301289117,Có,80000,85000,85000,130000,85000,87000,chai,80000,0,80000,0,80000,0,80000,0,80000,0
9438-Nước rửa tay Kao hương trái cây 250ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301289438,4901301289438,Có,55000,65000,65000,80000,65000,65000,chai,55000,0,55000,0,55000,0,55000,0,55000,0
Tẩy nhà vs Aroma tím chai 400ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301294586,4901301294586,Có,65000,75000,75000,100000,75000,80000,Chai (12),65000,0,65000,0,65000,0,65000,0,65000,0
Tẩy nhà vs Aroma tím bịch 350ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301294593,4901301294593,Có,35000,45000,45000,60000,45000,45000,chai,35000,0,35000,0,35000,0,35000,0,35000,0
Xịt thơm và làm phẳng quần áo hương hoa KAO,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301306876,4901301306876,Có,92300,105000,100000,140000,105000,110000,Cái,92300,10,92300,2,92300,3,92300,0,92300,0
Xịt thơm và làm phẳng quần áo hương thảo mộc KAO,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301306937,4901301306937,Có,92300,105000,105000,140000,105000,110000,Cái,92300,8,92300,6,92300,3,92300,0,92300,0
7316-NRC Kao chanh 240ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301307316,4901301307316,Có,35000,42000,40000,60000,42000,45000,chai(24),35000,6,35000,0,35000,11,35000,0,35000,0
7330-NRC Kao 770ml chanh,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301307330,4901301307330,Có,70000,80000,75000,130000,80000,82000,Chai(12),70000,0,70000,8,70000,15,70000,0,70000,0
7439-NRC Kao Trà Xanh 1380ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301307439,4901301307439,Có,130000,145000,140000,190000,145000,150000,Chai(6),130000,4,130000,13,130000,9,130000,0,130000,0
7446-NRC Kao Chanh 1380ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301307446,4901301307446,Có,130000,145000,140000,190000,145000,150000,Chai(6),130000,10,130000,11,130000,9,130000,0,130000,0
Chai thông tắc đường ống cao cấp KAO 500gr,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301307453,4901301307453,Có,63050,70000,68000,100000,70000,72000,Chai,63050,8,63050,10,63050,13,63050,0,63050,0
Bột giặt Kao hương hoa chuông 850g,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301307460,4901301307460,Có,55000,60000,60000,90000,60000,60000,Hộp,55000,0,55000,0,55000,0,55000,0,55000,0
2396- Nước rửa chén Kao 1500ml hương cam,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301312396,4901301312396,Có,135000,145000,145000,220000,145000,150000,Chai,135000,0,135000,0,135000,0,135000,0,135000,0
"Xịt thơm phòng Healing Aroma hoa cúc ,hoa hồng 400ml",Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301322074,4901301322074,Có,155000,170000,170000,250000,170000,170000,Ste,155000,0,155000,0,155000,0,155000,0,155000,0
Xịt thơm phòng Healing Aroma Lavender,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301322081,4901301322081,Có,150000,165000,165000,250000,165000,165000,Set,150000,0,150000,0,150000,0,150000,0,150000,0
Xịt thơm phòng Healing Aroma hoa vàng 400ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301322098,4901301322098,Có,155000,170000,170000,250000,170000,170000,set,155000,0,155000,0,155000,0,155000,0,155000,0
8601-NRC Kao LimeMint 240ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301328601,4901301328601,Có,35000,42000,40000,60000,42000,45000,chai(24),35000,0,35000,17,35000,4,35000,0,35000,0
Nước rửa chén Kao chanh bạc hà 770ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301328625,4901301328625,Có,80000,85000,85000,130000,85000,87000,chai(12),80000,0,80000,0,80000,0,80000,0,80000,0
Xịt tẩy nhà vệ sinh Kao hương bạc hà 380ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301334190,4901301334190,Có,65000,75000,72000,120000,75000,80000,chai (12),65000,0,65000,2,65000,0,65000,0,65000,0
4206- Refill Xịt khử toilet hương bạc hà túi 330ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301334206,4901301334206,Có,65000,52000,50000,100000,52000,55000,Gói(24),65000,27,65000,20,65000,12,65000,0,65000,0
Xịt tẩy nhà vệ sinh Kao hương hoa hồng 380ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301334213,4901301334213,Có,65000,75000,72000,120000,75000,80000,chai (12),65000,0,65000,4,65000,10,65000,0,65000,0
4220-Xịt khử toilet hương hoa hồng túi 330ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301334220,4901301334220,Có,0,,,100000,,,Gói(24),0,15,0,21,0,0,0,0,0,0
4824- Refill Xịt khử toilet hương chanh túi 330ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301334824,4901301334824,Có,65000,52000,50000,100000,52000,55000,Gói(24),65000,26,65000,21,65000,4,65000,0,65000,0
4886-Nước giặt túi refill Kao 770g,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301334886,4901301334886,Có,55000,67000,65000,90000,67000,70000,Túi(15),55000,28,55000,6,55000,13,55000,0,55000,0
Xịt tẩy nhà VS Kao hương chanh bạc hà 380ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301335487,4901301335487,Có,65000,75000,72000,100000,75000,80000,Thùng (12),65000,2,65000,0,65000,0,65000,0,65000,0
5760-NRC Kao Vitaminberry 240ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301335760,4901301335760,Có,35000,42000,40000,60000,42000,45000,chai(24),35000,15,35000,0,35000,3,35000,0,35000,0
Nước rửa chén Kao hương việt quất 770ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301335784,4901301335784,Có,70000,78000,78000,130000,78000,80000,Chai (12),70000,0,70000,0,70000,0,70000,0,70000,0
6217-Nước rửa tay Biore không mùi 250ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301336217,4901301336217,Có,180000,,,250000,,,chai,180000,0,180000,0,180000,0,180000,0,180000,0
6231-Nước rửa tay Biore hương chanh 250ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301336231,4901301336231,Có,180000,,,250000,,,chai,180000,0,180000,0,180000,0,180000,0,180000,0
9484-Bột giặt Kao hương hoa mẫu đơn 850g,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301349484,4901301349484,Có,55000,60000,60000,90000,60000,65000,Hộp (8),55000,14,55000,8,55000,8,55000,0,55000,0
9491-Bột giặt Kao hương hoa Lily 800g,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301349491,4901301349491,Có,50000,63000,60000,90000,63000,65000,Hộp(8),50000,16,50000,8,50000,7,50000,0,50000,0
Xịt thơm và làm phẳng quần áo hương việt quất KAO,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301351715,4901301351715,Có,92300,105000,105000,140000,105000,110000,Cái,92300,5,92300,2,92300,4,92300,0,92300,0
Dung dịch làm trắng đồ inox,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301733801,4901301733801,Có,60000,70000,70000,100000,70000,75000,chai,60000,0,60000,0,60000,0,60000,0,60000,0
Chai xịt tẩy quần áo cao cấp 300ml KAO,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901301755032,4901301755032,Có,92300,107000,107000,142000,107000,110000,Cái,92300,1,92300,5,92300,8,92300,0,92300,0
Dung dịch vệ sinh bếp từ cao cấp Kaneyo 300g,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901329210452,4901329210452,Có,52000,67000,65000,95000,67000,70000,Cái,52000,16,52000,11,52000,6,52000,0,52000,0
0386-Tẩy lồng máy giặt Kaneyo 99.9%,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901329290386,4901329290386,Có,39000,47000,45000,70000,47000,48000,Chai(24),39000,15,39000,24,39000,16,39000,0,39000,0
8211-Set nước rửa tay dạng bọt Ururua (220 mL+200 mL) ,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901525008211,4901525008211,Có,105000,115000,115000,150000,115000,120000,hộp ,105000,0,105000,0,105000,0,105000,0,105000,0
Tẩy lồng máy giặt Johnson 99.9% 550g,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901609000599,4901609000599,Có,60000,67000,65000,100000,67000,70000,Chai(18),60000,8,60000,1,60000,3,60000,0,60000,0
Tẩy lồng máy giặt cặp đôi Johson,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901609000766,4901609000766,Có,110000,125000,125000,160000,125000,125000,set ( 10),110000,0,110000,0,110000,0,110000,0,110000,0
0926-Thông cống Johnson màu vàng PRO 400g,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901609000926,4901609000926,Có,55000,60000,55000,80000,60000,62000,Chai(16),55000,17,55000,10,55000,5,55000,0,55000,0
2449-Nước thông cống Johnson vàng 800 mPa,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901609002449,4901609002449,Có,77500,85000,82000,110000,85000,87000,Chai(10),77500,15,77500,7,77500,8,77500,0,77500,0
Xịt muỗi mùi cam Johnson ,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901609006553,4901609006553,Có,110000,120000,120000,150000,120000,125000,Chai,110000,0,110000,0,110000,0,110000,0,110000,0
Xịt muỗi màu xanh Johnson ,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901609006560,4901609006560,Có,110000,120000,120000,150000,120000,125000,Chai (3),110000,0,110000,0,110000,0,110000,0,110000,0
Sáp làm sạch và thơm bồn cầu,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901609008519,4901609008519,Có,240000,250000,250000,300000,250000,260000,Hộp(24),240000,0,240000,0,240000,0,240000,0,240000,0
Chai xịt tẩy nấm mốc Johnson 400g,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901609009516,4901609009516,Có,50000,60000,60000,80000,60000,60000,Chai,50000,2,50000,0,50000,0,50000,0,50000,0
1915-Xịt tẩy nấm mốc  Johnson set 3 ,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901609011915,4901609011915,Có,110000,120000,118000,180000,120000,125000,Set(8),110000,11,110000,6,110000,8,110000,0,110000,0
Chai tẩy nấm mốc Johnson refill 400g,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4901609020047,4901609020047,Có,40000,75000,75000,60000,75000,80000,Chai,40000,4,40000,0,40000,0,40000,0,40000,0
"Nước giặt cao cấp Kaori 1,65kg",Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902050067506,4902050067506,Có,109200,126000,126000,160000,126000,134000,Cái,109200,13,109200,5,109200,4,109200,0,109200,0
"Nước giặt đậm đặc kháng khuẩn cao cấp Kaori 1,5kg ",Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902050067544,4902050067544,Có,115700,130000,125000,180000,130000,135000,Túi(6),115700,4,115700,7,115700,9,115700,0,115700,0
Nước rửa bát đậm đặc cao cấp Daichi 400ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902050124490,4902050124490,Có,44200,50000,50000,65000,50000,54000,Cái,44200,7,44200,3,44200,10,44200,0,44200,0
Nước xả vải Daichi cao cấp 2L hương hoa,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902050202105,4902050202105,Có,88400,102000,102000,140000,102000,109000,Cái,88400,0,88400,7,88400,0,88400,0,88400,0
Nước xả vải cao cấp Daichi 2L hương thảo mộc,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902050202112,4902050202112,Có,88400,102000,102000,140000,102000,109000,Cái,88400,0,88400,1,88400,3,88400,0,88400,0
Nước xả làm mềm vải và kháng khuẩn Daiichi 500ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902050208992,4902050208992,Có,33800,37000,36000,50000,37000,38000,Túi(6),33800,6,33800,5,33800,6,33800,0,33800,0
Nước tẩy quần áo màu Daiichi túi 720ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902050322186,4902050322186,Có,37700,43000,42000,60000,43000,45000,Túi(12),37700,5,37700,3,37700,9,37700,0,37700,0
Dung dịch tẩy đa năng siêu mạnh Daichi 400ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902050416328,4902050416328,Có,81250,87000,87000,125000,87000,90000,Chai,81250,5,81250,5,81250,6,81250,0,81250,0
Nước tẩy toilet 500ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902050427225,4902050427225,Có,36400,41000,40000,55000,41000,42000,Cái,36400,15,36400,7,36400,5,36400,0,36400,0
Xịt thơm và kháng khuẩn quần áo hương hoa 380ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902050713205,4902050713205,Có,74750,87000,85000,115000,87000,90000,Chai (12),74750,6,74750,5,74750,3,74750,0,74750,0
Tẩy nhà vệ sinh Unilever 500ml ,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902111362120,4902111362120,Có,55000,63000,60000,90000,63000,65000,Chai (24),55000,14,55000,16,55000,3,55000,0,55000,0
Tẩy bếp từ xanh da trời,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902111721026,4902111721026,Có,30000,35000,35000,55000,35000,40000,chai,30000,0,30000,0,30000,0,30000,0,30000,0
Nước tẩy bếp từ vị chanh,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902111721033,4902111721033,Có,30000,40000,40000,55000,40000,40000,chai,30000,0,30000,0,30000,0,30000,0,30000,0
7866-Thông cống màu đỏ 400g,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902111747866,4902111747866,Có,60000,65000,63000,100000,65000,67000,Chai(24),60000,11,60000,0,60000,0,60000,0,60000,0
3521-Xịt khử mùi không mùi 300ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902407013521,4902407013521,Có,105000,115000,115000,160000,115000,120000,chai,105000,0,105000,0,105000,0,105000,0,105000,0
3545-Xịt khử mùi hương thảo dược 300ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902407013545,4902407013545,Có,105000,115000,115000,160000,115000,120000,chai,105000,0,105000,0,105000,0,105000,0,105000,0
Thuốc diệt gián,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902407262585,4902407262585,Có,45000,50000,50000,50000,50000,45000,Hộp,45000,0,45000,0,45000,0,45000,0,45000,0
4317 Thuốc diệt kiến dạng nước 800ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902424424317,4902424424317,Có,140000,150000,150000,200000,150000,160000,Chai(20),140000,11,140000,0,140000,0,140000,0,140000,0
Tinh dầu muỗi 60 ngày vàng set 2,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902424427134,4902424427134,Có,152000,165000,160000,230000,165000,170000,Hộp(5x6),152000,34,152000,43,152000,16,152000,0,152000,0
Máy muỗi 60 ngày +1 tinh dầu,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902424429855,4902424429855,Có,147000,160000,155000,240000,160000,165000,Cái(20),147000,21,147000,9,147000,20,147000,0,147000,0
Thuốc xông diệt côn trùng (Đ),Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902424433012,4902424433012,Có,78000,85000,83000,115000,85000,90000,Hộ (20),78000,3,78000,11,78000,16,78000,0,78000,0
Tinh dầu muỗi 60 ngày set 2,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902424436037,4902424436037,Có,165000,165000,165000,230000,165000,185000,Hộp (5x6),165000,3,165000,0,165000,0,165000,0,165000,0
2793-Viên giặt Ariel 46 viên xanh biển ,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430142793,4902430142793,Có,210000,220000,215000,280000,220000,225000,Gói(8),210000,16,210000,11,210000,6,210000,0,210000,0
4221-Viên giặt Gelball 46 viên hồng,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430164221,4902430164221,Có,210000,220000,215000,280000,220000,225000,Gói(8),210000,16,210000,12,210000,12,210000,0,210000,0
6997-Viên giặt Gelball 46 viên xanh dương,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430166997,4902430166997,Có,210000,220000,215000,280000,220000,225000,Gói(8),210000,16,210000,7,210000,3,210000,0,210000,0
Dung dịch tẩy nhà bếp bạc hà 615ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430560870,4902430560870,Có,100000,105000,105000,140000,105000,110000,chai,100000,0,100000,0,100000,0,100000,0,100000,0
Dung dịch tẩy nhà bếp dâu tây 615ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430560917,4902430560917,Có,100000,110000,110000,140000,110000,110000,chai,100000,0,100000,0,100000,0,100000,0,100000,0
Dung dịch tẩy nhà bếp cam 615ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430573153,4902430573153,Có,100000,110000,110000,140000,110000,110000,chai,100000,0,100000,0,100000,0,100000,0,100000,0
5104-Viên rửa chén dùng cho máy JOY chanh,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430625104,4902430625104,Có,125000,135000,130000,200000,135000,135000,Gói(5),125000,0,125000,0,125000,0,125000,0,125000,0
Nước rửa chén P&G hoa hồng 190ml,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430675109,4902430675109,Có,22000,28000,25000,40000,28000,30000,Chai(24),22000,19,22000,14,22000,19,22000,0,22000,0
Nước rửa chén P&G hương cúc họa mi 190ml ,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430675116,4902430675116,Có,22000,28000,25000,40000,28000,30000,Chai(24),22000,18,22000,16,22000,15,22000,0,22000,0
5949-Viên giặt Ariel 3D 44v Xanh Dương,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430675949,4902430675949,Có,210000,220000,215000,280000,220000,225000,Gói(8),210000,4,210000,0,210000,0,210000,0,210000,0
6052-Viên giặt Ariel 3D 44v Xanh Lá,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430676052,4902430676052,Có,210000,220000,215000,280000,220000,225000,Gói(8),210000,1,210000,0,210000,8,210000,0,210000,0
0515-Viên giặt GelBall 3D 44v Hồng,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430690515,4902430690515,Có,210000,220000,215000,280000,220000,225000,Gói(8),210000,3,210000,0,210000,1,210000,0,210000,0
0539-Viên giặt GelBall 3D 44v Xanh Biển,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430690539,4902430690539,Có,210000,220000,215000,280000,220000,225000,Gói(8),210000,1,210000,0,210000,7,210000,0,210000,0
Nước xả quần áo Happiness trắng,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430699020,4902430699020,Có,60000,65000,65000,100000,65000,70000,chai (12),60000,0,60000,0,60000,0,60000,0,60000,0
4496-Viên xả khử mùi P&G Happiness gói ,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430704496,4902430704496,Có,150000,170000,170000,220000,170000,180000,Gói,150000,0,150000,0,150000,0,150000,0,150000,0
Viên giặt Ariel 50 viên xanh dương,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430749541,4902430749541,Có,205000,215000,220000,300000,215000,215000,gói (2),205000,0,205000,0,205000,0,205000,0,205000,0
9626-Viên giặt Gelball hồng 52 viên,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430749626,4902430749626,Có,0,220000,235000,300000,220000,220000,Gói,0,0,0,0,0,0,0,0,0,0
Nước giặt và xả vải Bold hồng 850g,Sản phẩm thường,Tẩy rửa-Thơm phòng-Diệt côn trùng,4902430752008,4902430752008,Có,65000,75000,75000,100000,75000,78000,chai (9),65000,0,65000,0,65000,0,65000,0,65000,0
