Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
Thảm lau chân siêu thấm hút màu xanh,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4930428835501,4930428835501,Có,156371,180000,180000,210000,180000,190000,cái,156371,0,156371,0,156371,0,156371,0,156371,0
Thảm siêu thấm sợi Microfiber (Xanh dương),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4930428835549,4930428835549,Có,117318,135000,135000,160000,135000,140000,cái,117318,0,117318,0,117318,0,117318,0,117318,0
Quần lót Nam Wacoal Grande Bros,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4931303809648,4931303809648,Có,255000,280000,280000,380000,280000,290000,cái,255000,0,255000,1,255000,0,255000,0,255000,0
Giày tây Nam ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4937189529007,4937189529007,Có,1500,1800,1800,2300,1800,1820,Đôi,1500,1,1500,0,1500,0,1500,0,1500,0
Bộ áo mưa Pegasus ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4939108451024,4939108451024,Có,750000,800000,800000,980000,800000,820000,cái,750000,4,750000,0,750000,0,750000,0,750000,0
Miếng dán che ngực NIPP (set 12),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4956810707461,4956810707461,Có,52000,58000,55000,80000,58000,60000,Set,52000,8,52000,12,52000,9,52000,0,52000,0
Khăn mặt cotton 2 lớp mẫu động vật,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4968831300361,4968831300361,Có,34450,39000,38000,50000,39000,40000,Cái,34450,0,34450,10,34450,8,34450,0,34450,0
Mũ chụp tóc ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4968988040097,4968988040097,Có,24050,30000,28000,35000,30000,32000,Cái,24050,5,24050,4,24050,5,24050,0,24050,0
Khăn lau đa năng MFC (hộp 10 cái),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4972940793990,4972940793990,Có,146250,160000,156000,200000,160000,165000,Cái,146250,8,146250,10,146250,8,146250,0,146250,0
Bộ thể thao nữ Addias,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4975923090796,4975923090796,Có,1350,1500,1500,1600,1500,1450,Bộ,1350,0,1350,0,1350,0,1350,0,1350,0
Khẩu trang chống ô nhiễm size L 30 cái (mẫu mới),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4982790412460,4982790412460,Có,36400,44000,40000,60000,44000,46000,Cái,36400,0,36400,0,36400,0,36400,0,36400,0
Khẩu trang chống ô nhiễm size M 30 cái (mẫu mới),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4982790412477,4982790412477,Có,36400,44000,40000,60000,44000,46000,Cái,36400,0,36400,0,36400,0,36400,0,36400,0
Khẩu trang 3D size M 10 cái,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4982790412484,4982790412484,Có,27300,33000,30000,45000,33000,35000,Cái,27300,0,27300,0,27300,0,27300,0,27300,0
Khẩu trang 3D size S 10 cái,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4982790412491,4982790412491,Có,27300,33000,33000,45000,33000,35000,Cái,27300,0,27300,0,27300,0,27300,0,27300,0
Mũ chụp tóc vải mềm siêu thấm nước,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4986614240345,4986614240345,Có,27300,33000,32000,45000,33000,35000,cái,27300,7,27300,5,27300,8,27300,0,27300,0
Khăn tắm cho nữ (màu hồng),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4986614243896,4986614243896,Có,28600,33000,33000,40000,33000,35000,Cái,28600,6,28600,6,28600,1,28600,0,28600,0
6807-Khẩu trang Pitta 3M đen xám,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4987009156807,4987009156807,Có,220000,68000,65000,280000,68000,70000,Gói(5),220000,0,220000,0,220000,0,220000,0,220000,0
6876-Khẩu trang Pitta 3M màu xám,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4987009156876,4987009156876,Có,55000,75000,70000,110000,75000,80000,Gói(5),55000,0,55000,0,55000,0,55000,0,55000,0
Khẩu trang kháng khuẩn Kowa 5 cái,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4987067410200,4987067410200,Có,45000,50000,48000,75000,50000,55000,Cái,45000,0,45000,0,45000,0,45000,0,45000,0
Khẩu trang Kobayashi hương cam ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4987072031995,4987072031995,Có,78000,85000,85000,120000,85000,87000,Hộp,78000,0,78000,0,78000,0,78000,0,78000,0
Khẩu trang Kobayashi 3 cái hương cam,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4987072032237,4987072032237,Có,78000,85000,85000,120000,85000,87000,Hộp,78000,0,78000,0,78000,0,78000,0,78000,0
Khẩu trang Kobayashi 3 cái,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4987072032374,4987072032374,Có,78000,85000,85000,120000,85000,87000,Set,78000,0,78000,0,78000,0,78000,0,78000,0
Khẩu trang Kobayashi 3 cái,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4987072032381,4987072032381,Có,78000,85000,85000,120000,85000,87000,Cái,78000,0,78000,0,78000,0,78000,0,78000,0
Khẩu trang Kobayashi 3 cái hương hoa,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",4987072032404,4987072032404,Có,78000,85000,85000,120000,85000,87000,Hộp,78000,0,78000,0,78000,0,78000,0,78000,0
Bộ gen  định hình body Wacoal ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",499428,499428,Có,950000,1150,1150,1650,1150,1200,Cái,950000,0,950000,0,950000,0,950000,0,950000,0
Quần gen nữ set đôi size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",50001,50001,Có,120000,195000,195000,250000,195000,200000,Set,120000,3,120000,0,120000,0,120000,0,120000,0
Quần gen nữ set đôi size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",50002,50002,Có,135000,160000,155000,250000,160000,165000,Set,135000,7,135000,9,135000,2,135000,0,135000,0
Quần gen nữ set đôi size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",50003,50003,Có,135000,160000,155000,250000,160000,165000,Set,135000,11,135000,3,135000,0,135000,0,135000,0
Quần gen nữ set đôi size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",50004,50004,Có,120000,160000,155000,250000,160000,165000,Set,120000,7,120000,0,120000,0,120000,0,120000,0
Vớ H&M hộp 4 cái,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",50005994,50005994,Có,200000,230000,230000,300000,230000,220000,hộp,200000,0,200000,0,200000,0,200000,0,200000,0
Áo thun Nam H&M size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",50011995,50011995,Có,280000,320000,320000,450000,320000,330000,Cái,280000,0,280000,0,280000,0,280000,0,280000,0
Áo thun Nam H&M size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",500119951,500119951,Có,280000,320000,320000,450000,320000,330000,Cái,280000,0,280000,0,280000,0,280000,0,280000,0
Áo thun Nam H&M size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",500119952,500119952,Có,280000,320000,320000,450000,320000,330000,Cái,280000,0,280000,0,280000,0,280000,0,280000,0
Áo thun Nam H&M size XS,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",500119956,500119956,Có,280000,320000,320000,450000,320000,330000,Cái,280000,0,280000,0,280000,0,280000,0,280000,0
Khăn len Cashemia Blend Uniqlo,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",501900,501900,Có,510000,550000,550000,650000,550000,560000,Cái,510000,5,510000,14,510000,7,510000,0,510000,0
0259-Thảm ALLINGABRO 65cm,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",50420414220259,50420414220259,Có,360000,400000,390000,500000,400000,410000,Cái,360000,0,360000,1,360000,0,360000,0,360000,0
9289-Khăn tắm HIMLEAN 50x100cm,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",50442915219289,50442915219289,Có,237362,280000,270000,350000,280000,285000,Cái,237362,0,237362,0,237362,0,237362,0,237362,0
9409-Thảm JORSBY 75x150cm,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",50450142219409,50450142219409,Có,800000,860000,850000,1000,860000,870000,Cái,800000,3,800000,3,800000,2,800000,0,800000,0
Áo lông vũ Nam closshi size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5600039,5600039,Có,880000,950000,950000,1300,950000,1000,Cái,880000,0,880000,0,880000,0,880000,0,880000,0
Áo lót không gọng Date size M (3600),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",571001,571001,Có,320000,400000,400000,600000,400000,360000,Cái,320000,0,320000,0,320000,8,320000,0,320000,0
Áo lót không gọng Date size L (3600),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",571002,571002,Có,320000,400000,400000,600000,400000,360000,Cái,320000,1,320000,1,320000,0,320000,0,320000,0
Áo lót không gọng Date size XL (3600),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",571003,571003,Có,320000,400000,400000,600000,400000,360000,Cái,320000,0,320000,0,320000,0,320000,0,320000,0
Áo đi mưa nữ Uniqlo,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580000001,580000001,Có,950000,1100,1100,1500,1100,1200,cái,950000,0,950000,0,950000,0,950000,0,950000,0
Áo lông vũ Puma ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800000010,5800000010,Có,1600,1750,1750,1950,1750,1800,cái,1600,0,1600,0,1600,0,1600,0,1600,0
Áo lông vũ Mizuno,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800000011,5800000011,Có,1150,1350,1350,1950,1350,1400,cái,1150,0,1150,0,1150,0,1150,0,1150,0
Áo len Uniqlo  gile,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800000013,5800000013,Có,220000,320000,320000,500000,320000,330000,cái,220000,0,220000,0,220000,0,220000,0,220000,0
Áo lông vũ trẻ em Uniqlo,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800000015,5800000015,Có,450000,520000,520000,700000,520000,550000,cái,450000,0,450000,0,450000,0,450000,0,450000,0
Áo lông vũ Uniqlo khoác dài ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800000016,5800000016,Có,1750,1950,1950,2500,1950,2000,cái,1750,0,1750,0,1750,0,1750,0,1750,0
Áo lông vũ Uniqlo dài (10900),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580000002,580000002,Có,1900,1900,1900,2300,1900,1950,cái,1900,0,1900,0,1900,0,1900,0,1900,0
Áo lông vũ NAM ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800000034,5800000034,Có,1250,1300,1300,1700,1300,1350,cái,1250,0,1250,0,1250,0,1250,0,1250,0
Áo lông vũ Nam hàng hiệu ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800000035,5800000035,Có,1950,2050,2050,2500,2050,2100,Cái,1950,0,1950,0,1950,0,1950,0,1950,0
Áo len Nam Cashmere size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800000061,5800000061,Có,750000,850000,850000,1050,850000,880000,Cái,750000,6,750000,1,750000,0,750000,0,750000,0
Áo lông vũ Nữ  Uniqlo from dài,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580000007,580000007,Có,1250,1300,1300,1500,1300,1350,Cái,1250,0,1250,0,1250,0,1250,0,1250,0
Áo khoác nữ H&M ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800000082,5800000082,Có,650000,680000,680000,800000,680000,700000,cái,650000,0,650000,0,650000,0,650000,0,650000,0
Áo sơ mi Nữ H&M size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800000084,5800000084,Có,370000,400000,400000,550000,400000,420000,cái,370000,0,370000,0,370000,0,370000,0,370000,0
Áo sơ mi nữ H&M Size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000000841,58000000841,Có,370000,400000,400000,550000,400000,420000,Cái ,370000,0,370000,0,370000,0,370000,0,370000,0
Áo sơ mi Nữ H&M size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000000842,58000000842,Có,370000,400000,400000,550000,400000,420000,Cái,370000,0,370000,0,370000,0,370000,0,370000,0
Áo sơ mi nữ H&M size XS,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000000843 ,58000000843 ,Có,370000,400000,400000,550000,400000,420000,Cái,370000,0,370000,0,370000,0,370000,0,370000,0
Sơ mi Nam H&M size XS,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000000845,58000000845,Có,350000,400000,400000,500000,400000,410000,Cái,350000,0,350000,0,350000,0,350000,0,350000,0
Áo sơ mi Nam H&M size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000000846,58000000846,Có,350000,380000,380000,500000,380000,400000,Cái,350000,0,350000,0,350000,0,350000,0,350000,0
Áo sơ mi Nam H&M size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000000847,58000000847,Có,350000,380000,380000,500000,380000,400000,cái ,350000,0,350000,0,350000,0,350000,0,350000,0
Áo sơ mi Nam H&M size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000000848,58000000848,Có,350000,380000,380000,500000,380000,400000,Cái,350000,0,350000,0,350000,0,350000,0,350000,0
Áo sơ mi Nam H&M size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000000849,58000000849,Có,350000,380000,380000,500000,380000,400000,Cái,350000,0,350000,0,350000,0,350000,0,350000,0
Áo lông vũ Nam  Uniqlo,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580000009,580000009,Có,1250,1300,1300,1600,1300,1300,cái,1250,0,1250,0,1250,0,1250,0,1250,0
Áo lông cừu nữ ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580000011,580000011,Có,950000,1150,1150,1300,1150,1150,cái,950000,0,950000,0,950000,0,950000,0,950000,0
Áo phao Nam,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580000034,580000034,Có,1050,1150,1150,1300,1150,1150,cái,1050,0,1050,0,1050,0,1050,0,1050,0
Quần bơi Nam,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580000040,580000040,Có,320000,400000,400000,480000,400000,410000,cái,320000,0,320000,0,320000,0,320000,0,320000,0
Áo gió Nam hàng hiệu ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580000067,580000067,Có,650000,750000,750000,1000,750000,800000,Cái ,650000,0,650000,0,650000,0,650000,0,650000,0
Quần short Nam Uniqlo size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580000069,580000069,Có,350000,400000,400000,500000,400000,410000,cái,350000,0,350000,4,350000,0,350000,0,350000,0
Quần sock Nam Uniqlo size XS,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800000691,5800000691,Có,350000,400000,400000,500000,400000,410000,cái,350000,6,350000,3,350000,0,350000,0,350000,0
Quần short Nam Uniqlo size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800000692,5800000692,Có,350000,400000,400000,500000,400000,410000,Cái,350000,0,350000,0,350000,0,350000,0,350000,0
Quần short  Nam Uniqlo size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800000693,5800000693,Có,350000,400000,400000,500000,400000,410000,Cái,350000,1,350000,3,350000,0,350000,0,350000,0
Quần sock Nam Uniqlo size XXXXL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800000694,5800000694,Có,350000,400000,400000,500000,400000,410000,cái,350000,0,350000,9,350000,0,350000,0,350000,0
Quần short nam Uniqlo size XXL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800000695,5800000695,Có,350000,400000,400000,500000,400000,400000,cái,350000,0,350000,0,350000,0,350000,0,350000,0
Áo dây nữ Uniqlo Bra size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000031,58000031,Có,240000,260000,260000,420000,260000,270000,cái,240000,15,240000,3,240000,3,240000,0,240000,0
Áo lá Relax ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000032,58000032,Có,190000,210000,210000,280000,210000,210000,Cái,190000,0,190000,0,190000,0,190000,0,190000,0
Áo dây nữ Uniqlo Bra size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000033,58000033,Có,240000,260000,260000,420000,260000,270000,Cái,240000,5,240000,0,240000,0,240000,0,240000,0
Áo dây nữ Uniqlo Bra size L ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000034,58000034,Có,240000,260000,260000,420000,260000,270000,Cái,240000,0,240000,0,240000,0,240000,0,240000,0
Áo dây nữ Uniqlo Bra size XL ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000035,58000035,Có,240000,260000,260000,420000,260000,270000,Cái,240000,0,240000,0,240000,0,240000,0,240000,0
Quần short nam Umiqlo size S ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580000693,580000693,Có,305000,380000,380000,500000,380000,400000,Cái,305000,0,305000,2,305000,0,305000,0,305000,0
Áo lông vũ 120 (5990Y),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000112,58000112,Có,1150,1200,1200,1450,1200,1250,Cái,1150,0,1150,0,1150,0,1150,0,1150,0
Áo làm mát Nam Uniqlo size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000190,58000190,Có,190000,190000,190000,250000,190000,200000,cái,190000,0,190000,0,190000,0,190000,0,190000,0
Áo làm mát Nam Uniqlo size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000191,58000191,Có,190000,205000,205000,250000,205000,210000,cái,190000,0,190000,0,190000,0,190000,0,190000,0
Áo làm mát Nam Uniqlo size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000192,58000192,Có,190000,205000,205000,250000,205000,210000,Áo,190000,0,190000,2,190000,2,190000,0,190000,0
Áo làm mát Nam  Uniqlo size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000193,58000193,Có,190000,205000,205000,250000,205000,210000,Áo,190000,1,190000,4,190000,1,190000,0,190000,0
Quần giữ nhiệt Fiber Nữ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800028,5800028,Có,230000,250000,250000,320000,250000,260000,Cái,230000,11,230000,0,230000,0,230000,0,230000,0
Áo thun Bra nữ Closshi,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800031,5800031,Có,220000,240000,240000,350000,240000,250000,Cái,220000,0,220000,0,220000,0,220000,0,220000,0
Áo thun Bra nữ Uniqlo,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800032,5800032,Có,200000,250000,250000,350000,250000,260000,Cái,200000,0,200000,0,200000,0,200000,0,200000,0
Áo lông vũ Nam Closhi size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800036,5800036,Có,880000,950000,950000,1300,950000,1000,Áo ,880000,0,880000,0,880000,0,880000,0,880000,0
Áo lông vũ nữ Closshi size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800038,5800038,Có,900000,950000,950000,1300,950000,1000,Cái,900000,0,900000,0,900000,0,900000,0,900000,0
Áo lông vũ nữ Closshi size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800040,5800040,Có,880000,950000,950000,1300,950000,1000,Cái,880000,0,880000,0,880000,0,880000,0,880000,0
Áo lông vũ nữ Closshi size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800041,5800041,Có,880000,950000,950000,1300,950000,1050,Cái,880000,0,880000,0,880000,0,880000,0,880000,0
Áo lông vũ nữ Closshi size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800042,5800042,Có,880000,950000,950000,1300,950000,1000,Cái,880000,0,880000,0,880000,0,880000,0,880000,0
Áo lông vũ nữ GAP ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800043,5800043,Có,1250,1400,1400,1700,1400,1450,Cái,1250,0,1250,0,1250,0,1250,0,1250,0
Quần short nam Uniqlo S (1990Y),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800061,5800061,Có,420000,460000,460000,550000,460000,470000,cái,420000,2,420000,1,420000,0,420000,0,420000,0
Quần short nam Uniqlo M (2019),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800062,5800062,Có,420000,460000,460000,550000,460000,470000,cái,420000,0,420000,0,420000,1,420000,0,420000,0
Áo len Cashmere Uniqlo Nữ size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000623,58000623,Có,700000,750000,740000,1050,750000,760000,Cái,700000,6,700000,3,700000,3,700000,0,700000,0
Quần short nam Uniqlo L (2019),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800063,5800063,Có,420000,460000,460000,550000,460000,470000,cái,420000,20,420000,0,420000,1,420000,0,420000,0
Quần short nam Uniqlo XL (1990Y),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800064,5800064,Có,420000,460000,460000,550000,460000,470000,cái,420000,5,420000,0,420000,0,420000,0,420000,0
Áo Gió Nam Uniqlo size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800067,5800067,Có,420000,520000,520000,700000,520000,550000,Cái,420000,1,420000,0,420000,0,420000,0,420000,0
Áo giữ nhiệt nữ uniqlo cộng nhiệt size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800081,5800081,Có,230000,260000,260000,350000,260000,280000,Cái ,230000,6,230000,0,230000,0,230000,0,230000,0
Áo thun Nam H&M  size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800083,5800083,Có,280000,320000,320000,450000,320000,320000,cái ,280000,0,280000,0,280000,0,280000,0,280000,0
Quần giữ nhiệt nữ Uniqlo size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000835,58000835,Có,230000,250000,250000,300000,250000,260000,Cái,230000,0,230000,0,230000,0,230000,0,230000,0
Quần giữ nhiệt nữ Uniqlo size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000837,58000837,Có,230000,250000,250000,300000,250000,260000,Cái,230000,2,230000,4,230000,3,230000,0,230000,0
Quần giữ nhiệt nữ Uniqlo cộng nhiệt  size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000838,58000838,Có,270000,290000,290000,350000,290000,270000,Cái,270000,5,270000,7,270000,7,270000,0,270000,0
Quần giữ nhiệt nữ Uniqlo cộng nhiệt  size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000839,58000839,Có,270000,290000,290000,350000,290000,270000,Cái,270000,19,270000,17,270000,5,270000,0,270000,0
Quần giữ nhiệt nữ Uniqlo cộng nhiệt  size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000840,58000840,Có,270000,290000,290000,350000,290000,270000,Cái,270000,32,270000,20,270000,20,270000,0,270000,0
Quần giữ nhiệt nữ Uniqlo cộng nhiệt  size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58000841,58000841,Có,270000,290000,290000,350000,290000,270000,Cái,270000,1,270000,6,270000,1,270000,0,270000,0
Áo lông vũ Uniqlo (12990),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800112,5800112,Có,2050,2150,2150,2500,2150,2200,Cái,2050,0,2050,0,2050,0,2050,0,2050,0
Áo giữ nhiệt Nam uniqlo loại cộng nhiệt size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800123,5800123,Có,250000,260000,260000,350000,260000,280000,cái,250000,0,250000,0,250000,0,250000,0,250000,0
Áo giữ nhiệt Nam uniqlo loại cộng nhiệt size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800124,5800124,Có,324000,260000,260000,450000,260000,270000,cái,324000,0,324000,0,324000,0,324000,0,324000,0
Áo giữ nhiệt Nam uniqlo loại cộng nhiệt size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800125,5800125,Có,324000,260000,260000,450000,260000,270000,cái,324000,0,324000,0,324000,0,324000,0,324000,0
Áo giữ nhiệt Nam uniqlo loại cộng nhiệt size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800126,5800126,Có,324000,260000,260000,450000,260000,280000,Cái,324000,0,324000,0,324000,0,324000,0,324000,0
Áo giữ nhiệt Nam uniqlo size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800127,5800127,Có,230000,260000,260000,300000,260000,270000,Cái,230000,0,230000,0,230000,0,230000,0,230000,0
Áo giữ nhiệt Nam uniqlo size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800128,5800128,Có,230000,260000,260000,300000,260000,270000,Cái,230000,14,230000,0,230000,0,230000,0,230000,0
Áo giữ nhiệt Nam uniqlo size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800129,5800129,Có,230000,260000,260000,300000,260000,270000,Cái,230000,13,230000,0,230000,0,230000,0,230000,0
Áo giữ nhiệt Nam uniqlo size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800130,5800130,Có,230000,260000,260000,300000,260000,270000,Cái,230000,9,230000,1,230000,1,230000,0,230000,0
Áo lông vũ nữ Uniqlo có mũ  size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800141,5800141,Có,1100,1350,1350,1600,1350,1380,cái,1100,0,1100,0,1100,0,1100,0,1100,0
Khăn lông Puma 34x75cm,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58001422,58001422,Có,200000,220000,220000,250000,220000,225000,Cái,200000,2,200000,0,200000,0,200000,0,200000,0
Khăn tắm 1.2mx 0.8m màu trắng,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58001424,58001424,Có,130000,150000,150000,200000,150000,155000,Cái,130000,4,130000,0,130000,0,130000,0,130000,0
Áo làm mát nữ Uniqlo,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580018,580018,Có,130000,140000,140000,250000,140000,145000,cái,130000,0,130000,3,130000,0,130000,0,130000,0
Áo giữ nhiệt nữ uniqlo cộng nhiệt size s,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580020,580020,Có,230000,260000,260000,350000,260000,280000,cái,230000,1,230000,0,230000,0,230000,0,230000,0
Áo giữ nhiệt nữ uniqlo cộng nhiệt size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580021,580021,Có,270000,260000,260000,350000,260000,320000,Cái,270000,2,270000,0,270000,0,270000,0,270000,0
Áo giữ nhiệt nữ uniqlo cộng nhiệt size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580022,580022,Có,270000,260000,260000,350000,260000,280000,Cái,270000,0,270000,0,270000,0,270000,0,270000,0
Áo giữ nhiệt nữ uniqlo  size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800221,5800221,Có,230000,245000,245000,300000,245000,260000,Cái ,230000,1,230000,3,230000,5,230000,0,230000,0
Áo giữ nhiệt nữ uniqlo  size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800222,5800222,Có,230000,245000,245000,300000,245000,260000,Cái,230000,6,230000,3,230000,7,230000,0,230000,0
