Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
2860-Dao cạo cho phụ nữ  KAI ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,012860,012860,Có,55000,55000,55000,75000,55000,60000,Set,55000,0,55000,0,55000,0,55000,0,55000,0
Bộ set mini Dr Select,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,016222,016222,Có,350000,370000,370000,600000,370000,385000,set,350000,0,350000,0,350000,0,350000,0,350000,0
Kem dưỡng trắng da Shiseido Aqualabel White Up Cream 30g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,01661,01661,Có,160000,230000,230000,230000,230000,240000,hũ ,160000,0,160000,0,160000,0,160000,0,160000,0
Dưỡng da Aqualabel màu xanh 30g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,016612,016612,Có,160000,180000,180000,250000,180000,230000,hũ,160000,0,160000,0,160000,0,160000,0,160000,0
Kem dưỡng Shiseido Aqualabel Moisture Cream 30g (da khô-thường),Sản phẩm thường,Mỹ Phẩm - DC trang điểm,01662,01662,Có,160000,230000,230000,230000,230000,235000,Hũ,160000,0,160000,0,160000,0,160000,0,160000,0
Kem dưỡng Shiseido Aqualabel Cream Ex 25g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,01663,01663,Có,160000,175000,175000,230000,175000,180000,hũ,160000,0,160000,0,160000,0,160000,0,160000,0
2087-SRM Perfect Whip collagen hồng (Hàng cty),Sản phẩm thường,Mỹ Phẩm - DC trang điểm,01872,01872,Có,83786,86000,85000,135000,86000,87000,Chai(6x8),83786,29,83786,15,83786,9,83786,0,83786,0
9300-Mascara DHC,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,039300,039300,Có,120000,150000,150000,100000,150000,160000,Cây,120000,0,120000,0,120000,0,120000,0,120000,0
9311-Chì chải mi Kai,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,039311,039311,Có,120000,150000,150000,350000,150000,180000,Cây,120000,0,120000,0,120000,0,120000,0,120000,0
0389-Trị mụn Dalacin T Gel 10g ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,04987316190389,04987316190389,Có,100000,115000,110000,190000,115000,120000,Tuýp(10),100000,10,100000,8,100000,18,100000,0,100000,0
Bông phấn set 3 ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,100190,100190,Có,30000,35000,35000,45000,35000,37000,Set,30000,0,30000,0,30000,0,30000,0,30000,0
8017-Kem dưỡng trắng da nha đam Aloins 210g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,108017,108017,Có,235000,245000,245000,350000,245000,250000,Hộp,235000,6,235000,0,235000,6,235000,0,235000,0
0805-Kem dưỡng da trắng da nha đam ALoins 210g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,110805,110805,Có,235000,245000,240000,350000,245000,250000,Hộp,235000,0,235000,0,235000,0,235000,0,235000,0
BB Kanebo,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,1122312,1122312,Có,175000,190000,190000,250000,190000,200000,tuýp,175000,0,175000,0,175000,0,175000,0,175000,0
8008-Set du lịch aqualabel màu xanh bỏ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,123458,123458,Có,180000,190000,190000,280000,190000,200000,set,180000,0,180000,0,180000,0,180000,0,180000,0
Bông phấn 4 cái,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,141696,141696,Có,30000,35000,35000,45000,35000,37000,Cái,30000,0,30000,0,30000,0,30000,0,30000,0
SRM PERFECT WHIP COLLAGEN IN 120G,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,14836,14836,Có,83786,90000,90000,120000,90000,95000,Tuýp,83786,0,83786,0,83786,0,83786,0,83786,0
SK PERFECT WHIP u 120G,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,14839,14839,Có,69214,75000,75000,100000,75000,78000,Tuýp,69214,0,69214,0,69214,0,69214,0,69214,0
Phấn mắt dạng kem Sugao Souffle Feeling Eye Color 7g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,155835,155835,Có,132000,150000,150000,200000,150000,155000,Tuýp,132000,0,132000,2,132000,0,132000,0,132000,0
Màu mắt Kate,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,1592,1592,Có,100000,120000,105000,180000,120000,125000,hộp,100000,17,100000,4,100000,8,100000,0,100000,0
Màu Mắt AUBE,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,1593,1593,Có,150000,200000,200000,300000,200000,210000,hộp,150000,2,150000,0,150000,0,150000,0,150000,0
Mặt nạ CO2 lẻ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,16000002,16000002,Có,145000,150000,150000,160000,150000,150000,cái,145000,0,145000,0,145000,0,145000,0,145000,0
Kem dưỡng da Aqua đỏ 30g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,1600005,1600005,Có,160000,180000,180000,250000,180000,190000,hũ,160000,0,160000,0,160000,0,160000,0,160000,0
Bộ sữa dưỡng da BB,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,162200001,162200001,Có,280000,290000,290000,350000,290000,300000,set,280000,0,280000,0,280000,0,280000,0,280000,0
Bông phấn set đôi,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,180796,180796,Có,30000,32000,32000,45000,32000,35000,Cái,30000,0,30000,0,30000,0,30000,0,30000,0
SRM Senka perfect whip Clay trắng da (Hàng cty),Sản phẩm thường,Mỹ Phẩm - DC trang điểm,187241,187241,Có,115000,125000,120000,180000,125000,130000,Tuýp,115000,0,115000,0,115000,0,115000,0,115000,0
Serum tươi BB lab tím trắng da 5ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,1902,1902,Có,200000,205000,205000,250000,205000,210000,chai,200000,0,200000,0,200000,0,200000,0,200000,0
Serum tươi BB lab cam chống lão hóa 5ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,1903,1903,Có,200000,205000,205000,250000,205000,210000,chai,200000,0,200000,0,200000,0,200000,0,200000,0
Bông phấn 1 cái,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,231779,231779,Có,30000,35000,32000,45000,35000,37000,Cái,30000,0,30000,0,30000,0,30000,0,30000,0
Mặt nạ Fracora ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,2358,2358,Có,65000,75000,75000,90000,75000,77000,Cái,65000,4,65000,0,65000,0,65000,0,65000,0
3782-SRM Elixir II 145g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,24901872073782,24901872073782,Có,550000,585000,585000,700000,585000,600000,Chai,550000,0,550000,0,550000,0,550000,0,550000,0
Nước hoa hồng Laboratories,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,25036,25036,Có,200000,210000,210000,250000,210000,210000,chai,200000,0,200000,0,200000,0,200000,0,200000,0
Kem dưỡng da Loreal,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,3054080019787,3054080019787,Có,400000,450000,450000,500000,450000,450000,Hộp,400000,0,400000,0,400000,0,400000,0,400000,0
Phấn má hồng Canmake,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,30702,30702,Có,135000,150000,145000,200000,150000,155000,Hộp,135000,0,135000,5,135000,3,135000,0,135000,0
Phấn má hồng Excel bảng đơn,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,310015,310015,Có,366000,380000,375000,450000,380000,385000,cái,366000,1,366000,12,366000,0,366000,0,366000,0
Màu mắt Excel bảng đơn,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,310016,310016,Có,252000,270000,270000,350000,270000,275000,cái,252000,0,252000,0,252000,0,252000,0,252000,0
Màu mắt Excel bảng 4 ô,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,310017,310017,Có,315000,380000,375000,450000,380000,385000,cái,315000,26,315000,13,315000,13,315000,0,315000,0
4703-Son dưỡng Dior 008 màu hồng đậm,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,3348901394703,3348901394703,Có,643580,675000,670000,800000,675000,680000,cây,643580,0,643580,0,643580,0,643580,0,643580,0
3169-Nước hoa Jaguar Classic Black 40ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,3562700373169,3562700373169,Có,550000,600000,600000,750000,600000,600000,Chai,550000,2,550000,2,550000,1,550000,0,550000,0
4466-Kem dưỡng Multi Lift Lancome 50ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,3614270274466,3614270274466,Có,100000,105000,105000,150000,105000,115000,Hộp,100000,0,100000,0,100000,0,100000,0,100000,0
Bút chì kẻ mắt ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,420000005,420000005,Có,135000,150000,150000,250000,150000,155000,cái,135000,0,135000,0,135000,0,135000,0,135000,0
Line mắt Tato,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,420000006,420000006,Có,145000,200000,200000,300000,200000,210000,cái,145000,0,145000,0,145000,0,145000,0,145000,0
6449- Chì kẻ mắt Kissme,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,433076449,433076449,Có,165000,195000,195000,270000,195000,200000,Cây,165000,0,165000,0,165000,0,165000,0,165000,0
Lưỡi dao cạo râu Gillette 5 lưỡi,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,45000007,45000007,Có,150000,220000,220000,250000,220000,105000,Cái,150000,1,150000,0,150000,0,150000,0,150000,0
Dao cạo râu Gillette Fusion Proglide 5+1,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4500001,4500001,Có,210000,220000,215000,280000,220000,225000,cái,210000,0,210000,0,210000,0,210000,0,210000,0
Lưỡi dao cạo râu Gillette 8 cái,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,450052,450052,Có,340000,360000,360000,450000,360000,375000,Cái,340000,66,340000,19,340000,12,340000,0,340000,0
1920-Lotion DHC hương táo 40ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413301920,4511413301920,Có,150000,160000,155000,250000,160000,165000,Chai,150000,1,150000,2,150000,1,150000,0,150000,0
2378-Gel dưỡng mi DHC,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413302378,4511413302378,Có,138000,150000,145000,230000,150000,155000,tuýp,138000,6,138000,4,138000,5,138000,0,138000,0
2385-Lotion DHC Q10 Coenzyme 60ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413302385,4511413302385,Có,180000,190000,190000,300000,190000,200000,Chai,180000,0,180000,0,180000,0,180000,0,180000,0
2392-Sữa dưỡng DHC Coenzyme Q10 40ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413302392,4511413302392,Có,180000,190000,190000,300000,190000,195000,Chai,180000,1,180000,0,180000,1,180000,0,180000,0
Phấn phủ DHC,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413305225,4511413305225,Có,250000,280000,280000,350000,280000,300000,Hộp,250000,0,250000,0,250000,0,250000,0,250000,0
Lotion DHC,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413305454,4511413305454,Có,160000,180000,180000,300000,180000,180000,chai,160000,0,160000,0,160000,0,160000,0,160000,0
Dầu tẩy trang Olive DHC 70ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413305478,4511413305478,Có,179400,190000,185000,300000,190000,195000,chai,179400,8,179400,6,179400,7,179400,0,179400,0
5492-NHH DHC Mild Lotion Natural 40ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413305492,4511413305492,Có,170000,180000,180000,250000,180000,185000,Chai,170000,3,170000,0,170000,3,170000,0,170000,0
Dưỡng da DHC,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413305508,4511413305508,Có,140000,155000,155000,220000,155000,155000,tuýp,140000,0,140000,0,140000,0,140000,0,140000,0
Set du lịch DHC,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413306192,4511413306192,Có,280000,300000,300000,400000,300000,305000,set,280000,1,280000,0,280000,0,280000,0,280000,0
6673-Gel dưỡng mi DHC 6.5ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413306673,4511413306673,Có,160000,175000,175000,230000,175000,180000,Tuýp,160000,0,160000,0,160000,0,160000,0,160000,0
Tinh chất làm trắng da DHC 20ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413306758,4511413306758,Có,15000,250000,250000,350000,250000,250000,hộp,15000,0,15000,0,15000,0,15000,0,15000,0
Gel dưỡng mi DHC 3.5ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413307335,4511413307335,Có,160000,170000,170000,230000,170000,175000,Tuýp,160000,0,160000,0,160000,0,160000,0,160000,0
Tẩy trang DHC hồng,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413307700,4511413307700,Có,175000,190000,190000,250000,190000,185000,hộp,175000,0,175000,0,175000,0,175000,0,175000,0
Tẩy trang DHC chai hồng đậm,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413308172,4511413308172,Có,175000,190000,190000,250000,190000,185000,hộp,175000,0,175000,0,175000,0,175000,0,175000,0
Tẩy trang DHC xanh dương,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413308240,4511413308240,Có,160000,175000,175000,250000,175000,175000,chai,160000,0,160000,0,160000,0,160000,0,160000,0
8257-Tẩy trang DHC Alice Disney,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413308257,4511413308257,Có,175000,180000,180000,250000,180000,185000,Hộp,175000,0,175000,0,175000,0,175000,0,175000,0
8325-Tẩy trang DHC 150ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413308325,4511413308325,Có,412000,280000,280000,550000,280000,285000,chai,412000,0,412000,0,412000,0,412000,0,412000,0
8738-Tẩy trang DHC nàng tiên cá,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413308738,4511413308738,Có,175000,185000,185000,250000,185000,190000,Chai,175000,0,175000,0,175000,0,175000,0,175000,0
7694-Tẩy trang DHC công chúa da dầu,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413308745,4511413308745,Có,175000,180000,180000,250000,180000,185000,Chai,175000,0,175000,0,175000,0,175000,0,175000,0
8769-Sữa dưỡng DHC 150ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413308769,4511413308769,Có,100000,105000,105000,150000,105000,110000,chai,100000,1,100000,1,100000,0,100000,0,100000,0
8929-Tinh chất dưỡng mi DHC 9ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413308929,4511413308929,Có,160000,175000,175000,230000,175000,180000,Tuýp,160000,0,160000,0,160000,0,160000,0,160000,0
9032-Xịt khoáng Super Collagen Mist DHC 50ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413309032,4511413309032,Có,420000,440000,440000,650000,440000,445000,Chai,420000,0,420000,0,420000,0,420000,0,420000,0
9070-Dưỡng mi DHC 1.4ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413309070,4511413309070,Có,170000,175000,175000,300000,175000,185000,Cái,170000,0,170000,0,170000,0,170000,0,170000,0
9315-DHC dưỡng mi màu nâu,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413309315,4511413309315,Có,185000,185000,185000,230000,185000,190000,Tuýp,185000,0,185000,0,185000,0,185000,0,185000,0
9353-Tẩy trang DHC công chúa 150ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413309353,4511413309353,Có,270000,290000,285000,400000,290000,295000,Chai,270000,0,270000,0,270000,0,270000,0,270000,0
9377-Dưỡng mi DHC Eyelash Tonic 6.5ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413309377,4511413309377,Có,200000,230000,220000,320000,230000,240000,Tuýp,200000,3,200000,5,200000,1,200000,0,200000,0
4481-Tẩy trang DHC 200ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413514481,4511413514481,Có,490239,530000,500000,650000,530000,540000,chai,490239,0,490239,0,490239,0,490239,0,490239,0
Kem dưỡng da tay DHC Olive Hand Cream 55g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413517079,4511413517079,Có,119400,135000,130000,180000,135000,140000,Tuýp,119400,4,119400,0,119400,3,119400,0,119400,0
7437-Tẩy trang DHC 120ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413517437,4511413517437,Có,374578,395000,390000,500000,395000,400000,chai,374578,0,374578,0,374578,0,374578,0,374578,0
9585-Dưỡng mi DHC Extra 6.5ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413519585,4511413519585,Có,160000,175000,175000,230000,175000,180000,Tuýp,160000,0,160000,0,160000,0,160000,0,160000,0
Nước hoa hồng trị mụn DHC Acne Control Fresh 160ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413523889,4511413523889,Có,228000,250000,245000,380000,250000,255000,Chai,228000,0,228000,0,228000,0,228000,0,228000,0
Tinh chất trị mụn DHC Acne Control Spots Essence EX 15g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511413523919,4511413523919,Có,183000,205000,200000,300000,205000,210000,Tuýp,183000,2,183000,0,183000,0,183000,0,183000,0
4050-Serum Vitamin C VCx100,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4511981514050,4511981514050,Có,650000,700000,700000,900000,700000,700000,Tuýp,650000,0,650000,0,650000,0,650000,0,650000,0
1632-SRM trà xanh 130g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4513574011632,4513574011632,Có,80000,92000,90000,135000,92000,95000,Tuýp (48),80000,0,80000,1,80000,0,80000,0,80000,0
1786-SRM trị mụn cho Nam Pharmaact 130g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4513574011786,4513574011786,Có,50000,55000,53000,80000,55000,58000,Tuýp(48),50000,0,50000,4,50000,1,50000,0,50000,0
9737-SRM nam Cool Pharmaact 130g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4513574019737,4513574019737,Có,48000,55000,53000,80000,55000,57000,Tuýp(48),48000,34,48000,4,48000,4,48000,0,48000,0
5882-Lotion Hatomugi 500ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4513574025882,4513574025882,Có,148000,150000,150000,250000,150000,155000,Chai (20),148000,0,148000,0,148000,0,148000,0,148000,0
5912-Sữa dưỡng thể Hatomugi ban đêm 250g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4513574025912,4513574025912,Có,85000,98000,95000,130000,98000,100000,Chai (32),85000,0,85000,18,85000,8,85000,0,85000,0
7060-SRM Hatomugi 130g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4513574027060,4513574027060,Có,44000,47000,46000,100000,47000,48000,Tuýp ( 48),44000,17,44000,0,44000,5,44000,0,44000,0
7732-Sữa dưỡng thể chống nắng Hatomugi 250ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4513574027732,4513574027732,Có,120000,120000,115000,190000,120000,125000,Chai ( 36),120000,42,120000,25,120000,4,120000,0,120000,0
8098-SRM đậu nành Soy Milk 200g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4513574028098,4513574028098,Có,70000,77000,73000,120000,77000,80000,Tuýp(36),70000,19,70000,24,70000,10,70000,0,70000,0
9347-SRM Hatomugi tạo bọt 160ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4513574029347,4513574029347,Có,110000,120000,120000,180000,120000,125000,Chai(48),110000,0,110000,0,110000,0,110000,0,110000,0
9590-SRM Hatomugi 170g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4513574029590,4513574029590,Có,48000,52000,50000,120000,52000,53000,Tuýp(48),48000,55,48000,20,48000,42,48000,0,48000,0
9606-Sữa dưỡng thể Hatomugi ban đêm chai  400ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4513574029606,4513574029606,Có,135000,145000,140000,220000,145000,150000,Chai (24),135000,0,135000,0,135000,0,135000,0,135000,0
2649-Mặt Nạ Moist Face 30M Mainichi Series  ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4513915012649,4513915012649,Có,210000,225000,225000,350000,225000,230000,Gói,210000,0,210000,0,210000,0,210000,0,210000,0
Sữa dưỡng da shíeido dòng D,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4514254150771,4514254150771,Có,250000,315000,315000,400000,315000,320000,chai,250000,0,250000,0,250000,0,250000,0,250000,0
Lotion Shíeido dòng D,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4514254166130,4514254166130,Có,250000,300000,300000,400000,300000,305000,Hộp,250000,0,250000,0,250000,0,250000,0,250000,0
Dưỡng ẩm Shiseido D,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4514254166147,4514254166147,Có,250000,450000,450000,650000,450000,450000,hộp,250000,0,250000,0,250000,0,250000,0,250000,0
DP Essence dưỡng trắng da Jelly 60g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4514254964958,4514254964958,Có,576000,620000,600000,850000,620000,630000,Hộp,576000,5,576000,0,576000,0,576000,0,576000,0
2150-SRM AHA 120g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061042150,4515061042150,Có,160000,170000,165000,230000,170000,175000,Tuýp,160000,0,160000,0,160000,0,160000,0,160000,0
4734-SRM AHA xanh cho da nhạy cảm,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061044734,4515061044734,Có,130000,140000,135000,200000,140000,145000,tuýp,130000,0,130000,0,130000,1,130000,0,130000,0
6455-Kem tẩy TB chết Tsururi,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061046455,4515061046455,Có,180000,195000,195000,270000,195000,200000,tuýp,180000,0,180000,0,180000,0,180000,0,180000,0
0541-SRM AHA Renew 145g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061080541,4515061080541,Có,130000,140000,140000,200000,140000,135000,Tuýp,130000,0,130000,0,130000,0,130000,0,130000,0
0572-Kem lột mụn mũi Tsururi hồng 55g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061080572,4515061080572,Có,180000,200000,200000,270000,200000,205000,tuýp,180000,0,180000,0,180000,0,180000,0,180000,0
3559-Kem lột mụn mũi Tsururi nâu,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061083559,4515061083559,Có,180000,190000,185000,270000,190000,195000,tuýp,180000,0,180000,0,180000,0,180000,0,180000,0
Xà bông rửa mũi Tsururi 37g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061083689,4515061083689,Có,180000,195000,195000,270000,195000,200000,cái,180000,0,180000,0,180000,0,180000,0,180000,0
3795-SRM AHA hồng dưỡng ẩm,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061083795,4515061083795,Có,130000,140000,140000,200000,140000,145000,tuýp,130000,0,130000,0,130000,0,130000,0,130000,0
3801-SRM AHA 120g ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061083801,4515061083801,Có,135000,140000,140000,200000,140000,145000,Tuýp,135000,0,135000,0,135000,0,135000,0,135000,0
3832-Kem lột mụn Tsururi 55g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061083832,4515061083832,Có,180000,200000,200000,270000,200000,205000,tuýp,180000,0,180000,0,180000,0,180000,0,180000,0
6311-Mặt nạ Saborino trái cây vàng 32m,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061186311,4515061186311,Có,320000,340000,340000,450000,340000,350000,gói,320000,0,320000,0,320000,0,320000,0,320000,0
6328-Mặt nạ Saborino vàng 5M,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061186328,4515061186328,Có,90000,100000,100000,130000,100000,105000,gói,90000,0,90000,0,90000,0,90000,0,90000,0
6335-Mặt nạ Saborino trái cây trắng da 32miếng,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061186335,4515061186335,Có,320000,340000,330000,450000,340000,350000,gói,320000,0,320000,0,320000,1,320000,0,320000,0
"6342-Mặt nạ Saborino trái cây lựu, Bluebery 28 miếng",Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061186342,4515061186342,Có,320000,340000,340000,450000,340000,350000,gói,320000,0,320000,0,320000,0,320000,0,320000,0
6946-Mặt nạ Saborino trái cây trắng da 28 miếng ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061186946,4515061186946,Có,320000,340000,340000,450000,340000,350000,gói,320000,0,320000,0,320000,0,320000,0,320000,0
6953-Mặt nạ Saborino trái cây xanh đen,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061186953,4515061186953,Có,320000,340000,340000,450000,340000,350000,gói,320000,0,320000,0,320000,0,320000,0,320000,0
7271-Mặt nạ sữa chua Saborino trái cây 5M,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061187271,4515061187271,Có,100000,110000,110000,150000,110000,115000,gói,100000,0,100000,0,100000,0,100000,0,100000,0
7295-Mặt nạ Sabarino trái cây cam 32 miếng,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061187295,4515061187295,Có,320000,340000,340000,450000,340000,350000,gói,320000,0,320000,0,320000,0,320000,0,320000,0
7318-Mặt nạ Saborino trái cây da mụn 32 miếng,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061187318,4515061187318,Có,320000,340000,330000,450000,340000,350000,gói,320000,8,320000,2,320000,2,320000,0,320000,0
7585-Mặt nạ Saborino dâu vàng 32 miếng,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061187585,4515061187585,Có,320000,340000,340000,450000,340000,350000,gói,320000,0,320000,0,320000,0,320000,0,320000,0
7592-Mặt nạ Saborino trắng da vị chanh 32 miếng ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061187592,4515061187592,Có,320000,340000,340000,450000,340000,350000,gói,320000,0,320000,0,320000,0,320000,0,320000,0
"7608-Mặt nạ Saborino hoa cúc, chanh 5 miếng",Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061187608,4515061187608,Có,100000,110000,110000,150000,110000,115000,gói,100000,0,100000,0,100000,0,100000,0,100000,0
7646-Mặt nạ Saborino trái cây tím,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4515061187646,4515061187646,Có,320000,335000,330000,450000,335000,340000,gói,320000,0,320000,0,320000,0,320000,0,320000,0
Dầu tẩy trang BB,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4520060120006,4520060120006,Có,550000,600000,600000,700000,600000,600000,Hộp,550000,0,550000,0,550000,0,550000,0,550000,0
SRM dưỡng ẩm BB Lab,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4520060150003,4520060150003,Có,700000,730000,730000,850000,730000,740000,tuýp,700000,0,700000,0,700000,0,700000,0,700000,0
Kem masage BB,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4520060230002,4520060230002,Có,600000,650000,650000,850000,650000,650000,hộp,600000,0,600000,0,600000,0,600000,0,600000,0
Mặt nạ tươi BB Lab,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4520060250000,4520060250000,Có,900000,950000,950000,1250,950000,980000,hộp,900000,0,900000,0,900000,0,900000,0,900000,0
