Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
Bộ nồi 5 món Cuisinart ,Sản phẩm thường,Hàng gia dụng nhóm 1,4533022514171,4533022514171,Có,2400,2500,2500,2950,2500,2550,Bộ,2400,0,2400,0,2400,0,2400,0,2400,0
Máy xay đa năng Magic Bullet ,Sản phẩm thường,Hàng gia dụng nhóm 1,4537341807730,4537341807730,Có,1900,2050,2050,2500,2050,2100,Cái,1900,0,1900,0,1900,0,1900,0,1900,0
Dao thái thịt Titanium ,Sản phẩm thường,Hàng gia dụng nhóm 1,4537656015424,4537656015424,Có,320000,380000,380000,650000,380000,390000,Cái,320000,0,320000,0,320000,0,320000,0,320000,0
Thau inox 18cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4537982000033,4537982000033,Có,165660,165000,165000,200000,165000,170000,cái,165660,0,165660,0,165660,0,165660,0,165660,0
Thau inox 30cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4537982000071,4537982000071,Có,400510,415000,410000,480000,415000,420000,cái,400510,0,400510,0,400510,0,400510,0,400510,0
Nồi lẩu điện Abitelax ,Sản phẩm thường,Hàng gia dụng nhóm 1,4538991006221,4538991006221,Có,830000,900000,900000,1100,900000,9300,Cái,830000,0,830000,0,830000,0,830000,0,830000,0
1735-Mền 140x200cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4539657231735,4539657231735,Có,550000,650000,650000,800000,650000,670000,Cái,550000,0,550000,0,550000,0,550000,0,550000,0
Đèn Toshiba ,Sản phẩm thường,Hàng gia dụng nhóm 1,45401,45401,Có,600000,750000,750000,900000,750000,750000,Cái ,600000,0,600000,0,600000,0,600000,0,600000,0
Máy masage YA-MAN  HRF10T,Sản phẩm thường,Hàng gia dụng nhóm 1,4540790758621,4540790758621,Có,8500,8650,8650,9500,8650,8750,Cái,8500,1,8500,1,8500,1,8500,0,8500,0
Quạt Hitachi HEF-DC6000 ,Sản phẩm thường,Hàng gia dụng nhóm 1,45426044012879,45426044012879,Có,4400,4550,4500,5000,4550,4600,Cây,4400,2,4400,3,4400,5,4400,0,4400,0
Bình giữ nhiệt Inox 500ml,Sản phẩm thường,Hàng gia dụng nhóm 1,4543170649090,4543170649090,Có,260000,290000,290000,380000,290000,300000,Cái,260000,0,260000,0,260000,0,260000,0,260000,0
Kéo nhà bếp cao cấp 6 chức năng (mẫu mới),Sản phẩm thường,Hàng gia dụng nhóm 1,4543225001088,4543225001088,Có,170300,180000,175000,250000,180000,185000,Cái,170300,3,170300,4,170300,6,170300,0,170300,0
6404-Bộ thìa dĩa inox Edison,Sản phẩm thường,Hàng gia dụng nhóm 1,4544742916404,4544742916404,Có,100000,120000,120000,160000,120000,120000,Vĩ,100000,0,100000,0,100000,0,100000,0,100000,0
7085-Thảm đá Bath Mat 45x35x1cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4545244977085,4545244977085,Có,285000,320000,,400000,320000,,Cái,285000,0,285000,0,285000,0,285000,0,285000,0
Bình giữ nhiệt H&C 480ml,Sản phẩm thường,Hàng gia dụng nhóm 1,4546490504353,4546490504353,Có,130000,150000,150000,200000,150000,155000,hộp,130000,0,130000,0,130000,0,130000,0,130000,0
Cục lọc nước máy lọc nước TK 7415C1,Sản phẩm thường,Hàng gia dụng nhóm 1,4547441457759,4547441457759,Có,2292,2450,2400,2850,2450,2500,Cái,2292,3,2292,2,2292,4,2292,0,2292,0
Máy lọc nước Panasonic TK 7208 P-S,Sản phẩm thường,Hàng gia dụng nhóm 1,4547441821628,4547441821628,Có,7000,7100,7100,8000,7100,7200,Cái ,7000,0,7000,0,7000,0,7000,0,7000,0
4822-Quạt Trần Panasonic SP7080,Sản phẩm thường,Hàng gia dụng nhóm 1,4547441944822,4547441944822,Có,5500,,,7000,,,Cái,5500,0,5500,0,5500,1,5500,0,5500,0
Máy lạnh Daikin R40UEP - 2HP,Sản phẩm thường,Hàng gia dụng nhóm 1,4548848534241,4548848534241,Có,21000,21500,21500,23500,21500,21600,Bộ,21000,0,21000,0,21000,0,21000,0,21000,0
Máy lạnh Daikin 28UTES 1.5HP,Sản phẩm thường,Hàng gia dụng nhóm 1,4548848534302,4548848534302,Có,21000,21700,21500,23500,21700,21900,Bộ,21000,0,21000,1,21000,0,21000,0,21000,0
Máy lạnh Daikin R56VEP,Sản phẩm thường,Hàng gia dụng nhóm 1,4548848641383,4548848641383,Có,28000,28600,28500,31500,28600,28700,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
Máy lạnh Daikin 2.5HP F56VTEP-W,Sản phẩm thường,Hàng gia dụng nhóm 1,4548848641567,4548848641567,Có,25000,25700,25500,28500,25700,25800,Cái,25000,0,25000,1,25000,0,25000,0,25000,0
0162-Máy lạnh Daikin F40WTEP-W 2HP,Sản phẩm thường,Hàng gia dụng nhóm 1,4548848730162,4548848730162,Có,22000,22000,21500,25000,22000,22500,Cái,22000,0,22000,0,22000,1,22000,0,22000,0
Máy lạnh Daikin F22WTES - 1HP,Sản phẩm thường,Hàng gia dụng nhóm 1,4548848730889,4548848730889,Có,17000,17800,17500,19500,17800,18000,Cái,17000,1,17000,0,17000,1,17000,0,17000,0
6673-Máy lạnh Daikin F40XTEP-W ,Sản phẩm thường,Hàng gia dụng nhóm 1,4548848836673,4548848836673,Có,22500,23500,23000,25000,23500,23800,Cái,22500,0,22500,1,22500,0,22500,0,22500,0
Thùng đựng đá Southern Port ,Sản phẩm thường,Hàng gia dụng nhóm 1,4548927095229,4548927095229,Có,730000,790000,790000,1000,790000,800000,Cái,730000,3,730000,1,730000,3,730000,0,730000,0
Nồi cơm Panasonic HB-184W,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077165039,4549077165039,Có,5000,6300,6300,6500,6300,5600,cái,5000,0,5000,0,5000,0,5000,0,5000,0
Bếp từ Panasonic KZ-G32AS,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077165602,4549077165602,Có,9200,9650,9600,11500,9650,9700,cái,9200,0,9200,0,9200,1,9200,0,9200,0
Quạt hút khói Panasonic FY 7HZC4,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077172921,4549077172921,Có,11500,11800,11800,12500,11800,11850,cái,11500,0,11500,0,11500,0,11500,0,11500,0
Máy Tăm Nước Panasonic EW-DJ10-A,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077208224,4549077208224,Có,1920,2100,2100,2350,2100,2100,Cái,1920,0,1920,0,1920,0,1920,0,1920,0
Bếp từ Panasonic KZ-PH33-K,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077209894,4549077209894,Có,2170,2300,2300,2700,2300,2400,Cái,2170,0,2170,3,2170,1,2170,0,2170,0
Máy cạo râu Panasonic ES-RT26,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077293114,4549077293114,Có,1050,1150,1100,1500,1150,1200,cái,1050,0,1050,0,1050,0,1050,0,1050,0
Máy cạo râu Panasonic ES-RT17,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077293121,4549077293121,Có,950000,1020,1000,1400,1020,1050,cái,950000,0,950000,0,950000,0,950000,0,950000,0
Máy lọc nước Panasonic TK-AS44-A (xanh),Sản phẩm thường,Hàng gia dụng nhóm 1,4549077311061,4549077311061,Có,8200,8400,8400,10800,8400,8500,cái,8200,0,8200,0,8200,0,8200,0,8200,0
Dạo cạo râu Panasonic ES- ST29,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077388452,4549077388452,Có,1200,1350,1350,1700,1350,1400,cái,1200,1,1200,0,1200,0,1200,0,1200,0
Nồi cơm Panasonic PB105-W,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077395429,4549077395429,Có,6000,6600,6600,7500,6600,6650,cái,6000,0,6000,0,6000,0,6000,0,6000,0
Bàn ủi Panasonic 503 ,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077452610,4549077452610,Có,2255,2320,2320,2600,2320,2350,Cái,2255,1,2255,0,2255,0,2255,0,2255,0
Bàn ủi Panasonic 309A,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077461957,4549077461957,Có,1200,1350,1350,1850,1350,1380,Cái ,1200,3,1200,0,1200,1,1200,0,1200,0
Pin + sạc Panasonic Eneloop 2A,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077482099,4549077482099,Có,650000,700000,700000,800000,700000,720000,set,650000,0,650000,0,650000,0,650000,0,650000,0
Máy lạnh Panasonic CS-226CF-W,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077491893,4549077491893,Có,13500,14000,14000,16500,14000,14200,Bộ,13500,0,13500,0,13500,0,13500,0,13500,0
Pin sạc Panasonic ,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077497628,4549077497628,Có,280000,300000,300000,400000,300000,310000,set,280000,0,280000,0,280000,0,280000,0,280000,0
Nồi cơm Panasonic 1.0L SR-FD106,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077694218,4549077694218,Có,3100,3500,3500,4500,3500,3600,Cái,3100,0,3100,0,3100,0,3100,0,3100,0
Nồi cơm panasonic 1.8L SR-SPA187,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077892201,4549077892201,Có,11500,12000,12000,14200,12000,12200,cái,11500,0,11500,0,11500,0,11500,0,11500,0
Máy rửa chén Panasonic NP-TCM4-W,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077893413,4549077893413,Có,7500,8000,8000,9500,8000,8200,Cái,7500,0,7500,0,7500,0,7500,0,7500,0
Bàn ủi Panasonic NI-WL404-P,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077956446,4549077956446,Có,1500,1700,1650,2300,1700,1720,Cái,1500,2,1500,0,1500,1,1500,0,1500,0
Bếp từ Panasonic KZ- G32AST,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077964434,4549077964434,Có,9270,9750,9750,11000,9750,9900,cái,9270,0,9270,0,9270,0,9270,0,9270,0
Bếp từ Panasonic KZ- G32AK,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077964458,4549077964458,Có,8800,9000,9000,10500,9000,9200,Cái,8800,0,8800,0,8800,0,8800,0,8800,0
Nồi cơm Panasonic 0.6 lít,Sản phẩm thường,Hàng gia dụng nhóm 1,4549077995292,4549077995292,Có,4300,4850,4800,5800,4850,4900,Cái,4300,0,4300,0,4300,0,4300,0,4300,0
Chảo không dính kim cương xanh 20cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308503166,4549308503166,Có,288000,310000,310000,350000,310000,305000,cái,288000,0,288000,0,288000,0,288000,0,288000,0
Bình đựng nước cao cấp 2l nắp xanh,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308504910,4549308504910,Có,109200,126000,126000,170000,126000,126000,Cái,109200,2,109200,3,109200,6,109200,0,109200,0
Hộp đựng - đũa muỗng,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308505030,4549308505030,Có,128040,125000,125000,160000,125000,130000,cái,128040,0,128040,1,128040,0,128040,0,128040,0
Cặp lồng cơm Glitter nhỏ,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308505122,4549308505122,Có,450000,500000,500000,550000,500000,500000,cái,450000,0,450000,0,450000,0,450000,0,450000,0
Cặp lồng cơm Glitter lớn,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308505146,4549308505146,Có,500000,580000,580000,650000,580000,550000,cái,500000,0,500000,0,500000,0,500000,0,500000,0
Hộp đựng thực phẩm 1.2L,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308513851,4549308513851,Có,157300,170000,170000,190000,170000,165000,cái,157300,0,157300,3,157300,0,157300,0,157300,0
Nồi men Pearl Life màu đỏ 20cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308514452,4549308514452,Có,350000,410000,410000,580000,410000,420000,cái,350000,0,350000,0,350000,0,350000,0,350000,0
Thớt nhựa kháng khuẩn độ dày 1cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308515299,4549308515299,Có,98800,115000,110000,150000,115000,120000,Cái,98800,2,98800,3,98800,3,98800,0,98800,0
Thớt nhựa kháng khuẩn cỡ trung độ dày 1cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308515305,4549308515305,Có,139750,155000,150000,200000,155000,155000,cái,139750,2,139750,1,139750,3,139750,0,139750,0
Thớt nhựa kháng khuẩn cỡ to độ dày 1cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308515312,4549308515312,Có,162500,180000,180000,250000,180000,180000,Cái,162500,2,162500,2,162500,3,162500,0,162500,0
"Thớt nhựa kháng khuẩn độ dày 1,3cm",Sản phẩm thường,Hàng gia dụng nhóm 1,4549308515336,4549308515336,Có,149500,154000,154000,230000,154000,164000,Cái,149500,2,149500,2,149500,3,149500,0,149500,0
"Thớt nhựa kháng khuẩn cỡ trung độ dày 1,3cm",Sản phẩm thường,Hàng gia dụng nhóm 1,4549308515343,4549308515343,Có,206050,230000,230000,310000,230000,230000,Cái,206050,3,206050,4,206050,2,206050,0,206050,0
"Thớt nhựa kháng khuẩn cỡ to độ dày 1,3cm",Sản phẩm thường,Hàng gia dụng nhóm 1,4549308515350,4549308515350,Có,239200,250000,250000,360000,250000,250000,Cái,239200,3,239200,2,239200,2,239200,0,239200,0
"Hộp cơm giữ nhiệt 3 tầng kèm muỗng đũa, túi",Sản phẩm thường,Hàng gia dụng nhóm 1,4549308515459,4549308515459,Có,415470,450000,450000,560000,450000,520000,cái,415470,0,415470,0,415470,0,415470,0,415470,0
Chảo New Chaco 20cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308516616,4549308516616,Có,270000,295000,295000,380000,295000,310000,cái,270000,0,270000,0,270000,0,270000,0,270000,0
Chảo New Chaco 24cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308516623,4549308516623,Có,370000,390000,390000,530000,390000,400000,cái,370000,0,370000,0,370000,0,370000,0,370000,0
Chảo New Chaco 26cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308516630,4549308516630,Có,400000,420000,420000,580000,420000,450000,cái,400000,1,400000,0,400000,1,400000,0,400000,0
Chảo New Chaco 28cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308516647,4549308516647,Có,440000,460000,460000,630000,460000,490000,cái,440000,0,440000,0,440000,0,440000,0,440000,0
Chảo New Chaco 28cm lòng sâu,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308516654,4549308516654,Có,460000,480000,480000,660000,480000,500000,cái,460000,0,460000,0,460000,0,460000,0,460000,0
Nồi nấu inox kèm nắp Pearl 14cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308518818,4549308518818,Có,338030,350000,350000,460000,350000,360000,cái,338030,0,338030,1,338030,0,338030,0,338030,0
Nồi nấu inox kèm nắp Pearl 16cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308518825,4549308518825,Có,380490,410000,410000,510000,410000,420000,cái,380490,0,380490,0,380490,0,380490,0,380490,0
Nồi nấu inox kèm nắp Pearl 18cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308518832,4549308518832,Có,385550,405000,405000,520000,405000,410000,cái,385550,0,385550,1,385550,0,385550,0,385550,0
Nồi nấu inox kèm nắp Pearl 20cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308518849,4549308518849,Có,492800,520000,520000,600000,520000,530000,cái,492800,0,492800,1,492800,0,492800,0,492800,0
Nồi nấu inox kèm nắp Pearl 22cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308518856,4549308518856,Có,539110,550000,550000,660000,550000,555000,cái,539110,0,539110,2,539110,0,539110,0,539110,0
Quánh inox 14cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308518863,4549308518863,Có,267300,285000,285000,350000,285000,290000,cái,267300,0,267300,0,267300,0,267300,0,267300,0
"Bình trà Table Pot 1 Lít nóng, lạnh hai chiều",Sản phẩm thường,Hàng gia dụng nhóm 1,4549308519679,4549308519679,Có,480000,520000,520000,650000,520000,530000,Cái,480000,0,480000,0,480000,0,480000,0,480000,0
Hộp giữ nhiệt Sakura 270ml,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308521368,4549308521368,Có,245600,270000,270000,320000,270000,280000,Cái,245600,0,245600,0,245600,0,245600,0,245600,0
Phích giữ nhiệt bằng thép 1.5L màu trắng,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308523355,4549308523355,Có,354250,409000,409000,550000,409000,420000,Cái,354250,0,354250,2,354250,0,354250,0,354250,0
Phích giữ nhiệt bằng thép 1.5L màu hồng,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308523379,4549308523379,Có,354250,409000,409000,550000,409000,420000,Cái,354250,2,354250,0,354250,0,354250,0,354250,0
Bộ thau rổ úp chén bát kèm nắp,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308523553,4549308523553,Có,304040,320000,315000,350000,320000,320000,cái,304040,0,304040,0,304040,0,304040,0,304040,0
Bình giữ nhiệt Refres 500ml,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308524239,4549308524239,Có,149500,173000,173000,230000,173000,180000,Cái,149500,4,149500,7,149500,4,149500,0,149500,0
Chảo IH Parrilla,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308524987,4549308524987,Có,280000,320000,320000,400000,320000,330000,Cái,280000,0,280000,0,280000,0,280000,0,280000,0
Hộp đựng khóa chặt 600ml,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308526189,4549308526189,Có,243980,245000,245000,280000,245000,235000,cái,243980,0,243980,0,243980,0,243980,0,243980,0
Hộp đựng có khóa chặt 800ml,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308526196,4549308526196,Có,256520,265000,265000,295000,265000,270000,cái,256520,0,256520,0,256520,0,256520,0,256520,0
Hộp đựng khóa chặt 1.1L,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308526202,4549308526202,Có,277090,310000,310000,380000,310000,315000,cái,277090,0,277090,0,277090,0,277090,0,277090,0
Chảo Jewel Marble 28cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308526691,4549308526691,Có,370000,410000,410000,550000,410000,410000,Cái,370000,0,370000,0,370000,0,370000,0,370000,0
"Bình ủ cháo kèm thìa Pearl Lilfe (400ml, màu xanh navy)",Sản phẩm thường,Hàng gia dụng nhóm 1,4549308533293,4549308533293,Có,263250,290000,285000,400000,290000,300000,Cái,263250,2,263250,2,263250,7,263250,0,263250,0
"Bình ủ cháo kèm thìa Pearl Lilfe (400ml, màu vàng kem)",Sản phẩm thường,Hàng gia dụng nhóm 1,4549308533309,4549308533309,Có,263250,290000,290000,405000,290000,300000,Cái,263250,3,263250,3,263250,8,263250,0,263250,0
"Bình ủ cháo kèm thìa Pearl Lilfe (400ml, màu đỏ)",Sản phẩm thường,Hàng gia dụng nhóm 1,4549308533316,4549308533316,Có,263250,290000,285000,400000,290000,300000,Cái,263250,4,263250,3,263250,6,263250,0,263250,0
Hộp cơm giữ nhiệt 3 ngăn Keeps - Xanh Navy,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308533354,4549308533354,Có,389700,420000,420000,500000,420000,440000,Cái,389700,0,389700,0,389700,0,389700,0,389700,0
Hộp cơm giữ nhiệt 3 ngăn Keeps - Màu kem,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308533361,4549308533361,Có,389700,410000,410000,500000,410000,440000,Cái,389700,0,389700,0,389700,0,389700,0,389700,0
Hộp cơm giữ nhiệt 3 ngăn Keeps - Đỏ,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308533378,4549308533378,Có,389700,410000,410000,500000,410000,445000,Cái,389700,0,389700,0,389700,0,389700,0,389700,0
Hộp cơm giữ nhiệt 3 ngăn Keeps - Vàng,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308533385,4549308533385,Có,389700,410000,410000,500000,410000,435000,Cái,389700,0,389700,0,389700,0,389700,0,389700,0
Nồi 26cm Stew Pot IH,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308533668,4549308533668,Có,300000,350000,350000,500000,350000,360000,Cái,300000,0,300000,0,300000,0,300000,0,300000,0
Nồi Stew Pot đỏ 30cm ,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308533675,4549308533675,Có,850000,900000,900000,1050,900000,910000,Cái,850000,1,850000,0,850000,0,850000,0,850000,0
Bình nước Charger 2.2L,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308537505,4549308537505,Có,700000,800000,750000,1000,800000,850000,Cái,700000,1,700000,0,700000,0,700000,0,700000,0
Chảo YUKIHIRA 18cm ,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308538328,4549308538328,Có,220000,250000,250000,350000,250000,255000,Cái,220000,0,220000,0,220000,0,220000,0,220000,0
Chảo Wok 20cm IH ,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308538335,4549308538335,Có,230000,270000,270000,350000,270000,280000,Cái,230000,0,230000,0,230000,0,230000,0,230000,0
Chảo YUKIHIRA 24cm ,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308538359,4549308538359,Có,300000,380000,380000,450000,380000,405000,Cái,300000,0,300000,0,300000,0,300000,0,300000,0
Chảo Day Use 20cm IH,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308540161,4549308540161,Có,250000,280000,280000,380000,280000,290000,Cái,250000,0,250000,0,250000,0,250000,0,250000,0
Nồi Stew Pot IH 30cm ,Sản phẩm thường,Hàng gia dụng nhóm 1,4549308542677,4549308542677,Có,800000,870000,850000,1050,870000,900000,Cái,800000,0,800000,1,800000,0,800000,0,800000,0
Bình nước giữ nhiệt CAINZ 2.9L,Sản phẩm thường,Hàng gia dụng nhóm 1,4549509157137,4549509157137,Có,620000,680000,680000,800000,680000,700000,Cái,620000,0,620000,0,620000,0,620000,0,620000,0
Chảo Diamond Coat 20cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549777508310,4549777508310,Có,240000,290000,290000,350000,290000,300000,Cái,240000,0,240000,0,240000,0,240000,0,240000,0
Chảo Diamond Coat IH 28cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549777508334,4549777508334,Có,300000,400000,400000,500000,400000,410000,Cái,300000,1,300000,0,300000,2,300000,0,300000,0
8716-Thảm đá Bath Mat 39x60x0.9cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4549777508716,4549777508716,Có,285000,300000,300000,450000,300000,310000,Cái,285000,0,285000,0,285000,0,285000,0,285000,0
Bình ủ cháo Thermos 300ml,Sản phẩm thường,Hàng gia dụng nhóm 1,4549813041214,4549813041214,Có,450000,480000,480000,750000,480000,500000,Cái,450000,1,450000,0,450000,0,450000,0,450000,0
Lò vi sóng Hitachi MRO-SS8R 31L,Sản phẩm thường,Hàng gia dụng nhóm 1,4549873001210,4549873001210,Có,8600,9000,9000,10500,9000,9100,cái,8600,1,8600,1,8600,1,8600,0,8600,0
Nồi cơm Hitachi 1.8L- RZ-AG18MR,Sản phẩm thường,Hàng gia dụng nhóm 1,4549873001500,4549873001500,Có,6550,7600,7600,8500,7600,7650,cái,6550,0,6550,0,6550,0,6550,0,6550,0
Nồi cơm Hitachi RZ-A18KSM-T 1.8L,Sản phẩm thường,Hàng gia dụng nhóm 1,4549873018003,4549873018003,Có,5800,6200,6100,8000,6200,6250,Cái,5800,0,5800,0,5800,0,5800,0,5800,0
Nồi cơm Hitachi 1.8L AV180M,Sản phẩm thường,Hàng gia dụng nhóm 1,4549873028705,4549873028705,Có,8100,8600,8600,10300,8600,8650,Cái,8100,0,8100,1,8100,1,8100,0,8100,0
8712-Nồi cơm Hitachi 1.8L RZ-AV180M-W ,Sản phẩm thường,Hàng gia dụng nhóm 1,4549873028712,4549873028712,Có,7000,7500,7400,9000,7500,7600,Cái,7000,0,7000,1,7000,1,7000,0,7000,0
Nồi cơm Hitachi RZ-AG10M-T,Sản phẩm thường,Hàng gia dụng nhóm 1,4549873032108,4549873032108,Có,4200,4500,4500,6000,4500,4700,cái,4200,0,4200,0,4200,0,4200,0,4200,0
Nồi cơm Hitachi RZ-AG18MT 1.8L,Sản phẩm thường,Hàng gia dụng nhóm 1,4549873032122,4549873032122,Có,5500,6200,6200,7500,6200,6250,Cái,5500,0,5500,0,5500,0,5500,0,5500,0
Nồi cơm Hitachi RZ-AG18MR 1.8L,Sản phẩm thường,Hàng gia dụng nhóm 1,4549873032139,4549873032139,Có,5500,6200,6200,7500,6200,6250,Cái,5500,0,5500,0,5500,0,5500,0,5500,0
4188-Máy lọc không khí và tạo ẩm Hitachi EP-NVG90,Sản phẩm thường,Hàng gia dụng nhóm 1,4549873034188,4549873034188,Có,9000,10300,10000,10500,10300,10500,Cái,9000,0,9000,0,9000,0,9000,0,9000,0
3645-Nồi cơm Hitachi 1.8L RZ-BG18M-T,Sản phẩm thường,Hàng gia dụng nhóm 1,4549873063645,4549873063645,Có,6000,6600,6500,8500,6600,6700,Cái,6000,1,6000,0,6000,1,6000,0,6000,0
5236-Tủ lạnh Hitachi R-XG56J 555 lít,Sản phẩm thường,Hàng gia dụng nhóm 1,4549873065236,4549873065236,Có,45000,49500,49000,55000,49500,50000,Cái,45000,0,45000,1,45000,0,45000,0,45000,0
Tủ lạnh Hitachi 430 lít ( Xám trắng),Sản phẩm thường,Hàng gia dụng nhóm 1,4549873065359,4549873065359,Có,39000,41000,40500,45000,41000,,Cái,39000,0,39000,0,39000,0,39000,0,39000,0
Tủ lạnh Hitachi 430 lít ( Xám đậm),Sản phẩm thường,Hàng gia dụng nhóm 1,4549873065366,4549873065366,Có,39000,41500,41000,48000,41500,42000,Cái,39000,0,39000,0,39000,0,39000,0,39000,0
Tủ lạnh Hitachi R-WX62K(X) xanh đen tráng gương,Sản phẩm thường,Hàng gia dụng nhóm 1,4549873073613,4549873073613,Có,63500,,,75000,,,Cái,63500,0,63500,1,63500,0,63500,0,63500,0
Tủ lạnh Hitachi R-WX74K-X,Sản phẩm thường,Hàng gia dụng nhóm 1,4549873073620,4549873073620,Có,76000,78500,78000,87500,78500,79000,Cái,76000,0,76000,0,76000,1,76000,0,76000,0
Máy lạnh Panasonic CU-F228C 1HP,Sản phẩm thường,Hàng gia dụng nhóm 1,4549980005187,4549980005187,Có,13500,14300,14000,16500,14300,14500,Cái,13500,1,13500,1,13500,2,13500,0,13500,0
Nồi cơm Panasonic 1L SR-HVD1070-W,Sản phẩm thường,Hàng gia dụng nhóm 1,4549980033777,4549980033777,Có,3800,4400,4400,5500,4400,4450,Cái,3800,0,3800,0,3800,0,3800,0,3800,0
Nồi cơm Panasonic SR-PA108-K 1.0L,Sản phẩm thường,Hàng gia dụng nhóm 1,4549980042106,4549980042106,Có,6000,6500,6300,8000,6500,6600,Cái,6000,0,6000,0,6000,0,6000,0,6000,0
Nồi cơm Panasonic 1.8L SR-PA188-K ,Sản phẩm thường,Hàng gia dụng nhóm 1,4549980042151,4549980042151,Có,8500,9100,9000,10500,9100,9200,Cái,8500,0,8500,0,8500,0,8500,0,8500,0
Máy lọc nước tạo độ PH  Panasonic TK-HS92-S,Sản phẩm thường,Hàng gia dụng nhóm 1,4549980047804,4549980047804,Có,37000,39300,39000,42000,39300,39500,cái,37000,2,37000,0,37000,1,37000,0,37000,0
