Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
Lươn nhật Unagi,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00033,00033,Có,900000,980000,960000,1250,980000,100000,kg,900000,1,900000,0,900000,0,900000,0,900000,0
Cherry Vàng Size 9.5 ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00034,00034,Có,290000,600000,600000,370000,600000,600000,Kg,290000,0,290000,0,290000,0,290000,0,290000,0
Táo Fuji Nhật size 28,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00035,00035,Có,182000,220000,210000,280000,220000,230000,kg(10),182000,0,182000,0,182000,0,182000,0,182000,0
Cam Cara Mỹ (thùng 9kg),Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00036,00036,Có,94444,105000,100000,130000,105000,110000,Kg,94444,5,94444,1,94444,0,94444,0,94444,0
Táo Queen size 30,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00037,00037,Có,88235,1850,1850,140000,1850,1900,Kg,88235,0,88235,0,88235,0,88235,0,88235,0
Gừng chua,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00038,00038,Có,140000,155000,150000,180000,155000,160000,kg,140000,1,140000,0,140000,0,140000,0,140000,0
Bào ngư  9 con/1kg,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00039,00039,Có,1020,600000,600000,1450,600000,610000,Kg,1020,0,1020,0,1020,0,1020,0,1020,0
Kiwi vàng New Zealand ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00040,00040,Có,175000,165000,165000,250000,165000,170000,Kg(3),175000,2,175000,0,175000,3,175000,0,175000,0
Trứng tôm Ebiko,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00041,00041,Có,560000,320000,320000,850000,320000,320000,Kg,560000,4,560000,0,560000,0,560000,0,560000,0
Bạch tuộc Sashimi,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00042,00042,Có,850000,950000,950000,1100,950000,970000,kg,850000,0,850000,0,850000,0,850000,0,850000,0
Hồng New Zealand size 12,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00043,00043,Có,211111,240000,240000,300000,240000,250000,Kg,211111,0,211111,0,211111,0,211111,0,211111,0
Cá đắng AYU,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00044,00044,Có,500000,530000,530000,610000,530000,550000,Kg,500000,0,500000,0,500000,0,500000,0,500000,0
Nho đỏ Úc,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00045,00045,Có,124000,190000,190000,220000,190000,200000,Kg,124000,0,124000,0,124000,0,124000,0,124000,0
Táo Orin xanh Nhật size 28,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00046,00046,Có,250000,290000,280000,350000,290000,300000,Kg(10),250000,0,250000,0,250000,0,250000,0,250000,0
Cá hồi nguyên con,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00047,00047,Có,380000,390000,390000,410000,390000,390000,Kg,380000,0,380000,0,380000,0,380000,0,380000,0
Còi sò điệp Hotate Itayagai ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00048,00048,Có,1050,1200,1150,1350,1200,1220,Kg,1050,13,1050,2,1050,0,1050,0,1050,0
Nho Shine Muscat Hàn Quốc,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00049,00049,Có,575000,290000,290000,700000,290000,280000,Kg,575000,0,575000,0,575000,0,575000,0,575000,0
Thanh cua Kanikama ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00050,00050,Có,732000,820000,820000,980000,820000,850000,Kg,732000,0,732000,0,732000,0,732000,0,732000,0
Cá mòi Sardine ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00051,00051,Có,165000,185000,185000,250000,185000,190000,Kg,165000,0,165000,0,165000,0,165000,0,165000,0
Đầu cá hồi làm sạch,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00052,00052,Có,50000,65000,65000,80000,65000,55000,Kg,50000,4,50000,0,50000,0,50000,0,50000,0
Nho đen Nam Phi,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00053,00053,Có,122000,180000,180000,230000,180000,190000,Kg,122000,0,122000,0,122000,0,122000,0,122000,0
Táo Kinsei Nhật bản,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00054,00054,Có,250000,275000,270000,350000,275000,280000,kg,250000,0,250000,0,250000,0,250000,0,250000,0
Mù tạt bột Kinjirushi ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00055,00055,Có,450000,580000,580000,650000,580000,600000,kg,450000,1,450000,0,450000,0,450000,0,450000,0
Trứng cá trích Kazunoko,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00056,00056,Có,1700,1800,1800,1980,1800,1850,gói,1700,0,1700,0,1700,0,1700,0,1700,0
Cua Alaska,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00057,00057,Có,1500,1550,1550,1600,1550,1600,Kg,1500,0,1500,0,1500,0,1500,0,1500,0
Cherry Mỹ size 8.5,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00058,00058,Có,330000,375000,370000,370000,375000,380000,Kg,330000,0,330000,0,330000,0,330000,0,330000,0
Cherry Úc size 26,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00059,00059,Có,280000,290000,290000,550000,290000,290000,Kg,280000,0,280000,0,280000,0,280000,0,280000,0
Cherry Mỹ size 9.5,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00060,00060,Có,340000,320000,320000,450000,320000,320000,Kg,340000,0,340000,0,340000,0,340000,0,340000,0
Gindara cá tuyết,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00061,00061,Có,840000,1250,1250,1000,1250,1280,Kg,840000,0,840000,0,840000,0,840000,0,840000,0
Cherry Mỹ size 9,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00062,00062,Có,360000,370000,360000,410000,370000,360000,Kg,360000,0,360000,1,360000,0,360000,0,360000,0
Trứng cá chuồn cam Tobikko,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00063,00063,Có,810000,900000,900000,1400,900000,920000,Kg,810000,9,810000,1,810000,0,810000,0,810000,0
Cá trích ép trứng vàng Akuruhi Komuchi,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00064,00064,Có,700000,730000,720000,950000,730000,740000,Kg,700000,26,700000,0,700000,0,700000,0,700000,0
Cá trích ép trứng xanh Wasabi Komuchi,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00065,00065,Có,650000,750000,730000,950000,750000,760000,Kg,650000,7,650000,1,650000,0,650000,0,650000,0
Cá trích ép trứng đỏ Nissin Komuchi,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00066,00066,Có,700000,1050,1050,950000,1050,1070,Kg,700000,9,700000,1,700000,0,700000,0,700000,0
Đậu nành Adaname,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00067,00067,Có,140000,100000,100000,200000,100000,105000,Kg,140000,0,140000,0,140000,0,140000,0,140000,0
Mang cá tuyết Mero Kama,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00068,00068,Có,1300,1450,1450,1650,1450,1450,Kg,1300,0,1300,0,1300,0,1300,0,1300,0
Bào Ngư Awabi,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00069,00069,Có,1800,2500,2500,2500,2500,2550,Kg,1800,0,1800,0,1800,0,1800,0,1800,0
Sò điệp Kaibashira,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00070,00070,Có,1050,1180,1150,1400,1180,1200,Kg,1050,0,1050,0,1050,0,1050,0,1050,0
Mù tạt tươi Kaneku,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00071,00071,Có,453000,800000,800000,650000,800000,850000,Kg,453000,1,453000,6,453000,0,453000,0,453000,0
Mang cá Hamachi ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00072,00072,Có,900000,1050,1050,1250,1050,1050,Kg,900000,0,900000,0,900000,0,900000,0,900000,0
Hàu Sữa Nhật,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00073,00073,Có,500000,460000,460000,800000,460000,500000,Kg,500000,0,500000,0,500000,0,500000,0,500000,0
Nho đen ngón tay Úc,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00074,00074,Có,142000,260000,260000,250000,260000,270000,Kg,142000,0,142000,0,142000,0,142000,0,142000,0
Trứng cá chuồn đen Tobiko,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00075,00075,Có,1200,1300,1300,1400,1300,1350,Kg,1200,2,1200,0,1200,0,1200,0,1200,0
Mù tạt bột  Ishito ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00076,00076,Có,270000,310000,310000,450000,310000,330000,Kg,270000,0,270000,0,270000,0,270000,0,270000,0
Nho VIP tem vàng Nhật ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00079,00079,Có,1020,1150,1100,1400,1150,1200,kg,1020,0,1020,0,1020,1,1020,0,1020,0
Dưa lưới Fuji ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00080,00080,Có,240000,260000,260000,320000,260000,270000,Kg,240000,0,240000,0,240000,0,240000,0,240000,0
Lê Nam Phi,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00081,00081,Có,62400,75000,75000,120000,75000,85000,Kg,62400,0,62400,0,62400,0,62400,0,62400,0
Hồng Nhật Chocolate,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00082,00082,Có,514000,550000,550000,650000,550000,580000,Kg,514000,0,514000,0,514000,0,514000,0,514000,0
Hàu Nguyên Vỏ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00083,00083,Có,700000,320000,320000,980000,320000,330000,Kg,700000,0,700000,0,700000,0,700000,0,700000,0
Khoai lang Nhật ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00084,00084,Có,230000,250000,250000,300000,250000,260000,Kg,230000,0,230000,0,230000,0,230000,0,230000,0
Táo Organic Mỹ ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00085,00085,Có,166666,200000,200000,250000,200000,210000,Kg,166666,0,166666,0,166666,0,166666,0,166666,0
Hồng đen nhật ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00086,00086,Có,360000,420000,420000,500000,420000,430000,Kg,360000,0,360000,0,360000,0,360000,0,360000,0
Táo Sekai Ichi  Nhật ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00087,00087,Có,370000,420000,410000,480000,420000,430000,Kg,370000,0,370000,0,370000,0,370000,0,370000,0
Dưa lưới Fuji Nhật ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00088,00088,Có,817000,870000,870000,980000,870000,900000,Kg,817000,0,817000,0,817000,0,817000,0,817000,0
Hồng tem đen ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00090,00090,Có,360000,400000,400000,500000,400000,420000,Kg,360000,0,360000,0,360000,0,360000,0,360000,0
Cherry Mỹ size 9 nguyên thùng ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00095,00095,Có,1850,1350,1330,2050,1350,1370,Thùng,1850,0,1850,0,1850,0,1850,0,1850,0
Na dai đà Loan ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00097,00097,Có,310000,,,450000,,,Kg,310000,0,310000,5,310000,0,310000,0,310000,0
Cherry Hoa Anh Đào (Nguyên thùng),Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),00099,00099,Có,1350,,,1650,,,Thùng,1350,0,1350,0,1350,0,1350,0,1350,0
Hồng dẻo Hàn Quốc 10 trái,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),0112212,0112212,Có,250000,280000,280000,250000,280000,295000,hộp,250000,0,250000,0,250000,0,250000,0,250000,0
Kem Haagen-Dazs,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),0123456,0123456,Có,40000,500000,500000,60000,500000,500000,Hộp,40000,0,40000,0,40000,0,40000,0,40000,0
0210-Mì Udon Sanuki,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),0210,0210,Có,28000,32000,32000,40000,32000,35000,Gói,28000,13,28000,4,28000,0,28000,0,28000,0
0016-Việt quất Organic Rainier ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),033383222325,033383222325,Có,58334,72000,70000,100000,72000,75000,Hộp(12),58334,0,58334,0,58334,0,58334,0,58334,0
Nho Ngón Tay Đen Sweet Sapphire,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),074,074,Có,216666,250000,250000,350000,250000,260000,Kg,216666,0,216666,0,216666,0,216666,0,216666,0
Shiro Miso đậu nành 1kg,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),074410269807,074410269807,Có,120000,140000,140000,190000,140000,150000,gói,120000,0,120000,0,120000,0,120000,0,120000,0
0180-Thanh cua 500g ShiraKiKu,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),074410920180,074410920180,Có,110000,120000,120000,200000,120000,120000,Gói,110000,0,110000,0,110000,0,110000,0,110000,0
0888-Mì Udon 2 Vắt,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),100888,100888,Có,40000,50000,50000,80000,50000,32000,Gói,40000,0,40000,0,40000,0,40000,0,40000,0
0889-Mì Udon 3 vắt,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),100889,100889,Có,60000,65000,65000,120000,65000,75000,Gói,60000,0,60000,0,60000,0,60000,0,60000,0
Hàu Nhật ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),1009,1009,Có,90000,100000,100000,150000,100000,100000,Con,90000,0,90000,0,90000,0,90000,0,90000,0
1231-Hào tẩm bột Kaki Furai 240g ( 8 con),Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),191231,191231,Có,200000,220000,220000,250000,220000,230000,Gói,200000,0,200000,0,200000,0,200000,0,200000,0
0026-Lê Hàn Quốc Fresh Pear,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),192215000026,192215000026,Có,106250,265000,,150000,265000,,Hộp,106250,0,106250,0,106250,0,106250,0,106250,0
Thịt bò WAGYU - A3 lát nướng,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),200030,200030,Có,4160,5100,5100,5900,5100,5250,kg,4160,0,4160,0,4160,0,4160,0,4160,0
Thịt bò WAGYU - A3 set 100g,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),200031,200031,Có,330000,350000,350000,479000,350000,380000,kg,330000,0,330000,0,330000,0,330000,0,330000,0
Hồng một nắng Hàn Quốc ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),200145,200145,Có,190000,250000,250000,290000,250000,255000,Hộp (30),190000,0,190000,0,190000,0,190000,0,190000,0
7071-Sò đỏ 1kg,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),2100000957071,2100000957071,Có,600000,650000,650000,800000,650000,680000,Gói,600000,0,600000,0,600000,0,600000,0,600000,0
Dâu đỏ Sakihime Nhật  ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),25697,25697,Có,300000,350000,350000,450000,350000,330000,Hộp ,300000,0,300000,0,300000,0,300000,0,300000,0
8951-Pate Tôm sú ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),258951,258951,Có,244000,260000,260000,50000,260000,265000,Hộp,244000,0,244000,0,244000,0,244000,0,244000,0
Kem Lotte 2v mochi mini Yukimi Daifuku,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),45116568,45116568,Có,24000,25000,25000,33000,25000,27000,Hộp(25),24000,36,24000,34,24000,56,24000,0,24000,0
Quýt Nhật vĩ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),4515484,4515484,Có,192000,35000,35000,250000,35000,35000,Hộp,192000,0,192000,0,192000,0,192000,0,192000,0
Kem Shiroi Taiyaki,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),4521354083120,4521354083120,Có,28050,32000,30000,40000,32000,33000,Cây (60),28050,13,28050,11,28050,4,28050,0,28050,0
1012-Kem trà xanh Capri Gelateria,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),4522024051012,4522024051012,Có,88000,20000,20000,20000,20000,20000,Hộp,88000,0,88000,0,88000,0,88000,0,88000,0
1029-Kem hạnh nhân Capri Gelateria,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),4522024051029,4522024051029,Có,88000,20000,20000,20000,20000,20000,Hộp,88000,0,88000,0,88000,0,88000,0,88000,0
1067-Kem dâu Capri Gelateria ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),4522024051067,4522024051067,Có,88000,20000,20000,20000,20000,20000,Hộp,88000,0,88000,0,88000,0,88000,0,88000,0
1135-Kem quế Capri Gelateria,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),4522024051135,4522024051135,Có,88000,98000,98000,20000,98000,100000,Hộp,88000,0,88000,0,88000,0,88000,0,88000,0
Nho mẫu đơn Nhật,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),452288,452288,Có,671429,160000,160000,850000,160000,165000,Chùm,671429,0,671429,0,671429,0,671429,0,671429,0
2289Y-Nho mẫu đơn Hàn Quốc,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),452289,452289,Có,575000,550000,550000,850000,550000,500000,Chùm,575000,0,575000,0,575000,0,575000,0,575000,0
1146-Hồng trái một nắng Nhật ,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),4562378121146,4562378121146,Có,92000,100000,100000,110000,100000,105000,Trái,92000,0,92000,0,92000,0,92000,0,92000,0
2081-Kem sữa chua hoa quả vị đào Gelacho 90ml,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),4580347792081,4580347792081,Có,100000,110000,110000,50000,110000,115000,Hộp,100000,0,100000,0,100000,0,100000,0,100000,0
0024-Gừng hồng ngâm chua Amazu Soga 1kg,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),4582100370024,4582100370024,Có,85000,100000,100000,150000,100000,105000,Gói,85000,31,85000,0,85000,0,85000,0,85000,0
8983-Hồng sấy Hàn Quốc hộp ( lock 2),Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),458983,458983,Có,520000,550000,550000,680000,550000,560000,hộp(10),520000,0,520000,0,520000,0,520000,0,520000,0
Kem cây pudding Đài Loan,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),4710122042425,4710122042425,Có,28000,32000,31000,45000,32000,32000,Cây (30),28000,22,28000,20,28000,51,28000,0,28000,0
Kem đậu đỏ Đài Loan 80g,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),4710122204113,4710122204113,Có,28000,32000,31000,45000,32000,33000,Cây,28000,37,28000,59,28000,12,28000,0,28000,0
Kem cây viên khoai môn Đài Loan,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),4710122204908,4710122204908,Có,28000,32000,31000,45000,32000,32000,Cây (24),28000,50,28000,17,28000,54,28000,0,28000,0
Kem trân châu đường đen Boba,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),4710122204960,4710122204960,Có,30000,42000,42000,50000,42000,42000,Cây,30000,65,30000,93,30000,139,30000,0,30000,0
Kem trứng muối trân châu Đài Loan,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),4710131192814,4710131192814,Có,22500,26000,25000,35000,26000,27000,Cây,22500,56,22500,65,22500,71,22500,0,22500,0
Kem bánh dứa Pineapple Cake,Sản phẩm thường,Thực phẩm (Tươi sống + đông lạnh),4710131196515,4710131196515,Có,30000,34000,33000,45000,34000,35000,Hộp(3),30000,29,30000,33,30000,23,30000,0,30000,0
