Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
Nước hoa Chanel COCO 100ml,Sản phẩm thường,KCN - Nước hoa,3145891165203,3145891165203,Có,2600,3000,3000,3500,3000,3000,chai,2600,0,2600,0,2600,0,2600,0,2600,0
Nước Hoa Chanel Coco Made Moiselle 100ml,Sản phẩm thường,KCN - Nước hoa,3145891166606,3145891166606,Có,2800,3050,3050,3850,3050,3100,chai,2800,0,2800,0,2800,0,2800,0,2800,0
Nước hoa Chanel N019,Sản phẩm thường,KCN - Nước hoa,3145891194708,3145891194708,Có,2200,2650,2650,3150,2650,2700,chai,2200,0,2200,0,2200,0,2200,0,2200,0
Nước Hoa Chanel Gabrielle 100ml,Sản phẩm thường,KCN - Nước hoa,3145891205251,3145891205251,Có,3280,3550,3550,3950,3550,3700,Chai,3280,0,3280,0,3280,0,3280,0,3280,0
Nước hoa Chanel Platium Egoiste 50ml ,Sản phẩm thường,KCN - Nước hoa,3145891244502,3145891244502,Có,1950,2200,2150,2700,2200,2250,Chai,1950,0,1950,0,1950,1,1950,0,1950,0
Nước hoa Chanel Chance AEU Tendre 100ml,Sản phẩm thường,KCN - Nước hoa,3145891263206,3145891263206,Có,2480,2700,2700,3000,2700,2850,Chai,2480,0,2480,0,2480,0,2480,0,2480,0
Nước hoa Chanel Chane hồng 50ml ,Sản phẩm thường,KCN - Nước hoa,3145891264203,3145891264203,Có,2180,2400,2400,2750,2400,2450,Chai,2180,0,2180,0,2180,0,2180,0,2180,0
Nước hoa Chanel Chance 100ml,Sản phẩm thường,KCN - Nước hoa,3145891264609,3145891264609,Có,2650,3100,3100,3400,3100,3200,chai,2650,0,2650,0,2650,0,2650,0,2650,0
Nước Hoa Chanel chance hồng 150ml,Sản phẩm thường,KCN - Nước hoa,3145891264906,3145891264906,Có,2800,3200,3200,3650,3200,3300,Chai,2800,1,2800,0,2800,1,2800,0,2800,0
Xịt thơm cơ thể Chanel Chance Eau Fraiche 100ml,Sản phẩm thường,KCN - Nước hoa,3145891268102,3145891268102,Có,1300,1450,1450,1650,1450,1480,Chai,1300,0,1300,0,1300,0,1300,0,1300,0
Nước hoa Chanel Chance 150ml,Sản phẩm thường,KCN - Nước hoa,3145891364705,3145891364705,Có,2800,3450,3450,3650,3450,3500,Chai,2800,0,2800,3,2800,2,2800,0,2800,0
Nước Hoa Givenchy 100ml,Sản phẩm thường,KCN - Nước hoa,3274870152566,3274870152566,Có,1050,1250,1250,1500,1250,1300,chai,1050,0,1050,0,1050,2,1050,0,1050,0
0146-Nước hoa Dior Sauvage 100ml,Sản phẩm thường,KCN - Nước hoa,3348901250146,3348901250146,Có,1950,2100,2050,2650,2100,2150,chai,1950,0,1950,0,1950,0,1950,0,1950,0
Nước Hoa Paco Rabanne 80ml,Sản phẩm thường,KCN - Nước hoa,3349668528677,3349668528677,Có,2050,2400,2400,2700,2400,2450,chai,2050,0,2050,0,2050,0,2050,0,2050,0
Nước hoa Lanvin 30ml,Sản phẩm thường,KCN - Nước hoa,3386460010412,3386460010412,Có,550000,700000,700000,800000,700000,700000,chai,550000,0,550000,0,550000,0,550000,0,550000,0
8409-Nước hoa Cassandra Rose Intense 100ml,Sản phẩm thường,KCN - Nước hoa,3430750038409,3430750038409,Có,525000,600000,600000,800000,600000,620000,chai,525000,0,525000,0,525000,0,525000,0,525000,0
2949-Nước hoa Cassandra Rose Blanches 100ml,Sản phẩm thường,KCN - Nước hoa,3430750042949,3430750042949,Có,525000,600000,600000,800000,600000,610000,chai,525000,1,525000,0,525000,0,525000,0,525000,0
8597-Nước hoa Cassandra Rose Jasmin 100ml,Sản phẩm thường,KCN - Nước hoa,3430750078597,3430750078597,Có,525000,600000,600000,800000,600000,620000,chai,525000,0,525000,0,525000,0,525000,0,525000,0
4468-Nước hoa Petite Jeanne Happy 30ml,Sản phẩm thường,KCN - Nước hoa,3430750154468,3430750154468,Có,320000,380000,380000,500000,380000,400000,chai,320000,0,320000,0,320000,0,320000,0,320000,0
4482-Nước hoa Petite Jeanne Smile 30ml,Sản phẩm thường,KCN - Nước hoa,3430750154482,3430750154482,Có,320000,380000,380000,500000,380000,400000,chai,320000,1,320000,0,320000,0,320000,0,320000,0
4505-Nước hoa Petite Jeanne Dream 30ml,Sản phẩm thường,KCN - Nước hoa,3430750154505,3430750154505,Có,320000,380000,380000,500000,380000,400000,chai,320000,0,320000,0,320000,0,320000,0,320000,0
4529-Nước hoa Petite Jeanne Friend 30ml,Sản phẩm thường,KCN - Nước hoa,3430750154529,3430750154529,Có,320000,380000,380000,500000,380000,400000,chai,320000,0,320000,0,320000,0,320000,0,320000,0
4543-Nước hoa Petite Jeanne Love 30ml,Sản phẩm thường,KCN - Nước hoa,3430750154543,3430750154543,Có,320000,380000,380000,500000,380000,400000,chai,320000,0,320000,0,320000,0,320000,0,320000,0
Nước hoa CK Red Edition 100ml,Sản phẩm thường,KCN - Nước hoa,3607342771130,3607342771130,Có,800000,1000,1000,1250,1000,1050,chai,800000,0,800000,0,800000,0,800000,0,800000,0
Nước hoa CK đỏ,Sản phẩm thường,KCN - Nước hoa,3607342772885,3607342772885,Có,700000,850000,850000,1050,850000,850000,chai,700000,0,700000,0,700000,0,700000,0,700000,0
Nước hoa CK Summer xanh 3.4oz,Sản phẩm thường,KCN - Nước hoa,3607342892019,3607342892019,Có,800000,950000,950000,1150,950000,980000,chai,800000,0,800000,0,800000,0,800000,0,800000,0
Nước Hoa CK Nữ ( trắng),Sản phẩm thường,KCN - Nước hoa,3607343811835,3607343811835,Có,695000,730000,730000,850000,730000,750000,chai,695000,0,695000,0,695000,0,695000,0,695000,0
Nước Hoa Chloe' 50ml,Sản phẩm thường,KCN - Nước hoa,3607346232347,3607346232347,Có,1300,1450,1450,1800,1450,1500,chai,1300,0,1300,0,1300,0,1300,0,1300,0
9262-Kem chống nắng Hatomugi 65g SPF31,Sản phẩm thường,KCN - Nước hoa,4513574029262,4513574029262,Có,55000,60000,58000,100000,60000,65000,tuýp,55000,0,55000,0,55000,0,55000,0,55000,0
3382-Nước hoa Charms Incanto 30ml,Sản phẩm thường,KCN - Nước hoa,4517989163382,4517989163382,Có,1200,1350,1350,1650,1350,1350,Chai,1200,2,1200,2,1200,1,1200,0,1200,0
3405-Nước hoa Shine Incanto 30ml,Sản phẩm thường,KCN - Nước hoa,4517989163405,4517989163405,Có,1200,,,1650,,,Chai,1200,2,1200,0,1200,1,1200,0,1200,0
KCN BB Lab hồng có nền spf33,Sản phẩm thường,KCN - Nước hoa,4520060552005,4520060552005,Có,850000,900000,900000,1050,900000,900000,tuýp,850000,0,850000,0,850000,0,850000,0,850000,0
KCN BB Laboratories Bright Rich UV 30g,Sản phẩm thường,KCN - Nước hoa,4520060555006,4520060555006,Có,800000,840000,840000,1000,840000,850000,tuýp,800000,0,800000,0,800000,0,800000,0,800000,0
"KCN Glow Shield UV Base SPF50+, PA++++",Sản phẩm thường,KCN - Nước hoa,4520060557000,4520060557000,Có,850000,950000,950000,1100,950000,950000,hộp,850000,0,850000,0,850000,0,850000,0,850000,0
2730-Base SPF50+ bạc hà 30g Candy Doll,Sản phẩm thường,KCN - Nước hoa,4562364263096,4562364263096,Có,180000,195000,195000,300000,195000,200000,Tuýp,180000,0,180000,0,180000,0,180000,0,180000,0
Kem chống nắng DEA,Sản phẩm thường,KCN - Nước hoa,4582304860796,4582304860796,Có,185000,220000,220000,300000,220000,220000,tuýp,185000,0,185000,0,185000,0,185000,0,185000,0
Kem chống nắng Dearperfect,Sản phẩm thường,KCN - Nước hoa,4582304860802,4582304860802,Có,200000,250000,250000,300000,250000,250000,hộp,200000,0,200000,0,200000,0,200000,0,200000,0
4434-KCN Curel UV Protection Milk 60ml,Sản phẩm thường,KCN - Nước hoa,4901301274434,4901301274434,Có,200000,220000,220000,350000,220000,230000,chai,200000,0,200000,0,200000,0,200000,0,200000,0
Kem chống nắng Sofina,Sản phẩm thường,KCN - Nước hoa,4901301275585,4901301275585,Có,200000,250000,250000,400000,250000,250000,tuýp,200000,0,200000,0,200000,0,200000,0,200000,0
Kem chống nắng Nivea,Sản phẩm thường,KCN - Nước hoa,4901301276186,4901301276186,Có,230000,240000,240000,280000,240000,250000,tuýp,230000,0,230000,0,230000,0,230000,0,230000,0
3844-KCN Biore xanh Perfect Milk 40ml,Sản phẩm thường,KCN - Nước hoa,4901301303844,4901301303844,Có,110000,125000,120000,180000,125000,130000,cái,110000,6,110000,4,110000,7,110000,0,110000,0
5138-KCN Biore Bright Milk 30ml,Sản phẩm thường,KCN - Nước hoa,4901301305138,4901301305138,Có,115000,125000,120000,180000,125000,130000,Tuýp,115000,0,115000,0,115000,0,115000,0,115000,0
5152- KCN Biore Aqua Rich BB Essence SPF50+ PA++++ 33g,Sản phẩm thường,KCN - Nước hoa,4901301305152,4901301305152,Có,150000,165000,165000,230000,165000,170000,Tuýp,150000,0,150000,0,150000,1,150000,0,150000,0
Kem chống nắng Biore Aqua Rich 90ml,Sản phẩm thường,KCN - Nước hoa,4901301333186,4901301333186,Có,150000,180000,160000,200000,180000,185000,cái,150000,0,150000,0,150000,0,150000,0,150000,0
3360-KCN Biore UV Aqua Rich Watery SPF50+ 50g (da nhờn),Sản phẩm thường,KCN - Nước hoa,4901301333360,4901301333360,Có,160000,170000,170000,220000,170000,175000,Tuýp,160000,4,160000,1,160000,0,160000,0,160000,0
9248-KCN Biore Bright Up Base UV SPF 50+30g,Sản phẩm thường,KCN - Nước hoa,4901301349248,4901301349248,Có,170000,185000,185000,300000,185000,180000,Tuýp,170000,0,170000,0,170000,0,170000,0,170000,0
9262-KCN Biore Covering Base UV SPF 50+ 30g,Sản phẩm thường,KCN - Nước hoa,4901301349262,4901301349262,Có,140000,185000,185000,300000,185000,180000,Tuýp,140000,0,140000,0,140000,0,140000,0,140000,0
3183-KCN Biore UV Aqua Rich 50g,Sản phẩm thường,KCN - Nước hoa,4901301363183,4901301363183,Có,135000,155000,155000,220000,155000,160000,Tuýp,135000,14,135000,4,135000,4,135000,0,135000,0
3268-KCN Biore Watery Gel 90ml,Sản phẩm thường,KCN - Nước hoa,4901301363268,4901301363268,Có,175000,190000,185000,250000,190000,195000,chai,175000,4,175000,4,175000,5,175000,0,175000,0
3510-KCN Biore Athlizm Milk 65ml,Sản phẩm thường,KCN - Nước hoa,4901301363510,4901301363510,Có,140000,165000,160000,220000,165000,170000,Tuýp,140000,0,140000,0,140000,1,140000,0,140000,0
3749-KCN Biore UV Athlizm Essence 70g,Sản phẩm thường,KCN - Nước hoa,4901301363749,4901301363749,Có,140000,165000,160000,220000,165000,170000,Tuýp,140000,3,140000,0,140000,4,140000,0,140000,0
4029-KCN Biore Watery Gel 155ml,Sản phẩm thường,KCN - Nước hoa,4901301364029,4901301364029,Có,185000,200000,195000,320000,200000,205000,Tuýp,185000,0,185000,1,185000,1,185000,0,185000,0
4289-KCN Biore Watery Essence 85g,Sản phẩm thường,KCN - Nước hoa,4901301364289,4901301364289,Có,170000,190000,185000,250000,190000,195000,tuýp,170000,9,170000,4,170000,3,170000,0,170000,0
4902-Gel chống nắng cho bé hình gấu 100g,Sản phẩm thường,KCN - Nước hoa,4901433074902,4901433074902,Có,140000,165000,160000,220000,165000,170000,chai,140000,0,140000,0,140000,0,140000,0,140000,0
9294-Xịt chống nắng Fracora White'st 60g,Sản phẩm thường,KCN - Nước hoa,4901503849294,4901503849294,Có,500000,520000,520000,650000,520000,525000,Chai,500000,0,500000,1,500000,1,500000,0,500000,0
Kem chống nắng SHiseido + tặng,Sản phẩm thường,KCN - Nước hoa,4901872034093,4901872034093,Có,310000,370000,370000,400000,370000,410000,tuýp,310000,0,310000,0,310000,0,310000,0,310000,0
Kem chống nắng Anessa chai vàng,Sản phẩm thường,KCN - Nước hoa,4901872036509,4901872036509,Có,400000,450000,450000,600000,450000,460000,tuýp,400000,0,400000,0,400000,0,400000,0,400000,0
kem chống nắng Anessa vàng 25ml,Sản phẩm thường,KCN - Nước hoa,4901872036516,4901872036516,Có,175000,190000,190000,300000,190000,195000,tuýp,175000,0,175000,0,175000,0,175000,0,175000,0
Kem chống nắng Shiseido Anessa xanh chai,Sản phẩm thường,KCN - Nước hoa,4901872036523,4901872036523,Có,400000,415000,415000,600000,415000,420000,tuýp,400000,0,400000,0,400000,0,400000,0,400000,0
kem chống nắng Anessa chai  trắng 25ml,Sản phẩm thường,KCN - Nước hoa,4901872036530,4901872036530,Có,200000,230000,230000,300000,230000,220000,tuýp,200000,0,200000,0,200000,0,200000,0,200000,0
Kem chống nắng anesa vàng tuýp nhỏ 40g,Sản phẩm thường,KCN - Nước hoa,4901872036547,4901872036547,Có,250000,270000,270000,350000,270000,275000,tuýp,250000,0,250000,0,250000,0,250000,0,250000,0
Kem chống nắng Anesa tuýp 40g nhỏ trắng,Sản phẩm thường,KCN - Nước hoa,4901872036554,4901872036554,Có,250000,290000,290000,350000,290000,300000,tuýp,250000,0,250000,0,250000,0,250000,0,250000,0
Xịt chống nắng màu vàng cho da khô Anesa 60g,Sản phẩm thường,KCN - Nước hoa,4901872036820,4901872036820,Có,380000,400000,400000,500000,400000,400000,tuýp,380000,0,380000,0,380000,0,380000,0,380000,0
Kem chống nắng Anessa trắng  + tặng 60ml,Sản phẩm thường,KCN - Nước hoa,4901872050833,4901872050833,Có,380000,400000,400000,450000,400000,400000,Tuýp,380000,0,380000,0,380000,0,380000,0,380000,0
Kem chống nắng Anessa trắng + Tặng 60ml,Sản phẩm thường,KCN - Nước hoa,4901872060030,4901872060030,Có,380000,400000,400000,450000,400000,400000,Tuýp,380000,0,380000,0,380000,0,380000,0,380000,0
Kem chống nắng Anessa trắng gel 40g,Sản phẩm thường,KCN - Nước hoa,4901872063062,4901872063062,Có,250000,260000,260000,350000,260000,265000,Tuýp,250000,0,250000,0,250000,0,250000,0,250000,0
KCN Anessa Perfect UV Milk SPF50+PA++++ 60ml,Sản phẩm thường,KCN - Nước hoa,4901872073696,4901872073696,Có,417000,430000,425000,550000,430000,435000,Chai,417000,1,417000,0,417000,2,417000,0,417000,0
Kem chống nắng Anessa vàng 20ml- da khô,Sản phẩm thường,KCN - Nước hoa,4901872073719,4901872073719,Có,190000,200000,200000,250000,200000,205000,Tuýp,190000,0,190000,0,190000,0,190000,0,190000,0
3220-Xịt chống nắng Anessa Perfect UV 60g,Sản phẩm thường,KCN - Nước hoa,4901872083220,4901872083220,Có,263333,280000,275000,370000,280000,285000,Chai,263333,0,263333,0,263333,0,263333,0,263333,0
KCN Anessa Perfect Mild vàng nhạy cảm 20ml,Sản phẩm thường,KCN - Nước hoa,4901872083367,4901872083367,Có,167442,175000,172000,250000,175000,180000,Chai,167442,0,167442,0,167442,0,167442,0,167442,0
KCN Anessa xanh nhạy cảm 60ml (Em bé & da nhạy cảm),Sản phẩm thường,KCN - Nước hoa,4901872083374,4901872083374,Có,352000,385000,380000,520000,385000,390000,Chai,352000,3,352000,5,352000,11,352000,0,352000,0
KCN Anessa xanh nhạy cảm 20ml (Em bé & da nhạy cảm),Sản phẩm thường,KCN - Nước hoa,4901872083381,4901872083381,Có,190000,205000,200000,250000,205000,210000,Chai,190000,0,190000,0,190000,3,190000,0,190000,0
KCN Anessa Milk vàng 20ml,Sản phẩm thường,KCN - Nước hoa,4901872089420,4901872089420,Có,192000,200000,200000,250000,200000,205000,tuyp ,192000,14,192000,7,192000,3,192000,0,192000,0
6879-KCN Anessa SPF 50+ 60ml,Sản phẩm thường,KCN - Nước hoa,4901872096879,4901872096879,Có,380000,410000,400000,600000,410000,415000,Tuýp,380000,0,380000,0,380000,0,380000,0,380000,0
KCN Anessa trắng nhạy cảm 60ml,Sản phẩm thường,KCN - Nước hoa,4901872096893,4901872096893,Có,190000,405000,400000,550000,405000,415000,Tuýp,190000,0,190000,0,190000,0,190000,0,190000,0
BB Base Anessa tone tự nhiên 25ml,Sản phẩm thường,KCN - Nước hoa,4901872097050,4901872097050,Có,170000,280000,280000,300000,280000,290000,Tuýp,170000,0,170000,0,170000,0,170000,0,170000,0
9245-KCN Anessa 60ml + BB Anessa 7.5ml,Sản phẩm thường,KCN - Nước hoa,4901872099245,4901872099245,Có,416667,430000,430000,600000,430000,440000,Cái,416667,0,416667,0,416667,0,416667,0,416667,0
BB Annesa 40,Sản phẩm thường,KCN - Nước hoa,4901872333349,4901872333349,Có,260000,270000,270000,350000,270000,280000,Chai,260000,0,260000,0,260000,0,260000,0,260000,0
KCN Anessa cho da mặt 35ml,Sản phẩm thường,KCN - Nước hoa,4901872334018,4901872334018,Có,350000,370000,400000,450000,370000,415000,tuýp,350000,0,350000,0,350000,0,350000,0,350000,0
Kem chống nắng Shiseido vàng,Sản phẩm thường,KCN - Nước hoa,4901872382828,4901872382828,Có,280000,400000,400000,400000,400000,410000,tuýp,280000,0,280000,0,280000,0,280000,0,280000,0
Kem chống nắng màu vàng nhỏ,Sản phẩm thường,KCN - Nước hoa,4901872382842,4901872382842,Có,140000,160000,160000,200000,160000,160000,tuýp,140000,0,140000,0,140000,0,140000,0,140000,0
Kem chống nắng shiseido tuýp 60g,Sản phẩm thường,KCN - Nước hoa,4901872382859,4901872382859,Có,250000,270000,270000,300000,270000,270000,tuýp,250000,0,250000,0,250000,0,250000,0,250000,0
Kem chống nắng Sheseido Chai,Sản phẩm thường,KCN - Nước hoa,4901872383399,4901872383399,Có,300000,370000,370000,380000,370000,410000,chai,300000,0,300000,0,300000,0,300000,0,300000,0
5249-Essence chống nắng Senka 50g,Sản phẩm thường,KCN - Nước hoa,4901872455249,4901872455249,Có,102000,107000,105000,150000,107000,110000,tuýp,102000,7,102000,6,102000,4,102000,0,102000,0
KCN Senka Perfect UV Milk,Sản phẩm thường,KCN - Nước hoa,4901872455393,4901872455393,Có,106250,115000,115000,150000,115000,120000,chai (36),106250,0,106250,0,106250,0,106250,0,106250,0
Kem chống nắng BB shiseido,Sản phẩm thường,KCN - Nước hoa,4901872525317,4901872525317,Có,252000,270000,270000,350000,270000,270000,tuýp,252000,0,252000,0,252000,0,252000,0,252000,0
Kem chống nắng Anessa hồng,Sản phẩm thường,KCN - Nước hoa,4901872667307,4901872667307,Có,250000,280000,280000,300000,280000,280000,tuýp,250000,0,250000,0,250000,0,250000,0,250000,0
Kem chống nắng Anessa shiseido loại 90g,Sản phẩm thường,KCN - Nước hoa,4901872673735,4901872673735,Có,280000,320000,320000,400000,320000,320000,tuýp,280000,0,280000,0,280000,0,280000,0,280000,0
Nước hoa Maquilage cho tóc,Sản phẩm thường,KCN - Nước hoa,4901872679706,4901872679706,Có,450000,500000,500000,700000,500000,500000,chai,450000,0,450000,0,450000,0,450000,0,450000,0
Kem chống nắng Shiseido 40ml UV50+,Sản phẩm thường,KCN - Nước hoa,4901872818952,4901872818952,Có,155000,160000,160000,200000,160000,165000,Chai,155000,0,155000,0,155000,0,155000,0,155000,0
3478-KCN Elixir Day care SPF50++,Sản phẩm thường,KCN - Nước hoa,4901872963478,4901872963478,Có,460000,490000,480000,600000,490000,500000,Tuýp,460000,2,460000,3,460000,3,460000,0,460000,0
KCN SENKA PERFECT UV GEL 80ml,Sản phẩm thường,KCN - Nước hoa,4909978701581,4909978701581,Có,127500,135000,132000,200000,135000,137000,chai (36),127500,38,127500,0,127500,0,127500,0,127500,0
1182-KCN Anessa trắng dạng gel 90g,Sản phẩm thường,KCN - Nước hoa,4909978971182,4909978971182,Có,352000,365000,360000,460000,365000,370000,Tuyp,352000,8,352000,5,352000,6,352000,0,352000,0
2387-KCN Anessa UV Sunscreen SPF50+60ml new,Sản phẩm thường,KCN - Nước hoa,4909978972387,4909978972387,Có,400000,445000,440000,600000,445000,450000,Tuýp,400000,10,400000,0,400000,0,400000,0,400000,0
2417-KCN Anessa Gel Vàng 90g,Sản phẩm thường,KCN - Nước hoa,4909978972417,4909978972417,Có,352000,365000,360000,460000,365000,370000,Tuýp,352000,11,352000,8,352000,5,352000,0,352000,0
2424-Xịt chống nắng Anessa 60g new,Sản phẩm thường,KCN - Nước hoa,4909978972424,4909978972424,Có,278400,305000,300000,400000,305000,310000,Chai,278400,9,278400,6,278400,6,278400,0,278400,0
BB Base Anessa SPF50+  tone sáng 25ml,Sản phẩm thường,KCN - Nước hoa,4909978973032,4909978973032,Có,240000,285000,280000,350000,285000,290000,Chai,240000,7,240000,8,240000,4,240000,0,240000,0
5173-KCN Anessa Perfect Mild vàng nhạy cảm 60ml,Sản phẩm thường,KCN - Nước hoa,4909978975173,4909978975173,Có,438400,455000,450000,550000,455000,460000,Chai,438400,5,438400,3,438400,6,438400,0,438400,0
Kem chống nắng Kose,Sản phẩm thường,KCN - Nước hoa,4971710033892,4971710033892,Có,95000,130000,130000,200000,130000,130000,tuýp,95000,0,95000,0,95000,0,95000,0,95000,0
Kem chống nắng Kose,Sản phẩm thường,KCN - Nước hoa,4971710033908,4971710033908,Có,120000,165000,165000,200000,165000,165000,tuýp,120000,0,120000,0,120000,0,120000,0,120000,0
BB Kose số 01,Sản phẩm thường,KCN - Nước hoa,4971710033915,4971710033915,Có,135000,170000,170000,250000,170000,170000,Hộp,135000,0,135000,0,135000,0,135000,0,135000,0
BB Kose Sekisui 01,Sản phẩm thường,KCN - Nước hoa,4971710033922,4971710033922,Có,156250,190000,190000,250000,190000,190000,tuýp,156250,0,156250,0,156250,0,156250,0,156250,0
BB Kose 01,Sản phẩm thường,KCN - Nước hoa,4971710251906,4971710251906,Có,260000,315000,315000,400000,315000,320000,tuýp,260000,0,260000,0,260000,0,260000,0,260000,0
BB Kose số 2,Sản phẩm thường,KCN - Nước hoa,4971710251913,4971710251913,Có,250000,315000,315000,400000,315000,320000,tuýp,250000,0,250000,0,250000,0,250000,0,250000,0
Chống nắng Kose  tuýp 80g,Sản phẩm thường,KCN - Nước hoa,4971710254679,4971710254679,Có,470000,520000,520000,600000,520000,540000,Hộp,470000,0,470000,0,470000,0,470000,0,470000,0
Chống nắng Kose ( chai) 60g,Sản phẩm thường,KCN - Nước hoa,4971710254686,4971710254686,Có,470000,550000,550000,600000,550000,550000,chai,470000,0,470000,0,470000,0,470000,0,470000,0
Kem chống nắng Kose,Sản phẩm thường,KCN - Nước hoa,4971710255058,4971710255058,Có,200000,210000,210000,300000,210000,2150,tuýp,200000,0,200000,0,200000,0,200000,0,200000,0
Kem chống nắng Kose 35g,Sản phẩm thường,KCN - Nước hoa,4971710255072,4971710255072,Có,200000,200000,200000,300000,200000,200000,tuýp,200000,0,200000,0,200000,0,200000,0,200000,0
Kem chống nắng Kose tuýp 80g + tặng,Sản phẩm thường,KCN - Nước hoa,4971710255201,4971710255201,Có,270000,300000,300000,400000,300000,300000,tuýp,270000,0,270000,0,270000,0,270000,0,270000,0
BB Kose số 01,Sản phẩm thường,KCN - Nước hoa,4971710258318,4971710258318,Có,360000,380000,370000,500000,380000,390000,Hộp,360000,3,360000,0,360000,2,360000,0,360000,0
BB Kose số 2,Sản phẩm thường,KCN - Nước hoa,4971710258325,4971710258325,Có,360000,380000,370000,500000,380000,390000,tuýp,360000,2,360000,0,360000,2,360000,0,360000,0
Kem chống nắng Kose,Sản phẩm thường,KCN - Nước hoa,4971710260434,4971710260434,Có,300000,340000,340000,550000,340000,340000,hộp,300000,0,300000,0,300000,0,300000,0,300000,0
1400-CC kose số 01,Sản phẩm thường,KCN - Nước hoa,4971710261400,4971710261400,Có,460000,495000,490000,680000,495000,500000,Tuýp,460000,7,460000,0,460000,4,460000,0,460000,0
CC kose số 02,Sản phẩm thường,KCN - Nước hoa,4971710261417,4971710261417,Có,460000,495000,490000,680000,495000,500000,tuýp,460000,4,460000,1,460000,1,460000,0,460000,0
Kem chống nắng Kose dạng chai + tặng 60g,Sản phẩm thường,KCN - Nước hoa,4971710267129,4971710267129,Có,420000,560000,560000,700000,560000,570000,Chai,420000,0,420000,0,420000,0,420000,0,420000,0
Kem chống nắng Kose dạng tuýp + tặng 80g,Sản phẩm thường,KCN - Nước hoa,4971710267136,4971710267136,Có,470000,495000,495000,650000,495000,550000,Tuýp,470000,0,470000,0,470000,0,470000,0,470000,0
CC Kose số 01 + có tặng ,Sản phẩm thường,KCN - Nước hoa,4971710267426,4971710267426,Có,617000,670000,670000,750000,670000,680000,Tuýp,617000,0,617000,0,617000,0,617000,0,617000,0
CC Kose số 02 + có tặng ,Sản phẩm thường,KCN - Nước hoa,4971710267433,4971710267433,Có,480000,670000,670000,750000,670000,680000,Tuýp,480000,0,480000,0,480000,0,480000,0,480000,0
2574-Set Kose Sekkisei White UV Emulsion 35g+7g,Sản phẩm thường,KCN - Nước hoa,4971710272574,4971710272574,Có,480000,510000,510000,700000,510000,530000,set,480000,0,480000,0,480000,0,480000,0,480000,0
2581-Kose Sekkisei White UV Emulsion 20g,Sản phẩm thường,KCN - Nước hoa,4971710272581,4971710272581,Có,250000,310000,310000,400000,310000,320000,Tuýp,250000,0,250000,0,250000,0,250000,0,250000,0
2734-KCN Kose White UV Milk 25g,Sản phẩm thường,KCN - Nước hoa,4971710272734,4971710272734,Có,215000,230000,230000,300000,230000,235000,Tuyp,215000,0,215000,0,215000,0,215000,0,215000,0
Kem chống nắng Kose Gel,Sản phẩm thường,KCN - Nước hoa,4971710272741,4971710272741,Có,400000,410000,405000,600000,410000,420000,Tuýp,400000,1,400000,0,400000,5,400000,0,400000,0
KCN Kose gel 35g,Sản phẩm thường,KCN - Nước hoa,4971710272758,4971710272758,Có,225000,250000,250000,300000,250000,255000,tuýp,225000,0,225000,0,225000,0,225000,0,225000,0
Kem chống nắng Kose Milk 24ml,Sản phẩm thường,KCN - Nước hoa,4971710272765,4971710272765,Có,485000,495000,495000,650000,495000,550000,tuýp,485000,0,485000,0,485000,0,485000,0,485000,0
9108-Set KCN Kose Milk+hoa hồng 60g,Sản phẩm thường,KCN - Nước hoa,4971710279108,4971710279108,Có,455000,490000,485000,600000,490000,495000,Set,455000,0,455000,0,455000,0,455000,0,455000,0
9115-KCN Kose Gel 80g + hh Kose 20ml ,Sản phẩm thường,KCN - Nước hoa,4971710279115,4971710279115,Có,410000,460000,455000,600000,460000,465000,Set,410000,0,410000,0,410000,0,410000,0,410000,0
KCN Kose Sekkisei White UV Milk 60g,Sản phẩm thường,KCN - Nước hoa,4971710286014,4971710286014,Có,470000,495000,485000,600000,495000,500000,tuýp,470000,3,470000,0,470000,2,470000,0,470000,0
6021-KCN Kose Gel 90g ,Sản phẩm thường,KCN - Nước hoa,4971710286021,4971710286021,Có,360000,460000,455000,550000,460000,465000,Tuýp,360000,2,360000,0,360000,1,360000,0,360000,0
6045-KCN Kose Gel 40g ,Sản phẩm thường,KCN - Nước hoa,4971710286045,4971710286045,Có,130000,145000,140000,220000,145000,150000,Tuýp,130000,0,130000,0,130000,0,130000,0,130000,0
6076-KCN Kose milk UV Sekkisei 60g + hh 24ml,Sản phẩm thường,KCN - Nước hoa,4971710286076,4971710286076,Có,515000,530000,525000,650000,530000,535000,Tuýp,515000,0,515000,0,515000,2,515000,0,515000,0
